# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
190000 1.067 4.961
191000 1.073 4.938
192000 1.065 4.964
193000 1.068 4.961
194000 1.068 4.953
195000 1.077 4.954
196000 1.068 4.94
197000 1.077 4.944
198000 1.07 4.952
199000 1.076 4.951
200000 1.074 4.949
201000 1.07 4.958
202000 1.074 4.955
203000 1.069 4.959
204000 1.079 4.953
205000 1.078 4.94
206000 1.077 4.958
207000 1.078 4.941
208000 1.08 4.941
209000 1.076 4.936
210000 1.078 4.941
211000 1.075 4.947
212000 1.079 4.958
213000 1.077 4.947
214000 1.08 4.951
215000 1.08 4.956
216000 1.076 4.959
217000 1.072 4.955
218000 1.067 4.952
219000 1.075 4.943
220000 1.082 4.959
221000 1.082 4.952
222000 1.081 4.945
223000 1.083 4.944
224000 1.081 4.95
225000 1.08 4.946
226000 1.079 4.951
227000 1.08 4.944
228000 1.074 4.947
229000 1.077 4.956
230000 1.078 4.959
231000 1.073 4.95
232000 1.069 4.947
233000 1.077 4.958
234000 1.079 4.95
235000 1.08 4.954
236000 1.085 4.93
237000 1.077 4.948
238000 1.087 4.947
239000 1.08 4.945
240000 1.078 4.95
241000 1.081 4.951
242000 1.082 4.95
243000 1.072 4.951
244000 1.075 4.947
245000 1.076 4.954
246000 1.077 4.952
247000 1.069 4.956
248000 1.072 4.951
249000 1.075 4.967
250000 1.072 4.959
251000 1.07 4.971
252000 1.071 4.96
253000 1.073 4.962
254000 1.077 4.954
255000 1.083 4.962
256000 1.081 4.963
257000 1.081 4.968
258000 1.077 4.962
259000 1.079 4.974
260000 1.075 4.953
261000 1.081 4.947
262000 1.081 4.968
263000 1.077 4.967
264000 1.079 4.962
265000 1.075 4.962
266000 1.073 4.963
267000 1.081 4.968
268000 1.083 4.971
269000 1.084 4.966
270000 1.089 4.956
271000 1.079 4.957
272000 1.074 4.963
273000 1.073 4.963
274000 1.078 4.964
275000 1.083 4.965
276000 1.076 4.971
277000 1.08 4.96
278000 1.082 4.951
279000 1.086 4.964
280000 1.08 4.958
281000 1.078 4.966
282000 1.079 4.974
283000 1.086 4.968
284000 1.08 4.953
285000 1.08 4.959
286000 1.08 4.959
287000 1.076 4.972
288000 1.081 4.958
289000 1.076 4.966
290000 1.077 4.973
291000 1.086 4.976
292000 1.083 4.971
293000 1.076 4.966
294000 1.08 4.982
295000 1.075 4.976
296000 1.079 4.968
297000 1.07 4.974
298000 1.08 4.974
299000 1.079 4.96
300000 1.077 4.968
301000 1.077 4.975
302000 1.082 4.974
303000 1.076 4.974
304000 1.076 4.98
305000 1.076 4.971
306000 1.074 4.972
307000 1.079 4.977
308000 1.079 4.966
309000 1.076 4.983
310000 1.082 4.977
311000 1.076 4.973
312000 1.084 4.982
313000 1.08 4.983
314000 1.08 4.978
315000 1.081 4.982
316000 1.086 4.986
317000 1.085 4.974
318000 1.078 4.985
319000 1.08 4.986
320000 1.079 4.979
321000 1.077 4.982
322000 1.075 4.981
323000 1.077 4.978
324000 1.081 4.985
325000 1.076 4.99
326000 1.077 4.963
327000 1.072 4.983
328000 1.07 4.983
329000 1.071 4.987
330000 1.072 5.001
331000 1.073 4.984
332000 1.069 4.984
333000 1.072 4.984
334000 1.08 4.99
335000 1.078 4.996
336000 1.072 4.985
337000 1.068 4.99
338000 1.07 4.974
339000 1.076 4.979
340000 1.074 4.994
341000 1.072 4.99
342000 1.074 4.987
343000 1.068 4.987
344000 1.073 4.986
345000 1.076 4.996
346000 1.082 4.994
347000 1.074 4.988
348000 1.07 4.993
349000 1.072 4.995
350000 1.071 5.009
351000 1.077 4.998
352000 1.07 4.993
353000 1.074 4.999
354000 1.066 4.999
355000 1.068 4.993
356000 1.068 5.001
357000 1.071 5.008
358000 1.069 4.984
359000 1.07 4.994
360000 1.072 4.991
361000 1.072 5
362000 1.075 4.991
363000 1.075 4.997
364000 1.071 4.995
365000 1.068 5
366000 1.074 5.005
367000 1.075 4.996
368000 1.072 4.991
369000 1.073 4.991
370000 1.065 4.993
371000 1.068 4.992
372000 1.074 4.986
373000 1.07 5.008
374000 1.074 5.007
375000 1.07 5.005
376000 1.07 5.003
377000 1.072 4.997
378000 1.073 4.989
379000 1.073 5.006
380000 1.07 4.999
381000 1.072 5.003
382000 1.075 5
383000 1.078 4.994
384000 1.071 5.004
385000 1.074 5.006
386000 1.074 5.005
387000 1.073 4.992
388000 1.076 4.988
389000 1.07 4.998
390000 1.071 5.002
391000 1.073 4.996
392000 1.071 5.01
393000 1.075 5.015
394000 1.074 5.002
395000 1.076 4.997
396000 1.073 4.992
397000 1.072 4.99
398000 1.077 5.001
399000 1.079 4.991
400000 1.076 5.004
401000 1.077 4.996
402000 1.072 5.002
403000 1.07 4.995
404000 1.073 5
405000 1.076 5.004
406000 1.075 5.013
407000 1.073 5.017
408000 1.076 4.998
409000 1.076 5.012
410000 1.078 5.015
411000 1.069 5.01
412000 1.079 5.012
413000 1.081 5.028
414000 1.077 5.016
415000 1.074 5.017
416000 1.069 5.024
417000 1.069 5.03
418000 1.069 5.017
419000 1.071 5.018
420000 1.068 5.021
421000 1.075 5.024
422000 1.065 5.025
423000 1.062 5.028
424000 1.062 5.02
425000 1.064 5.039
426000 1.062 5.027
427000 1.065 5.033
428000 1.059 5.033
429000 1.064 5.031
430000 1.067 5.023
431000 1.062 5.018
432000 1.068 5.012
433000 1.061 5.018
434000 1.062 5.024
435000 1.061 5.026
436000 1.058 5.007
437000 1.066 5.018
438000 1.06 5.025
439000 1.061 5.017
440000 1.061 5.025
441000 1.063 5.043
442000 1.062 5.024
443000 1.058 5.019
444000 1.063 5.028
445000 1.058 5.035
446000 1.06 5.021
447000 1.056 5.022
448000 1.056 5.025
449000 1.058 5.034
450000 1.063 5.025
451000 1.059 5.028
452000 1.061 5.029
453000 1.066 5.008
454000 1.061 5.026
455000 1.068 5.03
456000 1.065 5.019
457000 1.068 5.022
458000 1.068 5.031
459000 1.064 5.019
460000 1.067 5.024
461000 1.065 5.035
462000 1.074 5.023
463000 1.063 5.029
464000 1.068 5.036
465000 1.075 5.029
466000 1.071 5.033
467000 1.07 5.043
468000 1.069 5.04
469000 1.066 5.033
470000 1.068 5.039
471000 1.071 5.044
472000 1.07 5.05
473000 1.072 5.051
474000 1.07 5.053
475000 1.068 5.049
476000 1.068 5.044
477000 1.071 5.046
478000 1.071 5.05
479000 1.072 5.048
480000 1.067 5.05
481000 1.07 5.046
482000 1.062 5.044
483000 1.069 5.038
484000 1.071 5.045
485000 1.068 5.053
486000 1.071 5.052
487000 1.065 5.053
488000 1.063 5.052
489000 1.066 5.05
490000 1.067 5.051
491000 1.066 5.054
492000 1.066 5.056
493000 1.063 5.059
494000 1.065 5.056
495000 1.068 5.043
496000 1.069 5.042
497000 1.064 5.068
498000 1.068 5.064
499000 1.07 5.057
500000 1.07 5.062
501000 1.07 5.057
502000 1.065 5.062
503000 1.065 5.05
504000 1.069 5.061
505000 1.067 5.051
506000 1.067 5.056
507000 1.066 5.048
508000 1.069 5.052
509000 1.071 5.046
510000 1.071 5.055
511000 1.068 5.061
512000 1.069 5.056
513000 1.072 5.051
514000 1.07 5.06
515000 1.073 5.071
516000 1.071 5.049
517000 1.071 5.073
518000 1.068 5.068
519000 1.07 5.081
520000 1.073 5.065
521000 1.074 5.074
522000 1.078 5.064
523000 1.074 5.076
524000 1.075 5.068
525000 1.075 5.07
526000 1.075 5.071
527000 1.07 5.065
528000 1.075 5.075
529000 1.072 5.073
530000 1.072 5.072
531000 1.075 5.074
532000 1.073 5.077
533000 1.073 5.074
534000 1.073 5.064
535000 1.074 5.069
536000 1.073 5.065
537000 1.068 5.071
538000 1.073 5.072
539000 1.066 5.06
540000 1.074 5.064
541000 1.071 5.072
542000 1.073 5.077
543000 1.072 5.066
544000 1.071 5.054
545000 1.07 5.071
546000 1.077 5.066
547000 1.076 5.076
548000 1.069 5.074
549000 1.064 5.064
550000 1.065 5.057
551000 1.067 5.066
552000 1.067 5.062
553000 1.069 5.066
554000 1.071 5.07
555000 1.07 5.06
556000 1.076 5.066
557000 1.074 5.057
558000 1.071 5.063
559000 1.07 5.057
560000 1.08 5.073
561000 1.076 5.065
562000 1.075 5.066
563000 1.08 5.069
564000 1.081 5.074
565000 1.074 5.067
566000 1.076 5.059
567000 1.077 5.071
568000 1.073 5.074
569000 1.076 5.06
570000 1.077 5.077
571000 1.078 5.082
572000 1.08 5.09
573000 1.076 5.072
574000 1.073 5.064
575000 1.078 5.072
576000 1.075 5.081
577000 1.072 5.066
578000 1.07 5.075
579000 1.073 5.085
580000 1.061 5.061
581000 1.063 5.075
582000 1.066 5.073
583000 1.069 5.09
584000 1.073 5.084
585000 1.072 5.081
586000 1.071 5.07
587000 1.069 5.087
588000 1.07 5.087
589000 1.074 5.076
590000 1.068 5.082
591000 1.068 5.077
592000 1.069 5.09
593000 1.071 5.083
594000 1.073 5.088
595000 1.07 5.076
596000 1.073 5.083
597000 1.074 5.08
598000 1.073 5.078
599000 1.073 5.089
600000 1.072 5.079
601000 1.071 5.067
602000 1.073 5.076
603000 1.069 5.067
604000 1.073 5.084
605000 1.075 5.07
606000 1.072 5.067
607000 1.072 5.078
608000 1.072 5.084
609000 1.07 5.078
610000 1.072 5.091
611000 1.07 5.092
612000 1.074 5.077
613000 1.076 5.088
614000 1.072 5.079
615000 1.073 5.081
616000 1.071 5.072
617000 1.067 5.08
618000 1.072 5.081
619000 1.074 5.09
620000 1.075 5.091
621000 1.077 5.09
622000 1.07 5.077
623000 1.068 5.08
624000 1.07 5.09
625000 1.07 5.095
626000 1.071 5.099
627000 1.077 5.088
628000 1.078 5.1
629000 1.077 5.089
630000 1.077 5.089
631000 1.075 5.087
632000 1.079 5.09
633000 1.082 5.095
634000 1.076 5.077
635000 1.077 5.09
636000 1.077 5.094
637000 1.072 5.095
638000 1.071 5.093
639000 1.075 5.086
640000 1.07 5.092
641000 1.071 5.09
642000 1.071 5.092
643000 1.07 5.091
644000 1.068 5.105
645000 1.068 5.102
646000 1.069 5.103
647000 1.067 5.095
648000 1.072 5.09
649000 1.073 5.094
650000 1.068 5.097
651000 1.068 5.093
652000 1.068 5.085
653000 1.064 5.087
654000 1.069 5.089
655000 1.067 5.09
656000 1.066 5.093
657000 1.067 5.102
658000 1.07 5.093
659000 1.07 5.095
660000 1.072 5.09
661000 1.07 5.102
662000 1.078 5.106
663000 1.075 5.085
664000 1.075 5.087
665000 1.073 5.105
666000 1.073 5.106
667000 1.069 5.102
668000 1.072 5.111
669000 1.066 5.109
670000 1.07 5.108
671000 1.071 5.107
672000 1.067 5.1
673000 1.073 5.11
674000 1.072 5.11
675000 1.071 5.117
676000 1.069 5.099
677000 1.074 5.094
678000 1.068 5.103
679000 1.067 5.099
680000 1.071 5.09
681000 1.067 5.088
682000 1.069 5.088
683000 1.067 5.103
684000 1.071 5.09
685000 1.069 5.101
686000 1.067 5.097
687000 1.063 5.107
688000 1.072 5.101
689000 1.064 5.105
690000 1.07 5.094
691000 1.075 5.103
692000 1.067 5.084
693000 1.065 5.104
694000 1.072 5.088
695000 1.065 5.09
696000 1.061 5.092
697000 1.067 5.09
698000 1.071 5.081
699000 1.071 5.091
700000 1.069 5.094
701000 1.069 5.085
702000 1.074 5.098
703000 1.072 5.097
704000 1.067 5.092
705000 1.073 5.08
706000 1.072 5.094
707000 1.069 5.096
708000 1.072 5.077
709000 1.072 5.086
710000 1.082 5.093
711000 1.072 5.086
712000 1.07 5.087
713000 1.07 5.086
714000 1.068 5.083
715000 1.073 5.09
716000 1.073 5.094
717000 1.073 5.098
718000 1.066 5.09
719000 1.069 5.086
720000 1.07 5.087
721000 1.074 5.079
722000 1.077 5.089
723000 1.072 5.086
724000 1.072 5.093
725000 1.07 5.11
726000 1.072 5.084
727000 1.072 5.09
728000 1.069 5.081
729000 1.074 5.099
730000 1.066 5.096
731000 1.066 5.091
732000 1.063 5.089
733000 1.066 5.098
734000 1.07 5.084
735000 1.075 5.08
736000 1.072 5.09
737000 1.069 5.092
738000 1.069 5.085
739000 1.068 5.096
740000 1.07 5.082
741000 1.07 5.084
742000 1.072 5.083
743000 1.074 5.095
744000 1.068 5.086
745000 1.073 5.088
746000 1.071 5.098
747000 1.07 5.083
748000 1.075 5.087
749000 1.069 5.09
750000 1.065 5.092
751000 1.068 5.084
752000 1.069 5.092
753000 1.069 5.097
754000 1.065 5.092
755000 1.062 5.101
756000 1.061 5.102
757000 1.061 5.092
758000 1.064 5.106
759000 1.061 5.09
760000 1.063 5.108
761000 1.065 5.107
762000 1.066 5.099
763000 1.069 5.096
764000 1.067 5.093
765000 1.071 5.101
766000 1.067 5.102
767000 1.066 5.092
768000 1.068 5.087
769000 1.064 5.106
770000 1.069 5.095
771000 1.066 5.094
772000 1.073 5.103
773000 1.068 5.091
774000 1.064 5.091
775000 1.063 5.096
776000 1.063 5.108
777000 1.062 5.094
778000 1.066 5.113
779000 1.069 5.098
780000 1.067 5.1
781000 1.064 5.109
782000 1.067 5.109
783000 1.063 5.115
784000 1.066 5.107
785000 1.066 5.109
786000 1.063 5.114
787000 1.066 5.112
788000 1.063 5.103
789000 1.063 5.113
790000 1.068 5.103
791000 1.067 5.095
792000 1.07 5.099
793000 1.067 5.105
794000 1.069 5.109
795000 1.064 5.094
796000 1.07 5.112
797000 1.072 5.107
798000 1.067 5.109
799000 1.062 5.108
800000 1.071 5.105
801000 1.068 5.111
802000 1.065 5.104
803000 1.066 5.111
804000 1.061 5.11
805000 1.073 5.105
806000 1.068 5.118
807000 1.072 5.105
808000 1.072 5.114
809000 1.069 5.118
810000 1.071 5.107
811000 1.069 5.105
812000 1.066 5.107
813000 1.068 5.123
814000 1.071 5.124
815000 1.076 5.114
816000 1.074 5.105
817000 1.073 5.108
818000 1.069 5.119
819000 1.073 5.106
820000 1.073 5.127
821000 1.075 5.106
822000 1.075 5.115
823000 1.07 5.103
824000 1.079 5.099
825000 1.072 5.112
826000 1.077 5.126
827000 1.074 5.123
828000 1.075 5.121
829000 1.071 5.123
830000 1.074 5.118
831000 1.074 5.118
832000 1.072 5.117
833000 1.07 5.119
834000 1.07 5.126
835000 1.07 5.097
836000 1.071 5.122
837000 1.07 5.116
838000 1.076 5.122
839000 1.072 5.127
840000 1.065 5.125
841000 1.069 5.112
842000 1.071 5.116
843000 1.079 5.111
844000 1.077 5.11
845000 1.067 5.104
846000 1.073 5.109
847000 1.064 5.12
848000 1.075 5.117
849000 1.072 5.129
850000 1.071 5.118
851000 1.072 5.108
852000 1.075 5.131
853000 1.072 5.125
854000 1.073 5.13
855000 1.071 5.133
856000 1.073 5.115
857000 1.071 5.123
858000 1.073 5.121
859000 1.075 5.119
860000 1.074 5.121
861000 1.07 5.107
862000 1.069 5.112
863000 1.074 5.106
864000 1.074 5.112
865000 1.074 5.103
866000 1.077 5.105
867000 1.078 5.109
868000 1.076 5.1
869000 1.079 5.108
870000 1.077 5.106
871000 1.081 5.093
872000 1.076 5.101
873000 1.071 5.101
874000 1.071 5.121
875000 1.067 5.116
876000 1.071 5.107
877000 1.072 5.134
878000 1.067 5.123
879000 1.073 5.11
880000 1.072 5.108
881000 1.07 5.113
882000 1.068 5.11
883000 1.072 5.112
884000 1.073 5.116
885000 1.073 5.119
886000 1.067 5.124
887000 1.068 5.108
888000 1.073 5.105
889000 1.072 5.102
890000 1.069 5.11
891000 1.077 5.106
892000 1.076 5.101
893000 1.077 5.093
894000 1.074 5.105
895000 1.07 5.109
896000 1.075 5.111
897000 1.079 5.106
898000 1.07 5.111
899000 1.072 5.096
900000 1.076 5.11
901000 1.074 5.104
902000 1.074 5.109
903000 1.07 5.115
904000 1.067 5.116
905000 1.071 5.115
906000 1.067 5.1
907000 1.071 5.11
908000 1.07 5.102
909000 1.074 5.105
910000 1.081 5.089
911000 1.067 5.104
912000 1.07 5.109
913000 1.074 5.115
914000 1.079 5.125
915000 1.074 5.122
916000 1.073 5.126
917000 1.073 5.109
918000 1.073 5.124
919000 1.075 5.118
920000 1.073 5.129
921000 1.067 5.129
922000 1.07 5.127
923000 1.067 5.122
924000 1.07 5.123
925000 1.069 5.119
926000 1.08 5.122
927000 1.075 5.116
928000 1.074 5.119
929000 1.073 5.122
930000 1.076 5.119
931000 1.072 5.129
932000 1.073 5.12
933000 1.073 5.118
934000 1.076 5.112
935000 1.075 5.121
936000 1.074 5.121
937000 1.076 5.122
938000 1.07 5.128
939000 1.072 5.124
940000 1.071 5.131
941000 1.075 5.12
942000 1.072 5.123
943000 1.076 5.131
944000 1.074 5.122
945000 1.078 5.115
946000 1.075 5.134
947000 1.071 5.136
948000 1.07 5.139
949000 1.072 5.129
950000 1.075 5.124
951000 1.072 5.129
952000 1.08 5.14
953000 1.086 5.142
954000 1.077 5.135
955000 1.076 5.13
956000 1.077 5.144
957000 1.079 5.129
958000 1.085 5.125
959000 1.076 5.131
960000 1.078 5.13
961000 1.076 5.124
962000 1.08 5.123
963000 1.075 5.13
964000 1.071 5.127
965000 1.073 5.118
966000 1.069 5.11
967000 1.071 5.114
968000 1.073 5.133
969000 1.074 5.137
970000 1.069 5.124
971000 1.071 5.135
972000 1.073 5.125
973000 1.078 5.125
974000 1.074 5.122
975000 1.073 5.126
976000 1.072 5.122
977000 1.073 5.132
978000 1.069 5.133
979000 1.072 5.128
980000 1.071 5.131
981000 1.071 5.128
982000 1.067 5.129
983000 1.069 5.127
984000 1.076 5.117
985000 1.073 5.12
986000 1.071 5.116
987000 1.07 5.121
988000 1.067 5.131
989000 1.069 5.12
990000 1.065 5.129
991000 1.067 5.118
992000 1.072 5.116
993000 1.062 5.112
994000 1.061 5.115
995000 1.071 5.118
996000 1.076 5.123
997000 1.071 5.12
998000 1.071 5.121
999000 1.069 5.114
1000000 1.068 5.107
