# Time-averaged data for fix com
# TimeStep c_com[1] c_com[2] c_com[3]
1000 1.8092 1.67767 2.00411
2000 1.8092 1.67767 2.00411
3000 1.8092 1.67767 2.00411
4000 1.8092 1.67767 2.00411
5000 1.8092 1.67767 2.00411
6000 1.8092 1.67767 2.00411
7000 1.8092 1.67767 2.00411
8000 1.8092 1.67767 2.00411
9000 1.8092 1.67767 2.00411
10000 1.8092 1.67767 2.00411
11000 1.8092 1.67767 2.00411
12000 1.8092 1.67767 2.00411
13000 1.8092 1.67767 2.00411
14000 1.8092 1.67767 2.00411
15000 1.8092 1.67767 2.00411
16000 1.8092 1.67767 2.00411
17000 1.8092 1.67767 2.00411
18000 1.8092 1.67767 2.00411
19000 1.8092 1.67767 2.00411
20000 1.8092 1.67767 2.00411
21000 1.8092 1.67767 2.00411
22000 1.8092 1.67767 2.00411
23000 1.8092 1.67767 2.00411
24000 1.8092 1.67767 2.00411
25000 1.8092 1.67767 2.00411
26000 1.8092 1.67767 2.00411
27000 1.8092 1.67767 2.00411
28000 1.8092 1.67767 2.00411
29000 1.8092 1.67767 2.00411
30000 1.8092 1.67767 2.00411
31000 1.8092 1.67767 2.00411
32000 1.8092 1.67767 2.00411
33000 1.8092 1.67767 2.00411
34000 1.8092 1.67767 2.00411
35000 1.8092 1.67767 2.00411
36000 1.8092 1.67767 2.00411
37000 1.8092 1.67767 2.00411
38000 1.8092 1.67767 2.00411
39000 1.8092 1.67767 2.00411
40000 1.8092 1.67767 2.00411
41000 1.8092 1.67767 2.00411
42000 1.8092 1.67767 2.00411
43000 1.8092 1.67767 2.00411
44000 1.8092 1.67767 2.00411
45000 1.8092 1.67767 2.00411
46000 1.8092 1.67767 2.00411
47000 1.8092 1.67767 2.00411
48000 1.8092 1.67767 2.00411
49000 1.8092 1.67767 2.00411
50000 1.8092 1.67767 2.00411
51000 1.8092 1.67767 2.00411
52000 1.8092 1.67767 2.00411
53000 1.8092 1.67767 2.00411
54000 1.8092 1.67767 2.00411
55000 1.8092 1.67767 2.00411
56000 1.8092 1.67767 2.00411
57000 1.8092 1.67767 2.00411
58000 1.8092 1.67767 2.00411
59000 1.8092 1.67767 2.00411
60000 1.8092 1.67767 2.00411
61000 1.8092 1.67767 2.00411
62000 1.8092 1.67767 2.00411
63000 1.8092 1.67767 2.00411
64000 1.8092 1.67767 2.00411
65000 1.8092 1.67767 2.00411
66000 1.8092 1.67767 2.00411
67000 1.8092 1.67767 2.00411
68000 1.8092 1.67767 2.00411
69000 1.8092 1.67767 2.00411
70000 1.8092 1.67767 2.00411
71000 1.8092 1.67767 2.00411
72000 1.8092 1.67767 2.00411
73000 1.8092 1.67767 2.00411
