# Time-averaged data for fix msd
# TimeStep c_msd[4]
200 0.0094969
300 0.0576371
400 0.128643
500 0.241137
600 0.403471
700 0.621267
800 0.836287
900 1.02386
1000 1.21692
1100 1.47548
1200 1.74629
1300 2.0066
1400 2.23295
1500 2.38977
1600 2.44899
1700 2.5183
1800 2.65802
1900 2.87102
2000 3.08684
2100 3.22818
2200 3.38667
2300 3.46769
2400 3.66014
2500 3.82165
2600 4.07774
2700 4.30575
2800 4.59144
2900 4.84619
3000 5.07027
3100 5.16954
3200 5.24332
3300 5.33116
3400 5.36022
3500 5.26783
3600 5.22432
3700 5.19527
3800 5.23487
3900 5.2603
4000 5.28489
4100 5.36007
4200 5.51687
4300 5.60903
4400 5.64224
4500 5.6658
4600 5.66176
4700 5.77033
4800 5.81967
4900 5.93592
5000 6.00808
5100 6.11589
5200 6.22816
5300 6.36357
5400 6.59078
5500 6.81783
5600 7.01989
5700 7.12576
5800 7.2128
5900 7.23183
6000 7.18077
6100 7.2751
6200 7.19231
6300 7.20393
6400 7.19094
6500 7.26958
6600 7.35547
6700 7.43762
6800 7.54515
6900 7.64441
7000 7.8125
7100 7.98179
7200 8.17015
7300 8.36253
7400 8.5709
7500 8.66007
7600 8.75714
7700 8.88559
7800 9.00244
7900 9.10601
8000 9.37447
8100 9.56282
8200 9.74127
8300 9.81277
8400 9.82935
8500 9.86964
8600 10.0259
8700 10.2308
8800 10.5466
8900 10.9063
9000 11.3803
9100 11.7337
9200 12.0454
9300 12.3635
9400 12.5007
9500 12.6028
9600 12.5498
9700 12.3127
9800 12.2934
9900 12.2001
10000 12.1165
10100 11.9813
10200 11.9815
10300 12.0594
10400 12.0454
10500 12.1459
10600 12.2356
10700 12.3996
10800 12.5352
10900 12.8195
11000 13.17
11100 13.4221
11200 13.7563
11300 13.8892
11400 14.0275
11500 14.0323
11600 13.7132
11700 13.3831
11800 12.9016
11900 12.466
12000 12.0969
12100 11.7111
12200 11.4587
12300 11.3395
12400 11.2324
12500 11.1054
12600 11.1113
12700 11.1456
12800 11.1073
12900 11.0437
13000 10.8278
13100 10.4928
13200 10.2036
13300 10.0357
13400 9.89106
13500 9.78029
13600 9.70825
13700 9.64876
13800 9.65019
13900 9.55643
14000 9.59275
14100 9.59769
14200 9.54729
14300 9.54114
14400 9.60205
14500 9.69406
14600 9.75623
14700 9.83683
14800 9.89467
14900 10.0223
15000 10.1564
15100 10.2662
15200 10.3007
15300 10.5482
15400 10.7624
15500 10.973
15600 11.1861
15700 11.5004
15800 11.7183
15900 11.9073
16000 12.08
16100 12.2493
16200 12.4453
16300 12.4539
16400 12.5523
16500 12.5941
16600 13.0115
16700 13.0536
16800 13.4123
16900 13.7842
17000 14.2269
