# Time-averaged data for fix msd
# TimeStep c_msd[4]
420 0.00409984
490 0.0723229
560 0.217678
630 0.434292
700 0.720851
770 1.06832
840 1.47463
910 1.93484
980 2.44992
1050 3.02309
1120 3.63904
1190 4.3046
1260 5.01768
1330 5.77153
1400 6.56163
1470 7.38055
1540 8.23962
1610 9.12873
1680 10.0515
1750 11.0004
1820 11.9613
1890 12.9681
1960 13.995
2030 15.0422
2100 16.1039
2170 17.1697
2240 18.269
2310 19.3886
2380 20.5333
2450 21.6836
2520 22.85
2590 24.0295
2660 25.2367
2730 26.4647
2800 27.7005
2870 28.9446
2940 30.1899
3010 31.4721
3080 32.7872
3150 34.1249
3220 35.4681
3290 36.8018
3360 38.1481
3430 39.4781
3500 40.8016
3570 42.141
3640 43.5087
3710 44.8851
3780 46.2579
3850 47.6334
3920 48.9804
3990 50.3269
4060 51.6917
4130 53.0502
4200 54.4363
4270 55.8093
4340 57.1775
4410 58.5498
4480 59.9484
4550 61.402
4620 62.8401
4690 64.3052
4760 65.7473
4830 67.1421
4900 68.5323
4970 69.9301
5040 71.2847
5110 72.6205
5180 73.9533
5250 75.2738
5320 76.6137
5390 77.9418
5460 79.2495
5530 80.5802
5600 81.9082
5670 83.248
5740 84.6803
5810 86.1199
5880 87.553
5950 88.9823
6020 90.41
6090 91.833
6160 93.2485
6230 94.7037
6300 96.1996
6370 97.6736
6440 99.1721
6510 100.694
6580 102.214
6650 103.714
6720 105.231
6790 106.734
6860 108.219
6930 109.708
7000 111.179
7070 112.657
7140 114.132
7210 115.61
7280 117.129
7350 118.606
7420 120.078
7490 121.619
7560 123.127
7630 124.605
7700 126.073
7770 127.552
7840 129.059
7910 130.535
7980 131.931
8050 133.299
8120 134.723
8190 136.198
8260 137.666
8330 139.131
8400 140.562
8470 141.976
8540 143.336
8610 144.706
8680 146.102
8750 147.501
8820 148.827
8890 150.164
8960 151.505
9030 152.83
9100 154.12
9170 155.368
9240 156.62
9310 157.874
9380 159.16
9450 160.49
9520 161.847
9590 163.234
9660 164.607
9730 165.953
9800 167.259
9870 168.64
9940 170.039
10010 171.426
10080 172.776
10150 174.035
10220 175.344
10290 176.691
10360 178.011
10430 179.288
10500 180.512
10570 181.758
10640 183.012
10710 184.294
10780 185.636
10850 187.01
10920 188.404
10990 189.797
11060 191.171
11130 192.497
11200 193.807
11270 195.087
11340 196.399
11410 197.665
11480 198.925
11550 200.203
11620 201.456
11690 202.686
11760 203.934
11830 205.201
11900 206.58
11970 207.996
12040 209.407
12110 210.864
12180 212.35
12250 213.873
12320 215.398
12390 216.938
12460 218.444
12530 219.967
12600 221.526
12670 223.046
12740 224.602
12810 226.251
12880 227.911
12950 229.558
13020 231.237
13090 232.945
13160 234.605
13230 236.202
13300 237.81
13370 239.437
13440 241.078
13510 242.706
13580 244.285
13650 245.882
13720 247.471
13790 249.027
13860 250.633
13930 252.182
14000 253.751
14070 255.307
14140 256.816
14210 258.329
14280 259.875
14350 261.362
14420 262.889
14490 264.439
14560 265.997
14630 267.499
14700 269.058
14770 270.664
14840 272.291
14910 273.827
14980 275.289
15050 276.723
15120 278.147
15190 279.586
15260 281.039
15330 282.477
15400 283.935
15470 285.3
15540 286.63
15610 288.012
15680 289.512
15750 290.983
15820 292.431
15890 293.835
15960 295.192
16030 296.561
16100 297.988
16170 299.518
16240 301.081
16310 302.633
16380 304.13
16450 305.597
16520 307.099
16590 308.532
16660 309.929
16730 311.331
16800 312.689
16870 314.115
16940 315.49
17010 316.865
17080 318.324
17150 319.791
17220 321.278
17290 322.722
17360 324.154
17430 325.643
17500 327.282
17570 328.997
17640 330.687
17710 332.359
17780 334.065
17850 335.775
17920 337.381
17990 338.961
18060 340.526
18130 342.042
18200 343.506
18270 345.016
18340 346.509
18410 348.07
18480 349.58
18550 350.995
18620 352.44
18690 353.893
18760 355.328
18830 356.704
18900 358.014
18970 359.238
19040 360.492
19110 361.827
19180 363.183
19250 364.573
19320 366.007
19390 367.449
19460 368.969
19530 370.447
19600 371.906
19670 373.424
19740 374.955
19810 376.309
19880 377.627
19950 378.911
20020 380.188
20090 381.415
20160 382.672
20230 383.926
20300 385.165
20370 386.46
20440 387.802
20510 389.213
20580 390.618
20650 391.975
20720 393.286
20790 394.627
20860 395.935
20930 397.28
21000 398.602
21070 399.906
21140 401.247
21210 402.568
21280 403.919
21350 405.276
21420 406.602
21490 407.863
21560 409.178
21630 410.506
21700 411.862
21770 413.216
21840 414.584
21910 415.935
21980 417.23
22050 418.499
22120 419.767
22190 420.931
22260 421.993
22330 423.057
22400 424.247
22470 425.552
22540 426.858
22610 428.167
22680 429.517
22750 430.984
22820 432.486
22890 433.927
22960 435.329
23030 436.748
23100 438.13
23170 439.461
23240 440.755
23310 441.956
23380 443.094
23450 444.247
23520 445.446
23590 446.685
23660 447.938
23730 449.195
23800 450.404
23870 451.588
23940 452.769
24010 453.892
24080 455.034
24150 456.196
24220 457.3
24290 458.409
24360 459.456
24430 460.392
24500 461.289
24570 462.172
24640 462.983
24710 463.879
24780 464.879
24850 465.888
24920 466.859
24990 467.874
25060 468.821
25130 469.809
25200 470.757
25270 471.651
25340 472.586
25410 473.519
25480 474.503
25550 475.591
25620 476.696
25690 477.745
25760 478.699
25830 479.715
25900 480.756
25970 481.898
26040 483.056
26110 484.336
26180 485.639
26250 486.889
26320 488.176
26390 489.464
26460 490.785
26530 492.145
26600 493.567
26670 495.072
26740 496.581
26810 498.179
26880 499.756
26950 501.294
27020 502.878
27090 504.433
27160 506.066
27230 507.757
27300 509.436
27370 511.14
27440 512.849
27510 514.533
27580 516.125
27650 517.768
27720 519.472
27790 521.126
27860 522.718
27930 524.24
28000 525.729
28070 527.247
28140 528.754
28210 530.372
28280 531.965
28350 533.511
28420 535.062
28490 536.599
28560 538.162
28630 539.632
28700 541.176
28770 542.727
28840 544.257
28910 545.802
28980 547.305
29050 548.691
29120 550.212
29190 551.777
29260 553.218
29330 554.664
29400 556.182
29470 557.647
29540 559.12
29610 560.674
29680 562.251
29750 563.802
29820 565.223
29890 566.648
29960 568.093
30030 569.603
30100 571.17
30170 572.701
30240 574.25
30310 575.834
30380 577.291
30450 578.652
30520 579.96
30590 581.186
30660 582.378
30730 583.53
30800 584.664
30870 585.782
30940 587.06
31010 588.336
31080 589.471
31150 590.531
31220 591.529
31290 592.653
31360 593.826
31430 594.992
31500 596.213
31570 597.467
31640 598.695
31710 600.001
31780 601.283
31850 602.617
31920 604.008
31990 605.418
32060 606.936
32130 608.542
32200 609.989
32270 611.419
32340 612.836
32410 614.241
32480 615.722
32550 617.271
32620 618.912
32690 620.65
32760 622.283
32830 623.878
32900 625.529
32970 627.117
33040 628.581
33110 629.977
33180 631.473
33250 633.04
33320 634.641
33390 636.24
33460 637.796
33530 639.301
33600 640.762
33670 642.158
33740 643.429
33810 644.682
33880 645.825
33950 647.047
34020 648.265
34090 649.431
34160 650.51
34230 651.539
34300 652.789
34370 654.14
34440 655.545
34510 656.998
34580 658.471
34650 660.051
34720 661.613
34790 663.117
34860 664.732
34930 666.421
35000 668.059
35070 669.643
35140 671.121
35210 672.638
35280 674.162
35350 675.579
35420 677.009
35490 678.387
35560 679.805
35630 681.527
35700 683.25
35770 684.948
35840 686.626
35910 688.342
35980 690.07
36050 691.97
36120 693.867
36190 695.626
36260 697.278
36330 698.904
36400 700.394
36470 701.791
36540 703.133
36610 704.45
36680 705.651
36750 707.063
36820 708.602
36890 710.132
36960 711.63
37030 713.13
37100 714.576
37170 716.021
37240 717.485
37310 718.891
37380 720.354
37450 721.892
37520 723.369
37590 724.814
37660 726.247
37730 727.636
37800 729.185
37870 730.547
37940 731.957
38010 733.378
38080 734.897
38150 736.364
38220 737.788
38290 739.368
38360 741.1
38430 742.738
38500 744.212
38570 745.633
38640 747.22
38710 748.849
38780 750.45
