# Time-averaged data for fix msd
# TimeStep c_msd[4]
400 0.00450539
500 0.129396
600 0.405988
700 0.83001
800 1.38303
900 2.06098
1000 2.86737
1100 3.79313
1200 4.81241
1300 5.94743
1400 7.19806
1500 8.52945
1600 9.93796
1700 11.3994
1800 12.939
1900 14.5798
2000 16.3132
2100 18.1015
2200 19.93
2300 21.8405
2400 23.7741
2500 25.7414
2600 27.7533
2700 29.7911
2800 31.8911
2900 34.046
3000 36.2554
3100 38.4773
3200 40.7394
3300 43.0051
3400 45.3002
3500 47.6506
3600 50.0344
3700 52.4199
3800 54.8228
3900 57.329
4000 59.9517
4100 62.6542
4200 65.3993
4300 68.1537
4400 70.9347
4500 73.6578
4600 76.4015
4700 79.2395
4800 82.1167
4900 85.1039
5000 88.1273
5100 91.1287
5200 94.2101
5300 97.3056
5400 100.416
5500 103.546
5600 106.598
5700 109.664
5800 112.746
5900 115.893
6000 119.001
6100 122.153
6200 125.316
6300 128.606
6400 131.871
6500 135.087
6600 138.279
6700 141.377
6800 144.445
6900 147.56
7000 150.676
7100 153.934
7200 157.282
7300 160.622
7400 164.023
7500 167.507
7600 170.958
7700 174.353
7800 177.832
7900 181.228
8000 184.587
8100 188.149
8200 191.764
8300 195.358
8400 198.984
8500 202.58
8600 206.116
8700 209.63
8800 213.185
8900 216.777
9000 220.388
9100 224.021
9200 227.567
9300 231.156
9400 234.762
9500 238.438
9600 242.081
9700 245.8
9800 249.603
9900 253.333
10000 257.086
10100 260.897
10200 264.578
10300 268.314
10400 272.227
10500 276.176
10600 280.04
10700 283.798
10800 287.508
10900 291.311
11000 295.226
11100 299.08
11200 303.012
11300 306.965
11400 310.846
11500 314.696
11600 318.59
11700 322.535
11800 326.57
11900 330.486
12000 334.162
12100 337.818
12200 341.274
12300 344.618
12400 347.934
12500 351.35
12600 354.781
12700 358.108
12800 361.457
12900 364.786
13000 368.132
13100 371.576
13200 375.039
13300 378.389
13400 381.886
13500 385.372
13600 388.737
13700 392.109
13800 395.595
13900 399.018
14000 402.405
14100 405.702
14200 408.944
14300 412.469
14400 416.227
14500 419.999
14600 423.889
14700 427.822
14800 431.758
14900 435.841
15000 439.967
15100 444.025
15200 448.002
15300 451.954
15400 456.049
15500 460.014
15600 463.86
15700 467.779
15800 471.682
15900 475.469
16000 479.105
16100 482.677
16200 486.233
16300 489.879
16400 493.611
16500 497.547
16600 501.514
16700 505.473
16800 509.527
16900 513.551
17000 517.649
17100 521.669
17200 525.561
17300 529.403
17400 533.263
17500 537.147
17600 541.078
17700 545.036
17800 548.921
17900 552.692
18000 556.433
18100 560.098
18200 563.708
18300 567.372
18400 571.145
18500 574.754
18600 578.551
18700 582.447
18800 586.364
18900 590.156
19000 593.934
19100 597.732
19200 601.516
19300 605.335
19400 608.912
19500 612.608
19600 616.116
19700 619.51
19800 623.038
19900 626.646
20000 630.358
20100 634.021
20200 637.648
20300 641.136
20400 644.529
20500 647.918
20600 651.285
20700 654.564
20800 657.83
20900 661.1
21000 664.562
21100 668.021
21200 671.505
21300 674.907
21400 678.361
21500 682.124
21600 686.15
21700 690.266
21800 694.189
21900 698.113
22000 701.945
22100 705.544
22200 708.956
22300 712.496
22400 716.165
22500 719.65
22600 723.208
22700 726.663
22800 730.205
22900 733.943
23000 737.616
23100 741.402
23200 745.106
23300 748.687
23400 752.172
23500 755.546
23600 758.961
23700 762.204
23800 765.497
23900 768.909
24000 772.292
24100 775.847
24200 779.421
24300 782.864
24400 786.246
24500 789.68
24600 793.019
24700 796.536
24800 800.328
24900 804.074
25000 807.761
25100 811.448
25200 815.072
25300 818.563
25400 822.183
25500 825.942
25600 829.763
25700 833.632
25800 837.442
25900 841.363
26000 845.173
26100 848.935
26200 852.695
26300 856.332
26400 859.877
26500 863.515
26600 867.079
