# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
211000 0 0 2.36 7.12
212000 0 0 1.88 7.4
213000 0 0 2.44 7.04
214000 0 0 2.48 7.04
215000 0 0 2.6 7
216000 0 0 2.4 7.6
217000 0 0 1.84 7.12
218000 0 0 2.04 7.32
219000 0 0 2.4 7.2
220000 0 0.04 2.28 7.2
221000 0 0 2 7.36
222000 0 0 2.56 7.4
223000 0 0 1.96 7.6
224000 0 0 2.6 7.4
225000 0 0 2.56 6.8
226000 0 0 2.28 7.4
227000 0 0 2 7.44
228000 0 0 1.92 6.76
229000 0 0 2.32 7.16
230000 0 0 2.52 7.36
231000 0 0 2.6 7.84
232000 0 0 2.36 7.28
233000 0 0 1.96 7.28
234000 0 0 2.2 6.92
235000 0 0 1.72 7.12
236000 0 0 2.32 6.96
237000 0 0 1.88 6.8
238000 0 0 2.32 7.2
239000 0 0 1.92 7.2
240000 0 0 2.16 6.96
241000 0 0 2.08 6.6
242000 0 0 2.16 7.08
243000 0 0 2.32 7.6
244000 0 0 2.4 7.04
245000 0 0 2.32 7.28
246000 0 0 2.36 7.24
247000 0 0.04 2.6 7.48
248000 0 0 2.12 7.28
249000 0 0 2 6.8
250000 0 0 2 7.36
251000 0 0 2.36 7.2
252000 0 0 2.36 7.16
253000 0 0 2.6 7.28
254000 0 0 2.72 7.24
255000 0 0 2.24 7.36
256000 0 0 2.44 6.72
257000 0 0 2.36 7.08
258000 0 0 2.52 7.2
259000 0 0 2 7.2
260000 0 0 2.16 7.44
261000 0 0 2.32 7.2
262000 0 0 1.92 7.44
263000 0 0.04 2.72 7.04
264000 0 0 2.6 7.56
265000 0 0 2.36 7.44
266000 0 0 2.6 7.8
267000 0 0 2.2 6.96
268000 0 0 2.48 6.84
269000 0 0 2.48 7.08
270000 0 0 2.24 7.2
271000 0 0.04 2.44 7.12
272000 0 0 2.24 7
273000 0 0.04 2.4 7.24
274000 0 0 2 7
275000 0 0 2.48 6.88
276000 0 0 2.32 7.28
277000 0 0 2.2 7.16
278000 0 0 2.6 7.32
279000 0 0 2.32 7.44
280000 0 0 2.08 7.04
281000 0 0 2.44 7.36
282000 0 0 2.16 7.44
283000 0 0 2.44 7.32
284000 0 0 1.92 7.2
285000 0 0 2.8 7.36
286000 0 0 2.24 7.04
287000 0 0 2.2 7.12
288000 0 0 1.84 7.48
289000 0 0.04 2.12 7.08
290000 0 0 2.24 7.12
291000 0 0 1.88 7.04
292000 0 0 2.2 7.12
293000 0 0 1.96 7.08
294000 0 0 2.4 7.16
295000 0 0 2.36 7.28
296000 0 0 1.92 7.72
297000 0 0 2.08 7
298000 0 0 2 7.08
299000 0 0 2.12 7.12
300000 0 0.04 2.24 7.2
301000 0 0 2.6 7.12
302000 0 0.04 2.2 7.36
303000 0 0 2.36 7
304000 0 0 2.04 7.4
305000 0 0 2.44 7.2
306000 0 0 2.4 7
307000 0 0 2.32 7.24
308000 0 0 2.28 7.2
309000 0 0 2.4 7.08
310000 0 0 2.28 7.4
311000 0 0 2.12 7.4
312000 0 0 2.4 7.36
313000 0 0 2.6 7.6
314000 0 0 2.08 7.2
315000 0 0 1.76 7.08
316000 0 0 2.48 7.08
317000 0 0 2.48 7.04
318000 0 0 2.36 7.32
319000 0 0 2.36 7
320000 0 0 1.88 6.92
321000 0 0 2.48 6.96
322000 0 0 2.16 7.52
323000 0 0 2.04 7.16
324000 0 0 2.76 7.28
325000 0 0 2.32 7.56
326000 0 0 2.2 7.48
327000 0 0 2.2 7.2
328000 0 0 2.24 7.12
329000 0 0 1.88 6.96
330000 0 0 2.4 7.44
331000 0 0 2.56 6.96
332000 0 0 2.32 7.32
333000 0 0 1.56 7.28
334000 0 0.04 2.2 6.96
335000 0 0 2.24 7.2
336000 0 0 2.2 6.88
337000 0 0 2.16 6.84
338000 0 0 2.52 6.4
339000 0 0 2.04 6.88
340000 0 0 1.84 6.92
341000 0 0 2.2 6.8
342000 0 0 2.36 6.96
343000 0 0 2.28 7.32
344000 0 0 1.92 7.32
345000 0 0 2.12 6.8
346000 0 0 2.64 7.2
347000 0 0 2.32 7.08
348000 0 0 2.88 7.8
349000 0 0 2.48 7.36
350000 0 0 2.2 6.84
351000 0 0 2.12 7.36
352000 0 0 1.92 7.28
353000 0 0 2.32 7.2
354000 0 0 2.12 7.4
355000 0 0 2.4 7.24
356000 0 0 2.28 7.16
357000 0 0 2.24 6.92
358000 0 0 2.48 7.32
359000 0 0 2.04 7.2
360000 0 0 2.8 7.12
361000 0 0 2.64 7.4
362000 0 0 2.8 7.2
363000 0 0 2.32 7.68
364000 0 0 2.4 7.36
365000 0 0 2.48 7.12
366000 0 0 2.4 7.52
367000 0 0 2.56 7.04
368000 0 0 2.28 7.32
369000 0 0 2.2 7.2
370000 0 0 2.08 7.4
371000 0 0 1.76 7.16
372000 0 0 2 7.32
373000 0 0 2.52 7.4
374000 0 0 1.96 7.56
375000 0 0 2.32 7.56
376000 0 0 2.04 7.28
377000 0 0 2.92 7.8
378000 0 0 2.24 7.44
379000 0 0 2.4 7.36
380000 0 0 2.28 7.24
381000 0 0 2.2 7.2
382000 0 0 1.96 7.28
383000 0 0 2.24 6.92
384000 0 0 2 6.64
385000 0 0.04 2.48 6.88
386000 0 0 1.96 6.68
387000 0 0 2.68 7.2
388000 0 0 2.24 6.8
389000 0 0 1.92 7.48
390000 0 0 2.28 6.84
391000 0 0 2.36 7
392000 0 0 1.68 7.16
393000 0 0 2.8 7.12
394000 0 0 2.2 7.44
395000 0 0 1.88 7.04
396000 0 0 2.48 7.4
