# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
4280000 0 0.24 2.56 6.6
4290000 0 0.2 2.76 6.84
4300000 0 0.16 3.12 6.84
4310000 0 0.12 2.6 6.6
4320000 0 0.24 2.8 6.88
4330000 0 0.08 3.12 7.24
4340000 0 0.08 2.36 6.28
4350000 0 0.32 3.08 6.96
4360000 0 0 2.04 6.36
4370000 0 0.16 2.04 6.32
4380000 0 0.32 2.76 6.12
4390000 0 0.24 2.36 7.04
4400000 0 0.04 2.6 6.04
4410000 0 0.2 2.72 6.24
4420000 0 0.24 2.48 6.68
4430000 0 0.04 2.28 6.16
4440000 0 0.16 2.84 7.08
4450000 0 0.04 2.68 6.36
4460000 0 0 2.64 6.36
4470000 0 0.12 2.52 6.32
4480000 0 0.12 2.68 6.48
4490000 0 0.04 2.6 6.44
4500000 0 0.08 2.6 6.28
4510000 0 0.2 2.44 6.28
4520000 0 0.08 2.72 6.12
4530000 0 0.04 2.6 6.6
4540000 0 0.2 2.36 6.32
4550000 0 0.24 2.72 6.4
4560000 0 0.08 2.6 6.36
4570000 0 0.24 3 6.84
4580000 0 0.12 2.52 6.72
4590000 0 0.28 2.96 6.64
4600000 0 0.16 2.44 6.76
4610000 0 0.12 2.36 6.12
4620000 0 0.16 2.8 6.32
4630000 0 0.12 2.56 6.24
4640000 0 0.12 2.48 6.84
4650000 0 0.24 2.64 6.04
4660000 0 0.16 2.4 6.12
4670000 0 0.08 2.48 6.56
4680000 0 0.2 2.4 6.12
4690000 0 0.08 2.76 6.8
4700000 0 0.36 2.76 6.16
4710000 0 0.16 2.68 6.4
4720000 0 0.04 2.56 6.84
4730000 0 0.16 2.48 6.2
4740000 0 0.12 2.68 6.2
4750000 0 0.12 2.2 6.76
4760000 0 0.04 2.48 6.28
4770000 0 0.16 2.64 6.52
4780000 0 0.04 2.48 6.28
4790000 0 0.12 2.2 6.64
4800000 0 0.16 2.84 6.76
4810000 0 0.12 2.52 6.28
4820000 0 0.2 2.64 6.36
4830000 0 0.2 2.56 6.88
4840000 0 0.28 2.88 6.2
