# Time-averaged data for fix msd
# TimeStep c_msd[4]
1000 0.0659124
2000 0.13544
3000 0.154533
4000 0.141509
5000 0.155532
6000 0.18799
7000 0.213818
8000 0.233112
9000 0.223396
10000 0.229886
11000 0.235271
12000 0.24194
13000 0.233068
14000 0.220706
15000 0.239492
16000 0.225407
17000 0.258583
18000 0.293979
19000 0.295718
20000 0.313856
21000 0.308786
22000 0.300589
23000 0.327008
24000 0.30689
25000 0.343263
26000 0.365746
27000 0.35944
28000 0.379347
29000 0.391605
30000 0.388525
31000 0.420595
32000 0.421841
33000 0.425818
34000 0.435714
35000 0.439303
36000 0.443258
37000 0.442354
38000 0.440088
39000 0.41947
40000 0.417676
41000 0.435533
42000 0.41931
43000 0.430674
44000 0.436709
45000 0.420412
46000 0.452214
47000 0.433181
48000 0.419553
49000 0.439853
50000 0.438104
51000 0.434242
52000 0.443269
53000 0.439732
54000 0.444569
55000 0.446595
56000 0.434315
57000 0.442866
58000 0.421448
59000 0.45085
60000 0.425408
61000 0.43302
62000 0.450311
63000 0.461641
64000 0.433117
65000 0.447336
66000 0.438657
67000 0.446124
68000 0.469225
69000 0.460243
70000 0.47569
71000 0.474252
72000 0.464403
73000 0.455954
74000 0.475613
75000 0.48879
76000 0.471342
77000 0.437175
78000 0.442706
79000 0.487604
80000 0.499867
81000 0.477933
82000 0.476213
83000 0.484237
84000 0.47302
85000 0.476278
86000 0.455686
87000 0.488531
88000 0.470647
89000 0.453359
90000 0.457291
91000 0.466278
92000 0.482287
93000 0.468312
94000 0.511222
95000 0.497543
96000 0.506939
97000 0.47741
98000 0.526405
99000 0.495817
100000 0.501556
101000 0.507988
102000 0.524851
103000 0.535787
104000 0.506054
105000 0.500368
106000 0.514189
107000 0.507398
108000 0.492809
109000 0.486195
110000 0.483637
111000 0.470028
112000 0.491867
113000 0.484495
114000 0.496356
115000 0.503042
116000 0.482322
117000 0.50496
118000 0.500081
119000 0.52297
120000 0.489149
121000 0.518506
122000 0.501257
123000 0.516176
124000 0.512162
125000 0.48421
126000 0.475517
127000 0.497534
128000 0.486702
129000 0.488551
130000 0.488047
131000 0.513416
132000 0.514017
133000 0.522217
134000 0.495865
135000 0.489646
136000 0.493568
137000 0.515814
138000 0.501747
139000 0.496195
140000 0.501004
141000 0.501667
142000 0.484217
143000 0.501756
144000 0.488141
145000 0.492061
146000 0.482682
147000 0.507846
148000 0.526914
149000 0.49776
150000 0.484264
151000 0.513849
152000 0.487422
153000 0.488215
154000 0.475165
155000 0.535617
156000 0.487357
157000 0.494374
158000 0.495623
159000 0.498286
160000 0.515454
161000 0.487913
162000 0.482207
163000 0.464179
164000 0.486844
165000 0.512564
166000 0.481104
167000 0.500584
168000 0.515583
169000 0.518433
170000 0.508997
171000 0.503097
172000 0.500064
173000 0.500655
174000 0.514804
175000 0.490447
176000 0.51725
177000 0.49057
178000 0.499342
179000 0.511482
180000 0.529792
181000 0.52368
182000 0.500953
183000 0.525533
184000 0.514197
185000 0.516141
186000 0.51484
187000 0.506993
188000 0.506543
189000 0.501432
190000 0.509254
191000 0.491837
192000 0.514265
193000 0.522899
194000 0.518498
195000 0.519276
196000 0.492196
197000 0.49216
198000 0.520038
199000 0.50898
200000 0.537888
201000 0.498296
202000 0.519922
203000 0.514424
204000 0.509323
205000 0.503575
206000 0.500853
207000 0.519324
208000 0.49746
209000 0.491737
210000 0.528011
211000 0.514398
212000 0.513122
213000 0.505551
214000 0.513868
215000 0.526666
216000 0.486239
217000 0.502519
218000 0.538007
219000 0.480861
220000 0.500662
221000 0.502227
222000 0.496606
223000 0.511164
224000 0.516254
225000 0.504842
226000 0.511726
227000 0.54038
228000 0.508129
229000 0.492323
230000 0.483732
231000 0.488312
232000 0.519389
233000 0.520871
234000 0.496834
235000 0.508606
236000 0.509185
237000 0.508307
238000 0.492109
239000 0.510746
240000 0.499285
241000 0.513464
242000 0.50229
243000 0.501362
244000 0.507739
245000 0.503729
246000 0.513903
247000 0.541333
248000 0.516464
249000 0.500131
250000 0.528524
251000 0.537836
252000 0.518088
253000 0.523158
254000 0.50771
255000 0.528273
256000 0.523522
257000 0.541853
258000 0.546525
259000 0.548927
260000 0.561189
261000 0.546945
262000 0.559113
263000 0.514315
264000 0.521576
265000 0.525762
266000 0.531891
267000 0.498581
268000 0.549134
269000 0.54677
270000 0.504563
271000 0.517082
272000 0.521356
273000 0.526971
274000 0.500884
275000 0.518473
276000 0.511106
277000 0.495637
278000 0.521857
279000 0.548841
280000 0.523333
281000 0.522736
282000 0.535119
283000 0.534928
284000 0.51775
285000 0.530339
286000 0.519241
287000 0.518744
288000 0.513319
289000 0.522444
290000 0.520555
291000 0.52193
292000 0.51155
293000 0.51143
294000 0.508323
295000 0.515843
296000 0.524111
297000 0.525987
298000 0.498561
299000 0.507233
300000 0.517398
301000 0.522026
302000 0.511658
303000 0.509012
304000 0.52117
305000 0.536519
306000 0.541437
307000 0.52512
308000 0.511912
309000 0.544452
310000 0.568705
311000 0.531794
312000 0.53233
313000 0.538831
314000 0.511842
315000 0.529419
316000 0.538025
317000 0.501171
318000 0.535499
319000 0.525319
320000 0.517713
321000 0.511513
322000 0.539455
323000 0.505489
324000 0.536539
325000 0.517928
326000 0.510244
327000 0.519675
328000 0.521486
329000 0.510948
330000 0.500409
331000 0.491089
332000 0.514865
333000 0.516518
334000 0.52805
335000 0.496151
336000 0.490564
337000 0.518108
338000 0.511145
339000 0.526719
340000 0.515925
341000 0.488863
342000 0.503737
343000 0.513689
344000 0.504881
345000 0.529341
346000 0.5007
347000 0.526145
348000 0.49868
349000 0.50403
350000 0.511237
351000 0.500766
352000 0.513758
353000 0.534654
354000 0.492619
355000 0.509631
356000 0.516891
357000 0.499453
358000 0.52753
359000 0.498475
360000 0.499872
361000 0.524203
362000 0.53852
363000 0.539103
364000 0.526351
365000 0.50892
366000 0.52231
367000 0.522965
368000 0.549357
369000 0.532477
370000 0.515474
371000 0.50764
372000 0.503056
373000 0.522166
374000 0.552061
375000 0.502397
376000 0.492373
377000 0.499262
378000 0.499868
379000 0.521741
380000 0.491587
381000 0.513013
382000 0.503618
383000 0.521175
384000 0.505774
385000 0.557064
386000 0.513031
387000 0.550928
388000 0.517566
389000 0.507568
390000 0.517968
391000 0.526435
392000 0.532478
393000 0.547493
394000 0.579736
395000 0.560879
396000 0.572565
397000 0.557527
398000 0.569731
399000 0.558557
400000 0.569307
401000 0.564637
402000 0.547632
403000 0.568982
404000 0.528
405000 0.53937
406000 0.5877
407000 0.553543
408000 0.56462
409000 0.580536
410000 0.559884
411000 0.563123
412000 0.562644
413000 0.548757
414000 0.560788
415000 0.568978
416000 0.560292
417000 0.575727
418000 0.578379
419000 0.572672
420000 0.555955
421000 0.566959
422000 0.569343
423000 0.578281
424000 0.560594
425000 0.559206
426000 0.554897
427000 0.542003
428000 0.546409
429000 0.573867
430000 0.553405
431000 0.569963
432000 0.541969
433000 0.549048
434000 0.548997
435000 0.507315
436000 0.547019
437000 0.526746
438000 0.526713
439000 0.526819
440000 0.504908
441000 0.533414
442000 0.53225
443000 0.532839
444000 0.525545
445000 0.538968
446000 0.5337
447000 0.534945
448000 0.531639
449000 0.536372
450000 0.546038
451000 0.541882
452000 0.527345
453000 0.534773
454000 0.531451
455000 0.560401
456000 0.559569
457000 0.541483
458000 0.526973
459000 0.541282
460000 0.520572
461000 0.528617
462000 0.508179
463000 0.524484
464000 0.52308
465000 0.547115
466000 0.550867
467000 0.518765
468000 0.533079
469000 0.521939
470000 0.538909
471000 0.53733
472000 0.534978
473000 0.526798
474000 0.522609
475000 0.52069
476000 0.506446
477000 0.545825
478000 0.514945
479000 0.531465
480000 0.523633
481000 0.532775
482000 0.539488
483000 0.562566
484000 0.53888
485000 0.535295
486000 0.522238
487000 0.524431
488000 0.522744
489000 0.538044
490000 0.532453
491000 0.510674
492000 0.535028
493000 0.513096
494000 0.512726
495000 0.542911
496000 0.540538
497000 0.544179
498000 0.530332
499000 0.510381
500000 0.528684
501000 0.539645
502000 0.532044
503000 0.53282
504000 0.533702
505000 0.537871
506000 0.533043
507000 0.525215
508000 0.511996
509000 0.535392
510000 0.515865
511000 0.555228
512000 0.553916
513000 0.545534
514000 0.552873
515000 0.547875
516000 0.550279
517000 0.536125
518000 0.513592
519000 0.530301
520000 0.548652
521000 0.517472
522000 0.518458
523000 0.5428
524000 0.510491
525000 0.536434
526000 0.518337
527000 0.539166
528000 0.540309
529000 0.531236
530000 0.538245
531000 0.518409
532000 0.548047
533000 0.512572
