# Time-averaged data for fix msd
# TimeStep c_msd[4]
200 0.0369216
300 0.303067
400 0.806665
500 1.50428
600 2.28367
700 3.19693
800 4.26677
900 5.29735
1000 6.36417
1100 7.24592
1200 8.15902
1300 9.17691
1400 10.1969
1500 11.2891
1600 12.263
1700 13.367
1800 14.7181
1900 15.9902
2000 17.3638
2100 18.6393
2200 20.0344
2300 21.5816
2400 22.9828
2500 24.3449
2600 25.4464
2700 26.4372
2800 27.4886
2900 28.8217
3000 30.3349
3100 31.8414
3200 33.3501
3300 34.9506
3400 35.9931
3500 36.3843
3600 37.1486
3700 38.2545
3800 39.3902
3900 40.3541
4000 41.4219
4100 42.4177
4200 43.4282
4300 44.6123
4400 45.8791
4500 47.4168
4600 48.719
4700 49.7384
4800 51.1497
4900 52.5176
5000 54.3045
5100 56.0547
5200 57.5712
5300 59.1132
5400 60.475
5500 61.3287
5600 61.4545
5700 61.9174
5800 61.9608
5900 62.3045
6000 63.0588
6100 64.1523
6200 65.059
6300 66.0095
6400 66.509
6500 66.8363
6600 68.248
6700 69.4536
6800 70.7978
6900 71.6581
7000 72.3021
7100 72.5608
7200 72.6088
7300 72.5905
7400 72.4147
7500 72.8639
7600 73.5304
7700 74.2818
7800 74.8882
7900 75.4057
8000 75.971
8100 76.7769
8200 77.7723
8300 79.1037
8400 80.3528
8500 81.1512
8600 82.1687
8700 82.9941
8800 83.5946
8900 84.5744
9000 85.1771
9100 85.5782
9200 86.3381
9300 87.7082
9400 88.8781
9500 89.5258
9600 90.4728
9700 91.6966
9800 93.264
9900 94.601
10000 95.5382
10100 96.1112
10200 96.7681
10300 98.053
10400 98.8264
10500 99.2893
10600 100.377
10700 101.396
10800 102.439
10900 103.898
11000 105.25
11100 106.388
11200 107.45
11300 108.92
11400 111.136
11500 113.243
11600 115.26
11700 116.792
11800 118.358
11900 120.001
12000 121.871
12100 123.757
12200 126.274
12300 128.023
12400 129.466
12500 130.855
12600 131.854
12700 133.533
12800 135.144
12900 136.596
13000 137.515
13100 138.904
13200 139.879
13300 141.519
13400 143.333
13500 145.095
13600 146.236
13700 147.289
13800 148.498
13900 149.698
14000 150.874
14100 152.542
14200 154.612
14300 157.107
14400 159.419
14500 161.656
14600 163.674
14700 165.222
14800 166.606
14900 167.521
15000 168.677
15100 168.98
15200 170.13
15300 171.354
15400 172.208
15500 173.357
15600 173.982
15700 175.39
15800 176.263
15900 176.791
16000 177.268
16100 177.153
16200 178.248
16300 179.29
16400 179.845
16500 180.675
16600 181.727
16700 182.127
16800 182.424
16900 182.46
17000 183.257
17100 184.343
17200 185.507
17300 186.982
17400 188.126
17500 189.547
17600 190.759
17700 191.416
17800 191.707
17900 192.512
18000 193.767
18100 195.093
18200 196.827
18300 198.711
18400 200.044
18500 200.574
18600 201.664
18700 201.286
18800 200.573
18900 200.085
19000 199.753
19100 200.108
19200 201.397
19300 201.766
19400 201.657
19500 200.322
19600 199.011
19700 197.857
19800 197.783
19900 197.997
20000 197.91
20100 199.543
20200 201.854
20300 204.072
20400 206.906
20500 209.677
20600 212.313
20700 215.047
20800 216.631
20900 217.922
21000 219.239
21100 220.785
21200 221.882
21300 222.631
21400 223.892
21500 224.925
21600 225.979
21700 226.905
21800 228.5
21900 230.363
22000 232.361
22100 235.27
22200 237.966
22300 240.392
22400 242.383
22500 243.493
22600 244.227
22700 244.511
22800 244.957
22900 245.733
23000 246.792
23100 246.755
23200 247.296
23300 248.135
23400 249.297
23500 249.67
23600 250.019
23700 251.446
23800 252.378
23900 253.753
24000 255.439
24100 257.246
24200 259.462
24300 261.764
24400 263.571
24500 266.632
24600 269.017
24700 270.367
24800 271.197
24900 272.633
25000 274.816
25100 278.012
25200 281.608
25300 285.903
25400 290.104
25500 293.361
25600 296.798
25700 299.719
25800 302.989
25900 306.685
26000 309.839
26100 312.879
26200 314.698
26300 317.418
26400 319.852
26500 321.931
26600 324.345
26700 326.93
26800 329.193
26900 331.943
27000 334.389
27100 337.117
27200 339.341
27300 341.247
27400 342.887
27500 344.84
27600 346.303
27700 348.71
27800 351.558
27900 352.512
28000 354.069
28100 356.301
28200 358.86
28300 360.819
28400 362.517
28500 364.878
28600 366.782
28700 368.994
28800 371.693
28900 373.984
29000 375.916
29100 378.098
29200 380.005
29300 382.166
29400 384.427
29500 385.602
29600 387.822
29700 389.889
29800 392.269
29900 394.286
30000 396.824
30100 398.188
30200 398.746
30300 400.255
30400 403.197
30500 405.751
30600 408.86
30700 411.754
30800 414.098
30900 416.328
31000 417.451
31100 417.4
31200 417.306
31300 417.802
31400 419.201
31500 421.097
31600 421.782
31700 422.282
31800 422.805
31900 421.877
32000 421.084
32100 421.009
32200 420.708
32300 421.22
32400 421.982
32500 421.589
32600 421.738
32700 422.399
32800 424.146
32900 425
33000 426.103
33100 428.202
33200 430.61
33300 432.762
33400 434.843
33500 437.562
33600 439.916
33700 440.96
33800 441.2
33900 442.579
34000 444.494
34100 446.544
34200 448.78
34300 452.343
34400 456.063
34500 458.027
34600 458.505
34700 459.587
34800 461.168
34900 463.367
35000 464.908
35100 465.714
35200 465.152
35300 465.252
35400 465.134
35500 465.465
35600 466.075
35700 466.665
35800 466.944
35900 467.197
36000 467.738
36100 467.891
36200 468.05
36300 469.44
36400 469.536
36500 468.843
36600 467.925
36700 467.678
36800 469.028
36900 469.662
37000 471.488
37100 471.862
37200 473.42
37300 473.771
37400 474.342
37500 476.012
37600 477.438
37700 478.28
37800 480.099
37900 482.292
38000 484.716
38100 485.492
38200 485.442
38300 483.522
38400 482.042
38500 480.684
38600 478.459
38700 476.31
38800 475.195
38900 474.524
39000 473.435
39100 472.306
39200 471.479
39300 470.69
39400 470.532
39500 471.078
39600 472.208
39700 473.683
39800 474.573
39900 474.764
40000 476.168
40100 476.542
40200 475.759
40300 475.453
40400 475.961
40500 476.226
40600 476.54
40700 477.371
40800 479.811
40900 483.729
41000 487.887
41100 491.465
41200 495.533
41300 498.478
41400 501.324
41500 504.469
41600 507.818
41700 510.97
41800 514.969
41900 519.564
42000 523.68
42100 527.699
42200 532.189
42300 535.829
42400 538.923
42500 541.419
42600 541.914
42700 541.12
42800 541.413
42900 542.452
43000 543.187
43100 544.189
43200 544.488
43300 546.058
43400 549.42
43500 553.468
43600 557.916
43700 562.835
43800 566.587
43900 570.147
44000 573.898
44100 576.909
44200 579.881
44300 581.837
44400 581.641
44500 581.343
44600 581.914
44700 583.15
44800 584.551
44900 584.892
45000 587.09
45100 590.945
45200 594.389
45300 596.969
45400 600.907
45500 605.693
45600 609.726
45700 613.991
45800 618.237
45900 619.978
46000 621.446
46100 623.508
46200 624.875
46300 626.514
46400 628.281
46500 629.106
46600 631.211
46700 635.23
46800 637.402
46900 640.459
47000 642.16
47100 644.806
47200 646.845
47300 647.743
47400 649.665
47500 651.381
47600 651.521
47700 652.441
47800 654.229
47900 656.498
48000 657.179
48100 657.916
48200 657.718
48300 657.057
48400 656.575
48500 657.542
48600 657.901
48700 658.969
48800 660.893
48900 662.113
49000 664.051
49100 667.84
49200 671.202
49300 674.499
49400 678.968
49500 682.056
49600 685.654
49700 689.042
49800 692.667
49900 694.233
50000 695.013
50100 696.13
50200 695.654
50300 697.073
50400 698.562
50500 699.99
50600 700.81
50700 699.084
50800 697.582
50900 695.68
51000 695.084
51100 694.329
51200 691.9
51300 690.654
51400 690.625
51500 690.026
51600 688.514
51700 688.981
51800 690.09
51900 690.228
52000 690.158
52100 690.745
52200 691.504
52300 692.741
52400 693.765
52500 694.573
52600 695.854
52700 696.823
52800 697.57
52900 698.072
53000 697.685
53100 697.08
53200 696.513
53300 694.69
53400 693.654
53500 692.53
53600 690.904
53700 689.793
53800 689.786
53900 690.77
54000 692.985
54100 695.44
54200 698.479
54300 701.087
54400 705.148
54500 708.97
54600 712.683
54700 715.31
54800 717.862
54900 721.469
55000 724.818
55100 727.164
55200 729.759
55300 732.259
55400 733.816
55500 735.999
55600 738.316
55700 740.322
55800 741.941
55900 743.013
56000 746.135
56100 747.709
56200 750.09
56300 751.96
56400 751.514
56500 750.207
56600 748.848
56700 748.67
56800 748.105
56900 747.137
57000 746.145
57100 746.004
57200 747.543
57300 748.637
57400 750.484
57500 753.159
57600 755.769
57700 757.817
57800 759.805
57900 762.7
58000 766.24
58100 769.162
58200 773.502
58300 778.233
58400 783.081
58500 788.563
58600 794.008
58700 796.794
58800 800.028
58900 802.119
59000 804.083
59100 805.638
59200 807.641
59300 810.775
59400 814.926
59500 818.237
59600 821.44
59700 823.518
59800 824.783
59900 826.135
60000 826.709
60100 826.21
60200 824.606
60300 823.548
60400 823.071
60500 822.223
60600 821.539
60700 821.805
60800 823.202
60900 825.022
61000 826.798
61100 827.158
61200 828.604
61300 829.549
61400 830.992
61500 833.409
61600 834.914
61700 835.349
61800 837
61900 838.308
62000 838.267
62100 838.048
62200 838.432
62300 839.571
62400 840.549
62500 841.487
62600 843.836
62700 846.614
62800 849.958
62900 852.033
63000 853.167
63100 854.714
63200 856.722
63300 858.75
63400 862.201
63500 867.217
63600 873.075
63700 880.039
63800 885.458
63900 888.127
64000 888.395
64100 889.645
64200 890.542
64300 890.992
64400 893.116
64500 896.159
64600 899.223
64700 903.9
64800 909.638
64900 913.244
65000 916.259
65100 919.435
65200 921.301
65300 924.943
65400 930.897
65500 937.034
65600 942.771
65700 948.344
65800 953.096
65900 956.706
66000 960.374
66100 961.557
66200 962.816
66300 965.493
66400 967.229
66500 968.564
66600 969.8
66700 972.609
66800 974.962
66900 974.735
67000 973.389
67100 974.095
67200 974.807
67300 977.144
67400 980.515
67500 982.779
67600 985.004
67700 988.404
67800 992.24
67900 995.814
68000 998.235
68100 999.681
68200 1002.98
68300 1006.69
68400 1009.64
68500 1013.02
68600 1015.52
68700 1017.12
68800 1019.6
68900 1020.15
69000 1020.36
69100 1020.87
69200 1023.48
69300 1027.32
69400 1028.87
69500 1028.03
69600 1027.89
69700 1030.07
69800 1031.38
69900 1031.38
70000 1030.22
70100 1032.05
70200 1033.02
70300 1033.66
70400 1034.53
70500 1036
70600 1039.43
70700 1042.27
70800 1044.33
70900 1044.72
71000 1045.24
71100 1046.1
71200 1049.1
71300 1052.28
71400 1054.87
71500 1057.93
71600 1060.27
71700 1062.89
71800 1066.46
71900 1067.51
72000 1068.38
72100 1070.33
72200 1073.35
72300 1075.1
72400 1077.03
72500 1079.43
72600 1082.22
72700 1083.25
72800 1085.63
72900 1087.75
73000 1091.38
73100 1095.09
73200 1100.64
73300 1104.52
73400 1106.92
73500 1108.06
73600 1110.73
73700 1113.91
73800 1114.84
73900 1112.6
74000 1109.65
74100 1107.75
74200 1107.06
74300 1106.22
74400 1104.08
74500 1102.15
74600 1101.16
74700 1102.35
74800 1104.18
74900 1106.26
75000 1109.18
75100 1114.42
75200 1119.41
75300 1124.58
75400 1126.98
75500 1129.44
75600 1133.62
75700 1138.83
75800 1144.39
75900 1149.57
76000 1153.26
76100 1156.65
76200 1158.42
76300 1160.02
76400 1162.64
76500 1164.04
76600 1165.54
76700 1167.79
76800 1170.52
76900 1172.66
77000 1173.57
77100 1175.77
77200 1177.55
77300 1181.03
77400 1183.69
77500 1184.94
77600 1185.65
77700 1188.05
77800 1189.07
77900 1190.19
78000 1191.81
78100 1194.3
78200 1197.41
78300 1199.32
78400 1200.4
78500 1203.95
78600 1207.07
78700 1210.32
78800 1213.3
78900 1218.18
79000 1221.77
79100 1224.8
79200 1228.88
79300 1230.76
79400 1234.15
79500 1237.61
79600 1238.97
79700 1241.21
79800 1241.97
79900 1241.68
80000 1239.01
80100 1236.23
80200 1235.34
80300 1236.64
80400 1237.7
80500 1237.65
80600 1237.87
80700 1237.85
80800 1239.15
80900 1240.83
81000 1242.24
81100 1244.56
81200 1246.95
81300 1248.87
81400 1251.34
81500 1253.49
81600 1253.62
81700 1256.63
81800 1260.61
81900 1264.56
82000 1267.74
82100 1271.17
82200 1274.1
82300 1276.5
82400 1279.8
82500 1281.88
82600 1283.72
82700 1284.43
82800 1286.56
82900 1287.67
83000 1287.68
83100 1285.85
83200 1283.84
83300 1280.64
83400 1278.68
83500 1278.83
83600 1279.57
83700 1281.23
83800 1283
83900 1282.73
84000 1282.96
84100 1286.65
84200 1288.58
84300 1288.85
84400 1288.76
84500 1290.58
84600 1290.22
84700 1288.6
84800 1287.24
84900 1287.12
85000 1286.43
85100 1285.63
85200 1284.66
85300 1285.63
85400 1283.4
85500 1279.8
85600 1276.52
85700 1273.89
85800 1271.31
85900 1269.12
86000 1264.81
86100 1261.16
86200 1257.2
86300 1255.55
86400 1253.03
86500 1251.86
86600 1253.01
86700 1255.86
86800 1258.88
86900 1261.6
87000 1263.24
87100 1264.22
87200 1265.77
87300 1266.48
87400 1267.45
87500 1265.48
87600 1263.18
87700 1263.77
87800 1264.72
87900 1265.08
88000 1267.89
88100 1269.75
88200 1270.22
88300 1270.67
88400 1271.59
88500 1272.64
88600 1275.5
88700 1277.03
88800 1276.86
88900 1278.39
89000 1280.85
89100 1281.57
89200 1281.79
89300 1285.62
89400 1289.41
89500 1292.53
89600 1295.33
89700 1297.89
89800 1299.26
89900 1300.36
90000 1300.44
90100 1301.45
90200 1303.14
90300 1304.11
90400 1304.25
90500 1304.03
90600 1304.83
90700 1306.5
90800 1307.99
90900 1308.74
91000 1308.24
91100 1307.23
91200 1306.15
91300 1304.86
91400 1304.43
91500 1305.49
91600 1305.4
91700 1307.34
91800 1311.03
91900 1314.54
92000 1318.68
92100 1325.92
