# Time-averaged data for fix msd
# TimeStep c_msd[4]
445000 622.268
446000 623.832
447000 624.918
448000 627.617
449000 635.911
450000 644.37
451000 646.538
452000 640.182
453000 642.55
454000 643.135
455000 646.844
456000 653.566
457000 657.031
458000 658.567
459000 660.065
460000 665.461
461000 664.102
462000 663.989
463000 664.44
464000 664.161
465000 661.384
466000 666.062
467000 667.22
468000 664.387
469000 660.804
470000 661.638
471000 658.15
472000 655.016
473000 654.931
474000 655.376
475000 650.821
476000 656.033
477000 655.408
478000 653.835
479000 656.289
480000 652.202
481000 653.937
482000 646.249
483000 646.389
484000 652.031
485000 652.453
486000 656.724
487000 666.755
488000 672.051
489000 671.198
490000 674.103
491000 674.325
492000 677.708
493000 680.668
494000 685.426
495000 694.221
496000 689.959
497000 693.369
498000 694.186
499000 698.429
500000 697.352
501000 705.684
502000 702.945
503000 697.71
504000 703.214
505000 709.861
506000 715.855
507000 714.808
508000 715.599
509000 725.439
510000 724.299
511000 725.619
512000 730.881
513000 728.698
514000 730.32
515000 726.113
516000 727.133
517000 727.027
518000 725.325
519000 716.063
520000 707.574
521000 705.451
522000 713.151
523000 714.951
524000 712.904
525000 715.284
526000 711.915
527000 710.774
528000 709.232
529000 708.961
530000 701.879
531000 703.754
532000 709.118
533000 708.299
534000 709.052
535000 712.071
536000 719.562
537000 720.462
538000 728.151
539000 727.307
540000 738.287
541000 741.706
542000 742.929
543000 738.537
544000 737.071
545000 730.607
546000 728.789
547000 738.559
548000 742.329
549000 744.029
550000 745.529
551000 748.604
552000 747.202
553000 743.716
554000 744.287
555000 748.117
556000 756.577
557000 759.827
558000 761.569
559000 765.195
560000 768.166
561000 775.026
562000 774.765
563000 778.78
564000 780.787
565000 774.785
566000 773.221
567000 775.009
568000 771.851
569000 781.32
570000 777.624
571000 777.24
572000 774.501
573000 786.86
574000 801.553
575000 805.457
576000 801.99
577000 806.621
578000 808.35
579000 810.356
580000 812.125
581000 810.614
582000 805.63
583000 808.465
584000 812.889
585000 812.095
586000 823.304
587000 822.39
588000 821.81
589000 818.32
590000 818.569
591000 812.25
592000 814.126
593000 818.313
594000 820.741
595000 824.335
596000 818.569
597000 816.269
598000 814.096
599000 822.045
600000 829.87
601000 833.278
602000 834.521
603000 841.719
604000 845.283
605000 855.947
606000 854.827
607000 860.79
608000 860.893
609000 865.933
610000 861.017
611000 863.583
612000 868.414
613000 867.384
614000 865.339
615000 871.385
616000 879.596
617000 874.833
618000 871.064
619000 874.595
620000 869.183
621000 878.06
622000 877.88
623000 887.867
624000 888.342
625000 895.953
626000 897.756
627000 903.502
628000 899.841
629000 895.275
630000 893.916
631000 894.041
632000 896.894
633000 902.242
634000 897.231
635000 896.555
636000 898.855
637000 899.058
638000 894.106
639000 891.89
640000 893.536
641000 894.757
642000 890.675
643000 899.226
644000 904.591
645000 906.815
646000 906.179
647000 906.962
648000 905.398
649000 912.151
650000 918.406
651000 917.776
652000 918.7
653000 919.426
654000 917.898
655000 915.394
656000 911.619
657000 914.769
658000 927.63
659000 929.261
660000 932.522
661000 938.068
662000 937.081
663000 935.578
664000 932.198
665000 931.091
666000 924.369
667000 921.653
668000 924.25
669000 916.84
670000 910.031
671000 912.259
672000 915.061
673000 916.748
674000 924.829
675000 927.319
676000 942.344
677000 940.719
678000 942.622
679000 941.039
680000 945.827
681000 941.532
682000 953.657
683000 963.774
684000 969.702
685000 971.382
686000 971.774
687000 968.331
688000 968.387
689000 969.544
690000 972.108
691000 969.391
692000 958.679
693000 963.421
694000 970.78
695000 976.447
696000 976.666
697000 976.977
698000 985.816
699000 979.123
700000 983.422
701000 983.937
702000 987.166
703000 986.359
704000 991.881
705000 993.802
706000 994.728
707000 986.656
708000 978.127
709000 980.925
710000 980.832
711000 978.159
712000 978.812
713000 979.455
714000 979.982
715000 976.932
716000 980.981
717000 993.998
718000 1000.47
719000 998.622
720000 995.136
721000 997.056
722000 1002.36
723000 998.831
724000 995.904
725000 1003.51
726000 1010.42
727000 1008.78
728000 1011.36
729000 1019.08
730000 1018.98
731000 1011.29
732000 1005.61
733000 1008.68
734000 1006.74
735000 1013.74
736000 1015.16
737000 1013.24
738000 1011.04
739000 1005.64
740000 1013.96
741000 1018.69
742000 1024.01
743000 1029.46
744000 1034.07
745000 1033.43
746000 1030.91
747000 1026.18
748000 1026.65
749000 1031.29
750000 1027.68
751000 1029.63
752000 1032.1
753000 1036.64
754000 1036.35
755000 1036.95
756000 1042.06
757000 1043.04
758000 1046.3
759000 1050.42
760000 1051.47
761000 1049.77
762000 1043.36
763000 1041.03
764000 1044.41
765000 1045.47
766000 1050.53
767000 1055.28
768000 1073.54
769000 1078.35
770000 1070.73
771000 1063.1
772000 1063.99
773000 1068.79
774000 1069.21
775000 1062.7
776000 1067.91
777000 1074.1
778000 1077.19
779000 1079.95
780000 1090.09
781000 1089.28
782000 1087.09
783000 1085.14
784000 1091.16
785000 1089.68
786000 1091.12
787000 1106.12
788000 1105.65
789000 1105.68
790000 1106.2
791000 1107.08
792000 1103.28
793000 1086.54
794000 1089.64
795000 1088.37
796000 1090.35
797000 1092.1
798000 1084.91
799000 1099.27
800000 1109.62
801000 1115.69
802000 1124.43
803000 1127.5
804000 1127.11
805000 1129.11
806000 1140.3
807000 1139.13
808000 1131.53
809000 1129.26
810000 1121.72
811000 1125.4
812000 1129.68
813000 1136.79
814000 1137.55
815000 1144.69
816000 1144.89
817000 1144.97
818000 1152.79
819000 1159.29
820000 1162.69
821000 1173.43
822000 1175.96
823000 1166.51
824000 1159.17
825000 1153.43
826000 1157.47
827000 1154.26
828000 1155.94
829000 1166.39
830000 1174.81
831000 1164.51
832000 1163.58
833000 1162.99
834000 1176.89
835000 1181.48
836000 1176.39
837000 1164.01
838000 1162.72
839000 1155.08
840000 1154.28
841000 1160
842000 1154.17
843000 1156.32
844000 1157.47
845000 1155.82
846000 1164.36
847000 1167.67
848000 1166.25
849000 1172.4
850000 1175.05
851000 1175.2
852000 1163.11
853000 1161.4
854000 1164.4
855000 1171.58
856000 1174.43
857000 1180.64
858000 1176.03
859000 1176.65
860000 1177.82
861000 1159.03
862000 1145.88
863000 1144.62
864000 1151.53
865000 1148.06
866000 1151.28
867000 1154.01
868000 1158.54
869000 1153
870000 1146.63
871000 1155.66
872000 1150.73
873000 1151.19
874000 1153.64
875000 1149.72
876000 1150.51
877000 1150.4
878000 1141.88
879000 1141.47
880000 1153.39
881000 1156.08
882000 1156.46
883000 1163.75
884000 1163.26
885000 1168.53
886000 1175.09
887000 1178.32
888000 1180.05
889000 1187.29
890000 1192.75
891000 1198.02
892000 1193.06
893000 1184.63
894000 1192.22
895000 1201.04
896000 1218.4
897000 1239.06
898000 1250.88
899000 1246.34
900000 1242.82
901000 1253.64
902000 1248.6
903000 1245.21
904000 1241.85
905000 1241.54
906000 1241.13
907000 1251.02
908000 1260.18
909000 1264.24
910000 1281.78
911000 1294.71
912000 1295.06
913000 1277.8
914000 1274.6
915000 1274.78
916000 1273.24
917000 1268.58
918000 1274.42
919000 1283.71
920000 1285.08
921000 1294.91
922000 1301.43
923000 1308.07
924000 1314.59
925000 1319.06
926000 1317.67
927000 1323.62
928000 1317.11
929000 1316.21
930000 1319.4
931000 1321.65
932000 1318.28
933000 1309.24
934000 1313.73
935000 1311.59
936000 1314.54
937000 1305.61
938000 1297.33
939000 1289.13
940000 1279.68
941000 1277.19
942000 1280.73
943000 1281.14
944000 1273.6
945000 1280.14
946000 1285.06
947000 1279.05
948000 1278.12
949000 1275.32
950000 1264.66
951000 1262.51
952000 1268.4
953000 1279.43
954000 1283.64
955000 1284.38
956000 1275.71
957000 1278.02
958000 1280.96
959000 1288.94
960000 1298.91
961000 1302.87
962000 1308.07
963000 1308.68
964000 1299.97
965000 1288.86
966000 1292.4
967000 1297.5
968000 1298.03
969000 1304.22
970000 1307.52
971000 1316.92
972000 1328.07
973000 1335.47
974000 1334.73
975000 1338.4
976000 1341.21
977000 1350.41
978000 1358.6
979000 1369.77
980000 1371.3
981000 1369.19
982000 1356.79
983000 1359.24
984000 1365.95
985000 1365.61
986000 1366.09
987000 1368
988000 1376.07
989000 1371.99
990000 1366.59
991000 1378.61
992000 1379.97
993000 1385.54
994000 1384.8
995000 1390.2
996000 1407.32
997000 1415.14
998000 1406.32
999000 1409.77
1000000 1411.83
