# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
86000 0 0 1.782 5.906
87000 0 0 1.748 5.92
88000 0 0 1.816 5.912
89000 0 0 1.892 5.932
90000 0 0 1.664 5.924
91000 0 0 1.788 5.918
92000 0 0 1.79 5.946
93000 0 0 1.754 5.938
94000 0 0 1.814 5.944
95000 0 0 1.736 5.95
96000 0 0 1.836 5.95
97000 0 0 1.706 5.946
98000 0 0 1.738 5.936
99000 0 0 1.702 5.964
100000 0 0 1.69 5.96
101000 0 0 1.756 5.946
102000 0 0 1.85 5.942
103000 0 0 1.81 5.942
104000 0 0 1.778 5.934
105000 0 0 1.748 5.934
106000 0 0 1.748 5.94
107000 0 0 1.74 5.95
108000 0 0 1.834 5.972
109000 0 0 1.816 5.97
110000 0 0 1.706 5.964
111000 0 0 1.738 5.958
112000 0 0 1.866 5.95
113000 0 0 1.742 5.964
114000 0 0 1.786 5.966
115000 0 0 1.778 5.952
116000 0 0 1.738 5.946
117000 0 0 1.798 5.962
118000 0 0 1.756 5.978
119000 0 0 1.788 5.972
120000 0 0 1.792 5.964
121000 0 0 1.748 5.964
122000 0 0 1.738 5.966
123000 0 0 1.788 5.97
124000 0 0 1.858 5.988
125000 0 0 1.69 5.98
126000 0 0 1.856 5.978
127000 0 0 1.766 5.98
128000 0 0 1.818 5.974
129000 0 0 1.654 5.998
130000 0 0 1.844 5.992
131000 0 0 1.83 6.016
132000 0 0 1.766 5.994
133000 0 0 1.776 5.996
134000 0 0 1.822 6.004
135000 0 0 1.808 5.988
136000 0 0 1.774 6.014
137000 0 0 1.774 6.01
138000 0 0 1.848 6.02
139000 0 0 1.83 6.002
140000 0 0 1.804 6.018
141000 0 0 1.782 5.998
142000 0 0 1.836 5.994
143000 0 0 1.818 6.004
144000 0 0 1.834 6.01
145000 0 0 1.798 5.998
146000 0 0 1.792 6.008
147000 0 0 1.81 6.02
148000 0 0 1.706 6.03
149000 0 0 1.77 6.006
150000 0 0 1.8 6.024
151000 0 0 1.864 6.012
152000 0 0 1.862 6.028
153000 0 0 1.804 6.032
154000 0 0 1.878 6.02
155000 0 0 1.7 6.026
156000 0 0 1.86 6.024
157000 0 0 1.836 6.022
158000 0 0 1.824 6.004
159000 0 0 1.888 6.028
160000 0 0 1.822 6.044
161000 0 0 1.828 6.044
162000 0 0 1.744 6.016
163000 0 0 1.856 6.014
164000 0 0 1.802 6.032
165000 0 0 1.82 6.03
166000 0 0 1.86 6.046
167000 0 0 1.754 6.038
168000 0 0 1.722 6.058
169000 0 0 1.89 6.03
170000 0 0 1.802 6.028
171000 0 0 1.74 6.046
172000 0 0 1.81 6.038
173000 0 0 1.8 6.036
174000 0 0 1.718 6.034
175000 0 0 1.778 6.052
176000 0 0 1.822 6.048
177000 0 0 1.828 6.04
178000 0 0 1.822 6.044
179000 0 0 1.728 6.046
180000 0 0 1.832 6.056
181000 0 0 1.784 6.068
182000 0 0 1.82 6.046
183000 0 0 1.798 6.05
184000 0 0 1.772 6.054
185000 0 0 1.796 6.048
186000 0 0 1.844 6.042
187000 0 0 1.814 6.062
188000 0 0 1.782 6.03
189000 0 0 1.802 6.038
190000 0 0 1.812 6.046
191000 0 0 1.834 6.032
192000 0 0 1.824 6.04
193000 0 0 1.882 6.046
194000 0 0 1.886 6.06
195000 0 0 1.816 6.054
196000 0 0 1.738 6.052
197000 0 0 1.86 6.042
198000 0 0 1.838 6.06
199000 0 0 1.946 6.046
200000 0 0 1.84 6.03
201000 0 0 1.834 6.03
202000 0 0 1.846 6.048
203000 0 0 1.772 6.04
204000 0 0 1.776 6.032
205000 0 0 1.82 6.022
206000 0 0 1.844 6.04
207000 0 0 1.926 6.042
208000 0 0 1.796 6.056
209000 0 0 1.804 6.056
210000 0 0 1.798 6.06
211000 0 0 1.782 6.064
212000 0 0 1.842 6.058
213000 0 0 1.82 6.044
214000 0 0 1.868 6.052
215000 0 0 1.778 6.058
216000 0 0 1.772 6.04
217000 0 0 1.842 6.082
218000 0 0 1.864 6.068
219000 0 0 1.816 6.048
220000 0 0 1.832 6.054
221000 0 0 1.846 6.058
222000 0 0 1.772 6.056
223000 0 0 1.83 6.076
224000 0 0 1.95 6.048
225000 0 0 1.9 6.064
226000 0 0 1.828 6.064
227000 0 0 1.746 6.056
228000 0 0 1.742 6.066
229000 0 0 1.792 6.066
230000 0 0 1.844 6.076
231000 0 0 1.872 6.088
232000 0 0 1.85 6.076
233000 0 0 1.764 6.078
234000 0 0 1.766 6.068
235000 0 0 1.878 6.066
236000 0 0 1.812 6.08
237000 0 0 1.874 6.082
238000 0 0 1.888 6.07
239000 0 0 1.834 6.066
240000 0 0 1.854 6.08
241000 0 0 1.874 6.1
242000 0 0 1.784 6.12
243000 0 0 1.79 6.112
244000 0 0 1.882 6.1
245000 0 0 1.874 6.12
246000 0 0 1.732 6.108
247000 0 0 1.744 6.114
248000 0 0 1.874 6.1
249000 0 0 1.798 6.102
250000 0 0 1.858 6.108
251000 0 0 1.82 6.1
252000 0 0 1.822 6.108
253000 0 0 1.726 6.146
254000 0 0 1.816 6.118
255000 0 0 1.762 6.116
256000 0 0 1.914 6.122
257000 0 0 1.826 6.082
258000 0 0 1.886 6.108
259000 0 0 1.894 6.094
260000 0 0 1.89 6.094
261000 0 0 1.81 6.096
262000 0 0 1.734 6.11
263000 0 0 1.81 6.088
264000 0 0 1.824 6.084
265000 0 0 1.91 6.074
266000 0 0 1.832 6.08
267000 0 0 1.822 6.06
268000 0 0 1.808 6.074
269000 0 0 1.866 6.07
270000 0 0 1.924 6.086
271000 0 0 1.884 6.098
272000 0 0 1.77 6.092
273000 0 0 1.886 6.088
274000 0 0 1.796 6.078
275000 0 0 1.872 6.098
276000 0 0 1.82 6.1
277000 0 0 1.874 6.098
278000 0 0 1.852 6.088
279000 0 0 1.95 6.096
280000 0 0 1.866 6.098
281000 0 0 1.9 6.096
282000 0 0 1.818 6.102
283000 0 0 1.818 6.104
284000 0 0 1.794 6.118
285000 0 0 1.786 6.126
286000 0 0 1.802 6.126
287000 0 0 1.868 6.13
288000 0 0 1.862 6.126
289000 0 0 1.868 6.122
290000 0 0 1.81 6.134
291000 0 0 1.88 6.146
292000 0 0 1.842 6.114
293000 0 0 1.908 6.12
294000 0 0 1.816 6.12
295000 0 0 1.844 6.128
296000 0 0 1.84 6.122
297000 0 0 1.916 6.116
298000 0 0 1.948 6.128
299000 0 0 1.886 6.116
300000 0 0 1.794 6.128
301000 0 0 1.86 6.142
302000 0 0 1.854 6.114
303000 0 0 1.964 6.12
304000 0 0 1.818 6.104
305000 0 0 1.902 6.12
306000 0 0 1.828 6.108
307000 0 0 1.784 6.1
308000 0 0 1.928 6.124
309000 0 0 1.864 6.114
310000 0 0 1.894 6.098
311000 0 0 1.902 6.116
312000 0 0 1.864 6.12
313000 0 0 1.844 6.116
314000 0 0 1.732 6.102
315000 0 0 1.834 6.098
316000 0 0 1.864 6.112
317000 0 0 1.882 6.102
318000 0 0 1.83 6.096
319000 0 0 1.94 6.086
320000 0 0 1.884 6.098
321000 0 0 1.838 6.094
322000 0 0 1.888 6.114
323000 0 0 1.85 6.122
324000 0 0 1.908 6.13
325000 0 0 1.826 6.098
326000 0 0 1.804 6.104
327000 0 0 1.868 6.11
328000 0 0 1.868 6.12
329000 0 0 1.772 6.13
330000 0 0 1.848 6.108
331000 0 0 1.822 6.114
332000 0 0 1.904 6.124
333000 0 0 1.85 6.11
334000 0 0 1.77 6.114
335000 0 0 1.88 6.116
336000 0 0 1.834 6.122
337000 0 0 1.982 6.094
338000 0 0 1.852 6.118
339000 0 0 1.846 6.106
340000 0 0 1.906 6.116
341000 0 0 1.89 6.114
342000 0 0 1.844 6.13
343000 0 0 1.87 6.132
344000 0 0 1.836 6.126
345000 0 0 1.772 6.14
346000 0 0 1.896 6.142
347000 0 0 1.83 6.14
348000 0 0 1.828 6.13
349000 0 0 1.914 6.114
350000 0 0 1.854 6.116
351000 0 0 1.928 6.118
352000 0 0 1.816 6.128
353000 0 0 1.814 6.126
354000 0 0 1.86 6.134
355000 0 0 1.83 6.13
356000 0 0 1.848 6.136
357000 0 0 1.9 6.11
358000 0 0 1.924 6.102
359000 0 0 1.984 6.088
360000 0 0 1.864 6.11
361000 0 0 1.824 6.12
362000 0 0 1.842 6.132
363000 0 0 1.76 6.15
364000 0 0 1.904 6.148
365000 0 0 1.886 6.148
366000 0 0 1.85 6.152
367000 0 0 1.888 6.168
368000 0 0 1.82 6.164
369000 0 0 1.92 6.154
370000 0 0 1.854 6.158
371000 0 0 1.882 6.14
372000 0 0 1.752 6.15
373000 0 0 1.772 6.156
374000 0 0 1.752 6.138
375000 0 0 1.842 6.174
376000 0 0 1.844 6.164
377000 0 0 1.772 6.17
378000 0 0 1.802 6.168
379000 0 0 1.926 6.172
380000 0 0 1.848 6.166
381000 0 0 1.882 6.148
382000 0 0 1.874 6.164
383000 0 0 1.824 6.18
384000 0 0 1.834 6.18
385000 0 0 1.84 6.158
386000 0 0 1.872 6.164
387000 0 0 1.786 6.164
388000 0 0 1.82 6.166
389000 0 0 1.906 6.172
390000 0 0 1.782 6.176
391000 0 0 1.84 6.176
392000 0 0 1.852 6.168
393000 0 0 1.832 6.16
394000 0 0 1.89 6.168
395000 0 0 1.788 6.162
396000 0 0 1.904 6.16
397000 0 0 1.838 6.156
398000 0 0 1.732 6.164
399000 0 0 1.882 6.174
400000 0 0 1.86 6.188
401000 0 0 1.774 6.18
402000 0 0 1.814 6.164
403000 0 0 1.814 6.144
404000 0 0 1.84 6.16
405000 0 0 1.9 6.18
406000 0 0 1.852 6.178
407000 0 0 1.74 6.17
408000 0 0 1.882 6.176
409000 0 0 1.792 6.162
410000 0 0 1.938 6.158
411000 0 0 1.908 6.152
412000 0 0 1.832 6.15
413000 0 0 1.878 6.15
414000 0 0 1.892 6.132
415000 0 0 1.802 6.15
416000 0 0 1.826 6.168
417000 0 0 1.872 6.168
418000 0 0 1.782 6.172
419000 0 0 1.842 6.186
420000 0 0 1.774 6.188
421000 0 0 1.986 6.186
422000 0 0 1.79 6.174
423000 0 0 1.816 6.172
424000 0 0 1.928 6.188
425000 0 0 1.936 6.184
426000 0 0 1.838 6.178
427000 0 0 1.864 6.162
428000 0 0 1.798 6.152
429000 0 0 1.912 6.15
430000 0 0 1.878 6.146
431000 0 0 1.828 6.158
432000 0 0 1.844 6.158
433000 0 0 1.836 6.162
434000 0 0 1.858 6.162
435000 0 0 1.93 6.17
436000 0 0 1.95 6.168
437000 0 0 1.82 6.164
438000 0 0 1.79 6.162
439000 0 0 1.862 6.168
440000 0 0 1.766 6.188
441000 0 0 1.946 6.186
442000 0 0 1.89 6.184
443000 0 0 1.818 6.162
444000 0 0 1.854 6.182
445000 0 0 1.852 6.164
446000 0 0 1.784 6.174
447000 0 0 1.79 6.158
448000 0 0 1.906 6.164
449000 0 0 1.886 6.164
450000 0 0 1.92 6.184
451000 0 0 1.794 6.182
452000 0 0 1.87 6.168
453000 0 0 1.78 6.204
454000 0 0 1.942 6.204
455000 0 0 1.89 6.204
456000 0 0 1.844 6.196
457000 0 0 1.848 6.184
458000 0 0 1.848 6.182
459000 0 0 1.872 6.174
460000 0 0 1.816 6.184
461000 0 0 1.806 6.166
462000 0 0 1.834 6.178
463000 0 0 1.856 6.186
464000 0 0 1.976 6.178
465000 0 0 1.976 6.19
466000 0 0 1.898 6.188
467000 0 0 1.836 6.18
468000 0 0 1.9 6.17
469000 0 0 1.782 6.168
470000 0 0 1.842 6.18
471000 0 0 1.906 6.168
472000 0 0 1.894 6.174
473000 0 0 1.876 6.188
474000 0 0 1.826 6.176
475000 0 0 1.794 6.172
476000 0 0 1.848 6.172
477000 0 0 1.854 6.186
478000 0 0 1.838 6.18
479000 0 0 1.824 6.186
480000 0 0 1.864 6.194
481000 0 0 1.842 6.184
482000 0 0 1.842 6.162
483000 0 0 1.904 6.176
484000 0 0 1.852 6.19
485000 0 0 1.838 6.174
486000 0 0 1.942 6.174
487000 0 0 1.87 6.162
488000 0 0 1.87 6.164
489000 0 0 1.836 6.17
490000 0 0 1.872 6.168
491000 0 0 1.874 6.16
492000 0 0 1.814 6.164
493000 0 0 1.836 6.16
494000 0 0 1.78 6.17
495000 0 0 1.876 6.15
496000 0 0 1.856 6.156
497000 0 0 1.912 6.162
498000 0 0 1.874 6.188
499000 0 0 1.948 6.172
500000 0 0 1.946 6.184
501000 0 0 1.844 6.186
502000 0 0 1.92 6.156
503000 0 0 1.804 6.152
504000 0 0 1.916 6.15
505000 0 0 1.838 6.15
506000 0 0 1.794 6.154
507000 0 0 1.904 6.166
508000 0 0 1.888 6.164
509000 0 0 1.82 6.168
510000 0 0 1.832 6.17
511000 0 0 1.802 6.156
512000 0 0 1.764 6.152
513000 0 0 1.922 6.158
514000 0 0 1.684 6.158
515000 0 0 1.934 6.142
516000 0 0 1.914 6.144
517000 0 0 1.84 6.144
518000 0 0 1.792 6.152
519000 0 0 1.908 6.154
520000 0 0 1.904 6.168
521000 0 0 1.91 6.18
522000 0 0 1.784 6.188
523000 0 0 1.94 6.19
524000 0 0 1.936 6.194
525000 0 0 1.818 6.186
526000 0 0 1.918 6.196
527000 0 0 1.878 6.196
528000 0 0 1.84 6.184
529000 0 0 1.8 6.19
530000 0 0 1.838 6.188
531000 0 0 1.824 6.194
532000 0 0 1.87 6.192
533000 0 0 1.822 6.198
534000 0 0 1.944 6.19
535000 0 0 1.924 6.194
536000 0 0 1.9 6.194
537000 0 0 1.942 6.202
538000 0 0 1.836 6.206
539000 0 0 1.892 6.202
540000 0 0 1.774 6.188
541000 0 0 1.862 6.184
542000 0 0 1.788 6.178
543000 0 0 1.826 6.18
544000 0 0 1.774 6.186
545000 0 0 1.874 6.18
546000 0 0 1.802 6.204
547000 0 0 1.768 6.19
548000 0 0 1.812 6.208
549000 0 0 1.836 6.218
550000 0 0 1.796 6.21
551000 0 0 1.862 6.22
552000 0 0 1.8 6.206
553000 0 0 1.938 6.194
554000 0 0 1.896 6.196
555000 0 0 1.776 6.188
556000 0 0 1.864 6.196
557000 0 0 1.802 6.206
558000 0 0 1.866 6.196
559000 0 0 1.784 6.2
560000 0 0 1.896 6.19
561000 0 0 1.838 6.182
562000 0 0 1.86 6.198
563000 0 0 1.958 6.198
564000 0 0 1.936 6.2
565000 0 0 1.918 6.2
566000 0 0 1.86 6.2
567000 0 0 1.904 6.214
568000 0 0 1.752 6.202
569000 0 0 1.836 6.208
570000 0 0 1.866 6.206
571000 0 0 1.894 6.194
572000 0 0 1.916 6.194
573000 0 0 1.77 6.188
574000 0 0 1.848 6.194
575000 0 0 1.9 6.19
576000 0 0 1.81 6.212
577000 0 0 1.886 6.198
578000 0 0 1.824 6.204
579000 0 0 1.888 6.202
580000 0 0 1.968 6.208
581000 0 0 1.78 6.196
582000 0 0 1.766 6.21
583000 0 0 1.788 6.196
584000 0 0 1.898 6.188
585000 0 0 1.91 6.212
586000 0 0 1.876 6.194
587000 0 0 1.884 6.2
588000 0 0 1.848 6.192
589000 0 0 1.926 6.21
590000 0 0 1.86 6.2
591000 0 0 1.952 6.186
592000 0 0 1.9 6.192
593000 0 0 1.91 6.192
594000 0 0 1.82 6.192
595000 0 0 1.818 6.184
596000 0 0 1.834 6.202
597000 0 0 1.746 6.21
598000 0 0 1.862 6.21
599000 0 0 1.834 6.186
600000 0 0 1.92 6.202
601000 0 0 1.968 6.192
602000 0 0 1.836 6.192
603000 0 0 1.846 6.216
604000 0 0 1.874 6.206
605000 0 0 1.86 6.204
606000 0 0 1.834 6.216
607000 0 0 1.886 6.206
608000 0 0 1.924 6.186
609000 0 0 1.828 6.19
610000 0 0 1.87 6.196
611000 0 0 1.88 6.198
612000 0 0 1.87 6.2
613000 0 0 1.862 6.208
614000 0 0 1.878 6.202
615000 0 0 1.938 6.216
616000 0 0 1.836 6.208
617000 0 0 1.848 6.22
618000 0 0 1.914 6.218
619000 0 0 1.884 6.204
620000 0 0 1.894 6.206
621000 0 0 1.918 6.196
622000 0 0 1.926 6.19
623000 0 0 1.898 6.202
624000 0 0 1.926 6.188
625000 0 0 1.85 6.184
626000 0 0 1.92 6.194
627000 0 0 1.86 6.186
628000 0 0 1.88 6.184
629000 0 0 1.856 6.182
630000 0 0 1.88 6.178
631000 0 0 1.962 6.166
632000 0 0 1.944 6.162
633000 0 0 1.832 6.174
634000 0 0 1.94 6.16
635000 0 0 1.84 6.182
636000 0 0 1.874 6.174
637000 0 0 2.022 6.178
638000 0 0 1.9 6.162
639000 0 0 1.914 6.186
640000 0 0 1.92 6.18
641000 0 0 1.906 6.192
642000 0 0 1.974 6.19
643000 0 0 1.934 6.186
644000 0 0 1.922 6.18
645000 0 0 1.84 6.158
646000 0 0 1.916 6.162
647000 0 0 1.844 6.158
648000 0 0 1.89 6.162
649000 0 0 1.884 6.172
650000 0 0 1.882 6.172
651000 0 0 1.906 6.19
652000 0 0 1.902 6.18
653000 0 0 1.978 6.188
654000 0 0 1.942 6.188
655000 0 0 1.922 6.212
656000 0 0 1.888 6.194
657000 0 0 1.792 6.172
658000 0 0 1.876 6.178
659000 0 0 1.876 6.17
660000 0 0 1.902 6.156
661000 0 0 1.862 6.156
662000 0 0 1.948 6.152
663000 0 0 1.86 6.172
664000 0 0 1.898 6.178
665000 0 0 1.902 6.194
666000 0 0 1.932 6.174
667000 0 0 1.882 6.176
668000 0 0 1.926 6.18
669000 0 0 1.872 6.18
670000 0 0 1.874 6.186
671000 0 0 1.896 6.19
672000 0 0 2.07 6.194
673000 0 0 1.914 6.166
674000 0 0 1.892 6.184
675000 0 0 1.994 6.184
676000 0 0 1.91 6.194
677000 0 0 1.964 6.172
678000 0 0 1.932 6.18
679000 0 0 1.986 6.192
680000 0 0 1.948 6.196
681000 0 0 1.912 6.2
682000 0 0 1.96 6.194
683000 0 0 1.93 6.198
684000 0 0 1.874 6.182
685000 0 0 1.844 6.19
686000 0 0 1.882 6.186
687000 0 0 1.886 6.196
688000 0 0 1.876 6.186
689000 0 0 1.832 6.178
690000 0 0 2.008 6.172
691000 0 0 1.886 6.182
692000 0 0 1.902 6.192
693000 0 0 1.884 6.172
694000 0 0 1.864 6.182
695000 0 0 1.924 6.166
696000 0 0 1.968 6.156
697000 0 0 1.808 6.166
698000 0 0 1.906 6.166
699000 0 0 1.936 6.164
700000 0 0 1.892 6.174
701000 0 0 1.81 6.156
702000 0 0 1.866 6.168
703000 0 0 1.904 6.178
704000 0 0 1.912 6.17
705000 0 0 1.92 6.174
706000 0 0 1.864 6.168
707000 0 0 1.9 6.17
708000 0 0 1.9 6.178
709000 0 0 2.028 6.172
710000 0 0 1.88 6.17
711000 0 0 1.99 6.186
712000 0 0 1.924 6.182
713000 0 0 1.902 6.178
714000 0 0 1.902 6.176
715000 0 0 1.924 6.174
716000 0 0 1.81 6.182
717000 0 0 1.848 6.176
718000 0 0 1.898 6.186
719000 0 0 1.854 6.19
720000 0 0 1.94 6.164
721000 0 0 1.952 6.142
722000 0 0 1.866 6.186
723000 0 0 1.986 6.178
724000 0 0 1.836 6.162
725000 0 0 1.934 6.166
726000 0 0 1.86 6.158
727000 0 0 1.896 6.166
728000 0 0 1.918 6.174
729000 0 0 1.83 6.172
730000 0 0 1.838 6.17
731000 0 0 1.958 6.188
732000 0 0 1.842 6.182
733000 0 0 1.82 6.176
734000 0 0 1.782 6.178
735000 0 0 1.87 6.16
736000 0 0 1.872 6.168
737000 0 0 1.926 6.16
738000 0 0 1.896 6.146
739000 0 0 1.958 6.138
740000 0 0 1.868 6.15
741000 0 0 1.924 6.16
742000 0 0 1.82 6.148
743000 0 0 1.83 6.14
744000 0 0 2.084 6.15
745000 0 0 1.874 6.142
746000 0 0 1.878 6.156
747000 0 0 1.858 6.164
748000 0 0 1.778 6.148
749000 0 0 1.968 6.152
750000 0 0 1.886 6.17
751000 0 0 1.912 6.18
752000 0 0 1.94 6.18
753000 0 0 1.86 6.186
754000 0 0 1.894 6.178
755000 0 0 1.912 6.186
756000 0 0 1.846 6.164
757000 0 0 1.906 6.184
758000 0 0 1.84 6.198
759000 0 0 1.954 6.2
760000 0 0 1.942 6.186
761000 0 0 1.82 6.162
762000 0 0 1.89 6.168
763000 0 0 1.88 6.182
764000 0 0 1.906 6.19
765000 0 0 1.752 6.188
766000 0 0 1.878 6.192
767000 0 0 1.904 6.182
768000 0 0 1.872 6.174
769000 0 0 1.89 6.178
770000 0 0 1.938 6.174
771000 0 0 1.938 6.164
772000 0 0 1.912 6.176
773000 0 0 1.858 6.186
774000 0 0 1.852 6.174
775000 0 0 1.772 6.17
776000 0 0 1.896 6.172
777000 0 0 1.844 6.182
778000 0 0 1.892 6.178
779000 0 0 1.87 6.178
780000 0 0 1.926 6.194
781000 0 0 1.914 6.18
782000 0 0 1.896 6.178
783000 0 0 1.898 6.182
784000 0 0 1.968 6.168
785000 0 0 1.928 6.172
786000 0 0 1.918 6.172
787000 0 0 1.894 6.178
788000 0 0 1.844 6.172
789000 0 0 1.964 6.168
790000 0 0 1.852 6.148
791000 0 0 1.868 6.146
792000 0 0 1.95 6.15
793000 0 0 1.91 6.154
794000 0 0 1.942 6.168
795000 0 0 1.886 6.16
796000 0 0 1.916 6.158
797000 0 0 1.838 6.15
798000 0 0 1.976 6.166
799000 0 0 1.856 6.17
800000 0 0 1.92 6.164
801000 0 0 1.958 6.164
802000 0 0 1.952 6.172
803000 0 0 1.886 6.172
804000 0 0 1.958 6.178
805000 0 0 1.816 6.174
806000 0 0 1.88 6.192
807000 0 0 1.912 6.164
808000 0 0 1.882 6.176
809000 0 0 1.986 6.18
810000 0 0 1.914 6.18
811000 0 0 1.862 6.172
812000 0 0 1.87 6.162
813000 0 0 1.864 6.17
814000 0 0 1.884 6.186
815000 0 0 1.848 6.186
816000 0 0 1.868 6.18
817000 0 0 1.952 6.19
818000 0 0 1.928 6.202
819000 0 0 1.89 6.178
820000 0 0 1.832 6.168
821000 0 0 1.966 6.176
822000 0 0 1.898 6.16
823000 0 0 1.9 6.16
824000 0 0 1.87 6.156
825000 0 0 1.992 6.166
826000 0 0 1.836 6.154
827000 0 0 1.882 6.174
828000 0 0 1.898 6.176
829000 0 0 1.906 6.18
830000 0 0 1.89 6.176
831000 0 0 1.89 6.182
832000 0 0 1.802 6.166
833000 0 0 1.916 6.162
834000 0 0 1.926 6.162
835000 0 0 1.928 6.164
836000 0 0 1.886 6.19
837000 0 0 1.826 6.174
838000 0 0 1.882 6.164
839000 0 0 1.83 6.148
840000 0 0 1.946 6.164
841000 0 0 1.854 6.162
842000 0 0 1.864 6.16
843000 0 0 1.916 6.162
844000 0 0 1.946 6.152
845000 0 0 1.924 6.16
846000 0 0 1.882 6.17
847000 0 0 1.976 6.156
848000 0 0 1.962 6.128
849000 0 0 1.862 6.154
850000 0 0 1.958 6.158
851000 0 0 1.828 6.154
852000 0 0 1.914 6.156
853000 0 0 1.924 6.164
854000 0 0 1.916 6.178
855000 0 0 1.894 6.176
856000 0 0 1.912 6.186
857000 0 0 1.79 6.164
858000 0 0 1.968 6.15
859000 0 0 1.93 6.142
860000 0 0 1.926 6.148
861000 0 0 1.834 6.152
862000 0 0 1.946 6.168
863000 0 0 1.98 6.168
864000 0 0 1.956 6.152
865000 0 0 1.878 6.148
866000 0 0 1.878 6.154
867000 0 0 1.9 6.15
868000 0 0 1.91 6.164
869000 0 0 1.98 6.14
870000 0 0 1.804 6.16
871000 0 0 1.944 6.138
872000 0 0 1.958 6.152
873000 0 0 1.846 6.158
874000 0 0 1.964 6.178
875000 0 0 1.866 6.178
876000 0 0 1.88 6.182
877000 0 0 1.84 6.184
878000 0 0 1.912 6.186
879000 0 0 1.906 6.168
880000 0 0 1.896 6.182
881000 0 0 1.862 6.17
882000 0 0 1.96 6.166
883000 0 0 1.858 6.168
884000 0 0 1.84 6.14
885000 0 0 1.852 6.168
886000 0 0 1.902 6.154
887000 0 0 1.958 6.146
888000 0 0 1.826 6.162
889000 0 0 1.828 6.162
890000 0 0 1.838 6.14
891000 0 0 1.842 6.136
892000 0 0 1.836 6.14
893000 0 0 1.836 6.17
894000 0 0 1.882 6.154
895000 0 0 1.962 6.154
896000 0 0 1.834 6.16
897000 0 0 1.864 6.162
898000 0 0 1.834 6.158
899000 0 0 1.878 6.134
900000 0 0 1.944 6.154
901000 0 0 1.89 6.146
902000 0 0 1.9 6.15
903000 0 0 1.956 6.152
904000 0 0 1.876 6.15
905000 0 0 1.78 6.138
906000 0 0 1.76 6.14
907000 0 0 1.84 6.138
908000 0 0 1.862 6.16
909000 0 0 1.84 6.156
910000 0 0 1.842 6.158
911000 0 0 1.964 6.152
912000 0 0 1.854 6.156
913000 0 0 1.906 6.164
914000 0 0 1.864 6.162
915000 0 0 1.97 6.16
916000 0 0 1.936 6.152
917000 0 0 1.962 6.152
918000 0 0 1.96 6.144
919000 0 0 1.876 6.14
920000 0 0 1.904 6.132
921000 0 0 2.014 6.128
922000 0 0 1.928 6.144
923000 0 0 2.02 6.14
924000 0 0 1.916 6.14
925000 0 0 1.84 6.142
926000 0 0 1.904 6.148
927000 0 0 1.892 6.158
