# Time-averaged data for fix com
# TimeStep c_com[1] c_com[2] c_com[3]
1000 6.56098 6.6613 6.73165
2000 6.56098 6.6613 6.73165
3000 6.56098 6.6613 6.73165
4000 6.56098 6.6613 6.73165
5000 6.56098 6.6613 6.73165
6000 6.56098 6.6613 6.73165
7000 6.56098 6.6613 6.73165
8000 6.56098 6.6613 6.73165
9000 6.56098 6.6613 6.73165
10000 6.56098 6.6613 6.73165
11000 6.56098 6.6613 6.73165
12000 6.56098 6.6613 6.73165
13000 6.56098 6.6613 6.73165
14000 6.56098 6.6613 6.73165
15000 6.56098 6.6613 6.73165
16000 6.56098 6.6613 6.73165
17000 6.56098 6.6613 6.73165
18000 6.56098 6.6613 6.73165
19000 6.56098 6.6613 6.73165
20000 6.56098 6.6613 6.73165
21000 6.56098 6.6613 6.73165
22000 6.56098 6.6613 6.73165
23000 6.56098 6.6613 6.73165
24000 6.56098 6.6613 6.73165
25000 6.56098 6.6613 6.73165
26000 6.56098 6.6613 6.73165
27000 6.56098 6.6613 6.73165
28000 6.56098 6.6613 6.73165
29000 6.56098 6.6613 6.73165
30000 6.56098 6.6613 6.73165
31000 6.56098 6.6613 6.73165
32000 6.56098 6.6613 6.73165
33000 6.56098 6.6613 6.73165
34000 6.56098 6.6613 6.73165
35000 6.56098 6.6613 6.73165
36000 6.56098 6.6613 6.73165
37000 6.56098 6.6613 6.73165
38000 6.56098 6.6613 6.73165
39000 6.56098 6.6613 6.73165
40000 6.56098 6.6613 6.73165
41000 6.56098 6.6613 6.73165
42000 6.56098 6.6613 6.73165
43000 6.56098 6.6613 6.73165
44000 6.56098 6.6613 6.73165
45000 6.56098 6.6613 6.73165
46000 6.56098 6.6613 6.73165
47000 6.56098 6.6613 6.73165
48000 6.56098 6.6613 6.73165
49000 6.56098 6.6613 6.73165
50000 6.56098 6.6613 6.73165
51000 6.56098 6.6613 6.73165
52000 6.56098 6.6613 6.73165
53000 6.56098 6.6613 6.73165
54000 6.56098 6.6613 6.73165
55000 6.56098 6.6613 6.73165
56000 6.56098 6.6613 6.73165
57000 6.56098 6.6613 6.73165
58000 6.56098 6.6613 6.73165
59000 6.56098 6.6613 6.73165
60000 6.56098 6.6613 6.73165
61000 6.56098 6.6613 6.73165
62000 6.56098 6.6613 6.73165
63000 6.56098 6.6613 6.73165
64000 6.56098 6.6613 6.73165
65000 6.56098 6.6613 6.73165
66000 6.56098 6.6613 6.73165
67000 6.56098 6.6613 6.73165
68000 6.56098 6.6613 6.73165
69000 6.56098 6.6613 6.73165
70000 6.56098 6.6613 6.73165
71000 6.56098 6.6613 6.73165
72000 6.56098 6.6613 6.73165
73000 6.56098 6.6613 6.73165
74000 6.56098 6.6613 6.73165
75000 6.56098 6.6613 6.73165
76000 6.56098 6.6613 6.73165
77000 6.56098 6.6613 6.73165
78000 6.56098 6.6613 6.73165
79000 6.56098 6.6613 6.73165
80000 6.56098 6.6613 6.73165
81000 6.56098 6.6613 6.73165
82000 6.56098 6.6613 6.73165
83000 6.56098 6.6613 6.73165
84000 6.56098 6.6613 6.73165
85000 6.56098 6.6613 6.73165
86000 6.56098 6.6613 6.73165
87000 6.56098 6.6613 6.73165
88000 6.56098 6.6613 6.73165
89000 6.56098 6.6613 6.73165
90000 6.56098 6.6613 6.73165
91000 6.56098 6.6613 6.73165
92000 6.56098 6.6613 6.73165
93000 6.56098 6.6613 6.73165
94000 6.56098 6.6613 6.73165
95000 6.56098 6.6613 6.73165
96000 6.56098 6.6613 6.73165
97000 6.56098 6.6613 6.73165
98000 6.56098 6.6613 6.73165
99000 6.56098 6.6613 6.73165
100000 6.56098 6.6613 6.73165
101000 6.56098 6.6613 6.73165
102000 6.56098 6.6613 6.73165
103000 6.56098 6.6613 6.73165
104000 6.56098 6.6613 6.73165
105000 6.56098 6.6613 6.73165
106000 6.56098 6.6613 6.73165
107000 6.56098 6.6613 6.73165
108000 6.56098 6.6613 6.73165
109000 6.56098 6.6613 6.73165
110000 6.56098 6.6613 6.73165
111000 6.56098 6.6613 6.73165
112000 6.56098 6.6613 6.73165
113000 6.56098 6.6613 6.73165
114000 6.56098 6.6613 6.73165
115000 6.56098 6.6613 6.73165
116000 6.56098 6.6613 6.73165
117000 6.56098 6.6613 6.73165
118000 6.56098 6.6613 6.73165
119000 6.56098 6.6613 6.73165
120000 6.56098 6.6613 6.73165
121000 6.56098 6.6613 6.73165
122000 6.56098 6.6613 6.73165
123000 6.56098 6.6613 6.73165
124000 6.56098 6.6613 6.73165
125000 6.56098 6.6613 6.73165
126000 6.56098 6.6613 6.73165
127000 6.56098 6.6613 6.73165
128000 6.56098 6.6613 6.73165
129000 6.56098 6.6613 6.73165
130000 6.56098 6.6613 6.73165
131000 6.56098 6.6613 6.73165
132000 6.56098 6.6613 6.73165
133000 6.56098 6.6613 6.73165
134000 6.56098 6.6613 6.73165
135000 6.56098 6.6613 6.73165
136000 6.56098 6.6613 6.73165
137000 6.56098 6.6613 6.73165
138000 6.56098 6.6613 6.73165
139000 6.56098 6.6613 6.73165
140000 6.56098 6.6613 6.73165
141000 6.56098 6.6613 6.73165
142000 6.56098 6.6613 6.73165
143000 6.56098 6.6613 6.73165
144000 6.56098 6.6613 6.73165
145000 6.56098 6.6613 6.73165
146000 6.56098 6.6613 6.73165
147000 6.56098 6.6613 6.73165
148000 6.56098 6.6613 6.73165
149000 6.56098 6.6613 6.73165
150000 6.56098 6.6613 6.73165
151000 6.56098 6.6613 6.73165
152000 6.56098 6.6613 6.73165
153000 6.56098 6.6613 6.73165
154000 6.56098 6.6613 6.73165
155000 6.56098 6.6613 6.73165
156000 6.56098 6.6613 6.73165
157000 6.56098 6.6613 6.73165
158000 6.56098 6.6613 6.73165
159000 6.56098 6.6613 6.73165
160000 6.56098 6.6613 6.73165
161000 6.56098 6.6613 6.73165
162000 6.56098 6.6613 6.73165
163000 6.56098 6.6613 6.73165
164000 6.56098 6.6613 6.73165
165000 6.56098 6.6613 6.73165
166000 6.56098 6.6613 6.73165
167000 6.56098 6.6613 6.73165
168000 6.56098 6.6613 6.73165
169000 6.56098 6.6613 6.73165
170000 6.56098 6.6613 6.73165
171000 6.56098 6.6613 6.73165
172000 6.56098 6.6613 6.73165
173000 6.56098 6.6613 6.73165
174000 6.56098 6.6613 6.73165
175000 6.56098 6.6613 6.73165
176000 6.56098 6.6613 6.73165
177000 6.56098 6.6613 6.73165
178000 6.56098 6.6613 6.73165
179000 6.56098 6.6613 6.73165
180000 6.56098 6.6613 6.73165
181000 6.56098 6.6613 6.73165
182000 6.56098 6.6613 6.73165
183000 6.56098 6.6613 6.73165
184000 6.56098 6.6613 6.73165
185000 6.56098 6.6613 6.73165
186000 6.56098 6.6613 6.73165
187000 6.56098 6.6613 6.73165
188000 6.56098 6.6613 6.73165
189000 6.56098 6.6613 6.73165
190000 6.56098 6.6613 6.73165
191000 6.56098 6.6613 6.73165
192000 6.56098 6.6613 6.73165
193000 6.56098 6.6613 6.73165
194000 6.56098 6.6613 6.73165
195000 6.56098 6.6613 6.73165
196000 6.56098 6.6613 6.73165
197000 6.56098 6.6613 6.73165
198000 6.56098 6.6613 6.73165
199000 6.56098 6.6613 6.73165
200000 6.56098 6.6613 6.73165
201000 6.56098 6.6613 6.73165
202000 6.56098 6.6613 6.73165
203000 6.56098 6.6613 6.73165
204000 6.56098 6.6613 6.73165
205000 6.56098 6.6613 6.73165
206000 6.56098 6.6613 6.73165
207000 6.56098 6.6613 6.73165
208000 6.56098 6.6613 6.73165
209000 6.56098 6.6613 6.73165
210000 6.56098 6.6613 6.73165
211000 6.56098 6.6613 6.73165
212000 6.56098 6.6613 6.73165
213000 6.56098 6.6613 6.73165
214000 6.56098 6.6613 6.73165
215000 6.56098 6.6613 6.73165
216000 6.56098 6.6613 6.73165
217000 6.56098 6.6613 6.73165
218000 6.56098 6.6613 6.73165
219000 6.56098 6.6613 6.73165
220000 6.56098 6.6613 6.73165
221000 6.56098 6.6613 6.73165
222000 6.56098 6.6613 6.73165
223000 6.56098 6.6613 6.73165
224000 6.56098 6.6613 6.73165
225000 6.56098 6.6613 6.73165
226000 6.56098 6.6613 6.73165
227000 6.56098 6.6613 6.73165
228000 6.56098 6.6613 6.73165
229000 6.56098 6.6613 6.73165
230000 6.56098 6.6613 6.73165
231000 6.56098 6.6613 6.73165
232000 6.56098 6.6613 6.73165
233000 6.56098 6.6613 6.73165
234000 6.56098 6.6613 6.73165
235000 6.56098 6.6613 6.73165
236000 6.56098 6.6613 6.73165
237000 6.56098 6.6613 6.73165
238000 6.56098 6.6613 6.73165
239000 6.56098 6.6613 6.73165
240000 6.56098 6.6613 6.73165
241000 6.56098 6.6613 6.73165
242000 6.56098 6.6613 6.73165
243000 6.56098 6.6613 6.73165
244000 6.56098 6.6613 6.73165
245000 6.56098 6.6613 6.73165
246000 6.56098 6.6613 6.73165
247000 6.56098 6.6613 6.73165
248000 6.56098 6.6613 6.73165
249000 6.56098 6.6613 6.73165
