# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
585000 1.542 5.793
586000 1.544 5.796
587000 1.545 5.808
588000 1.547 5.791
589000 1.543 5.797
590000 1.544 5.795
591000 1.542 5.811
592000 1.543 5.803
593000 1.532 5.81
594000 1.54 5.807
595000 1.54 5.808
596000 1.53 5.815
597000 1.538 5.79
598000 1.536 5.796
599000 1.534 5.793
600000 1.536 5.786
601000 1.541 5.793
602000 1.541 5.807
603000 1.532 5.815
604000 1.539 5.829
605000 1.545 5.808
606000 1.541 5.806
607000 1.543 5.804
608000 1.542 5.823
609000 1.536 5.797
610000 1.541 5.821
611000 1.548 5.817
612000 1.547 5.801
613000 1.539 5.807
614000 1.534 5.814
615000 1.537 5.803
616000 1.539 5.814
617000 1.539 5.826
618000 1.552 5.816
619000 1.535 5.814
620000 1.539 5.815
621000 1.542 5.8
622000 1.543 5.794
623000 1.543 5.813
624000 1.547 5.804
625000 1.544 5.805
626000 1.536 5.809
627000 1.538 5.806
628000 1.538 5.799
629000 1.546 5.808
630000 1.538 5.793
631000 1.538 5.817
632000 1.541 5.832
633000 1.538 5.827
634000 1.544 5.805
635000 1.551 5.827
636000 1.546 5.828
637000 1.546 5.809
638000 1.541 5.818
639000 1.54 5.822
640000 1.544 5.813
641000 1.541 5.826
642000 1.544 5.803
643000 1.545 5.804
644000 1.545 5.8
645000 1.548 5.821
646000 1.554 5.809
647000 1.544 5.806
648000 1.544 5.804
649000 1.548 5.829
650000 1.547 5.811
651000 1.545 5.813
652000 1.549 5.8
653000 1.549 5.809
654000 1.545 5.829
655000 1.551 5.804
656000 1.548 5.817
657000 1.549 5.82
658000 1.544 5.809
659000 1.544 5.803
660000 1.555 5.808
661000 1.553 5.807
662000 1.553 5.803
663000 1.55 5.802
664000 1.55 5.788
665000 1.551 5.816
666000 1.545 5.811
667000 1.558 5.808
668000 1.553 5.82
669000 1.555 5.81
670000 1.555 5.793
671000 1.546 5.809
672000 1.547 5.815
673000 1.554 5.816
674000 1.56 5.819
675000 1.55 5.82
676000 1.553 5.82
677000 1.558 5.825
678000 1.555 5.819
679000 1.552 5.809
680000 1.56 5.815
681000 1.558 5.793
682000 1.554 5.805
683000 1.56 5.814
684000 1.548 5.812
685000 1.552 5.806
686000 1.552 5.819
687000 1.543 5.81
688000 1.558 5.827
689000 1.55 5.818
690000 1.549 5.827
691000 1.552 5.831
692000 1.55 5.814
693000 1.548 5.818
694000 1.547 5.828
695000 1.554 5.82
696000 1.546 5.835
697000 1.545 5.834
698000 1.548 5.846
699000 1.548 5.836
700000 1.543 5.841
701000 1.54 5.84
702000 1.546 5.838
703000 1.545 5.833
704000 1.542 5.835
705000 1.548 5.824
706000 1.549 5.826
707000 1.551 5.825
708000 1.545 5.832
709000 1.545 5.821
710000 1.546 5.822
711000 1.544 5.83
712000 1.546 5.827
713000 1.542 5.846
714000 1.554 5.83
715000 1.545 5.835
716000 1.546 5.827
717000 1.548 5.832
718000 1.549 5.838
719000 1.549 5.842
720000 1.555 5.843
721000 1.549 5.844
722000 1.543 5.831
723000 1.546 5.845
724000 1.542 5.836
725000 1.547 5.842
726000 1.543 5.84
727000 1.549 5.841
728000 1.551 5.822
729000 1.541 5.824
730000 1.547 5.827
731000 1.551 5.84
732000 1.552 5.821
733000 1.547 5.824
734000 1.55 5.841
735000 1.545 5.827
736000 1.547 5.844
737000 1.547 5.833
738000 1.546 5.839
739000 1.547 5.836
740000 1.546 5.851
741000 1.549 5.836
742000 1.549 5.843
743000 1.545 5.834
744000 1.547 5.826
745000 1.551 5.844
746000 1.551 5.841
747000 1.555 5.835
748000 1.555 5.831
749000 1.556 5.822
750000 1.548 5.843
751000 1.553 5.84
752000 1.561 5.841
753000 1.553 5.834
754000 1.545 5.839
755000 1.561 5.839
756000 1.546 5.844
757000 1.556 5.827
758000 1.544 5.829
759000 1.542 5.838
760000 1.546 5.833
761000 1.546 5.834
762000 1.552 5.829
763000 1.544 5.839
764000 1.542 5.851
765000 1.547 5.838
766000 1.542 5.845
767000 1.548 5.848
768000 1.543 5.859
769000 1.543 5.845
770000 1.549 5.842
771000 1.549 5.853
772000 1.547 5.842
773000 1.538 5.848
774000 1.541 5.863
775000 1.546 5.851
776000 1.55 5.845
777000 1.552 5.844
778000 1.553 5.847
779000 1.554 5.851
780000 1.548 5.838
781000 1.544 5.86
782000 1.555 5.842
783000 1.548 5.854
784000 1.55 5.855
785000 1.551 5.842
786000 1.548 5.848
787000 1.555 5.843
788000 1.545 5.837
789000 1.557 5.855
790000 1.552 5.86
791000 1.547 5.836
792000 1.549 5.856
793000 1.554 5.849
794000 1.556 5.845
795000 1.551 5.851
796000 1.552 5.852
797000 1.55 5.837
798000 1.556 5.841
799000 1.555 5.855
800000 1.555 5.854
801000 1.559 5.849
802000 1.555 5.84
803000 1.543 5.845
804000 1.552 5.851
805000 1.558 5.858
806000 1.553 5.853
807000 1.549 5.856
808000 1.555 5.85
809000 1.554 5.85
810000 1.557 5.853
811000 1.551 5.865
812000 1.554 5.854
813000 1.559 5.852
814000 1.557 5.836
815000 1.554 5.865
816000 1.561 5.841
817000 1.548 5.843
818000 1.557 5.837
819000 1.553 5.85
820000 1.554 5.861
821000 1.561 5.854
822000 1.548 5.852
823000 1.547 5.85
824000 1.555 5.855
825000 1.553 5.865
826000 1.557 5.846
827000 1.548 5.843
828000 1.555 5.851
829000 1.554 5.845
830000 1.55 5.859
831000 1.55 5.855
832000 1.551 5.851
833000 1.554 5.854
834000 1.56 5.851
835000 1.556 5.867
836000 1.553 5.862
837000 1.554 5.858
838000 1.547 5.857
839000 1.554 5.849
840000 1.547 5.869
841000 1.554 5.85
842000 1.547 5.869
843000 1.548 5.858
844000 1.545 5.879
845000 1.551 5.87
846000 1.543 5.879
847000 1.548 5.856
848000 1.552 5.854
849000 1.539 5.84
850000 1.552 5.863
851000 1.548 5.855
852000 1.548 5.856
853000 1.549 5.867
854000 1.548 5.855
855000 1.552 5.856
856000 1.554 5.841
857000 1.558 5.855
858000 1.549 5.859
859000 1.552 5.841
860000 1.553 5.847
861000 1.548 5.837
862000 1.549 5.858
863000 1.548 5.865
864000 1.546 5.848
865000 1.547 5.867
866000 1.543 5.84
867000 1.55 5.848
868000 1.548 5.837
869000 1.547 5.851
870000 1.549 5.857
871000 1.551 5.862
872000 1.554 5.852
873000 1.549 5.859
874000 1.548 5.866
875000 1.549 5.857
876000 1.546 5.842
877000 1.555 5.846
878000 1.552 5.852
879000 1.54 5.851
880000 1.543 5.859
881000 1.538 5.863
882000 1.548 5.842
883000 1.546 5.843
884000 1.541 5.856
885000 1.542 5.847
886000 1.548 5.863
887000 1.551 5.86
888000 1.551 5.867
889000 1.556 5.865
890000 1.551 5.861
891000 1.555 5.858
892000 1.55 5.862
893000 1.548 5.838
894000 1.547 5.853
