# Time-averaged data for fix com
# TimeStep c_com[1] c_com[2] c_com[3]
1000 1.97912 2.05661 1.94604
2000 1.97912 2.05661 1.94604
3000 1.97912 2.05661 1.94604
4000 1.97912 2.05661 1.94604
5000 1.97912 2.05661 1.94604
6000 1.97912 2.05661 1.94604
7000 1.97912 2.05661 1.94604
8000 1.97912 2.05661 1.94604
9000 1.97912 2.05661 1.94604
10000 1.97912 2.05661 1.94604
11000 1.97912 2.05661 1.94604
12000 1.97912 2.05661 1.94604
13000 1.97912 2.05661 1.94604
14000 1.97912 2.05661 1.94604
15000 1.97912 2.05661 1.94604
16000 1.97912 2.05661 1.94604
17000 1.97912 2.05661 1.94604
18000 1.97912 2.05661 1.94604
19000 1.97912 2.05661 1.94604
20000 1.97912 2.05661 1.94604
21000 1.97912 2.05661 1.94604
22000 1.97912 2.05661 1.94604
23000 1.97912 2.05661 1.94604
24000 1.97912 2.05661 1.94604
25000 1.97912 2.05661 1.94604
26000 1.97912 2.05661 1.94604
27000 1.97912 2.05661 1.94604
28000 1.97912 2.05661 1.94604
29000 1.97912 2.05661 1.94604
30000 1.97912 2.05661 1.94604
31000 1.97912 2.05661 1.94604
32000 1.97912 2.05661 1.94604
33000 1.97912 2.05661 1.94604
34000 1.97912 2.05661 1.94604
35000 1.97912 2.05661 1.94604
36000 1.97912 2.05661 1.94604
37000 1.97912 2.05661 1.94604
38000 1.97912 2.05661 1.94604
39000 1.97912 2.05661 1.94604
40000 1.97912 2.05661 1.94604
41000 1.97912 2.05661 1.94604
42000 1.97912 2.05661 1.94604
43000 1.97912 2.05661 1.94604
44000 1.97912 2.05661 1.94604
45000 1.97912 2.05661 1.94604
46000 1.97912 2.05661 1.94604
47000 1.97912 2.05661 1.94604
48000 1.97912 2.05661 1.94604
49000 1.97912 2.05661 1.94604
50000 1.97912 2.05661 1.94604
51000 1.97912 2.05661 1.94604
52000 1.97912 2.05661 1.94604
53000 1.97912 2.05661 1.94604
54000 1.97912 2.05661 1.94604
55000 1.97912 2.05661 1.94604
56000 1.97912 2.05661 1.94604
57000 1.97912 2.05661 1.94604
58000 1.97912 2.05661 1.94604
59000 1.97912 2.05661 1.94604
60000 1.97912 2.05661 1.94604
61000 1.97912 2.05661 1.94604
62000 1.97912 2.05661 1.94604
63000 1.97912 2.05661 1.94604
64000 1.97912 2.05661 1.94604
65000 1.97912 2.05661 1.94604
66000 1.97912 2.05661 1.94604
67000 1.97912 2.05661 1.94604
68000 1.97912 2.05661 1.94604
69000 1.97912 2.05661 1.94604
70000 1.97912 2.05661 1.94604
71000 1.97912 2.05661 1.94604
72000 1.97912 2.05661 1.94604
73000 1.97912 2.05661 1.94604
74000 1.97912 2.05661 1.94604
75000 1.97912 2.05661 1.94604
76000 1.97912 2.05661 1.94604
77000 1.97912 2.05661 1.94604
78000 1.97912 2.05661 1.94604
79000 1.97912 2.05661 1.94604
80000 1.97912 2.05661 1.94604
81000 1.97912 2.05661 1.94604
82000 1.97912 2.05661 1.94604
83000 1.97912 2.05661 1.94604
84000 1.97912 2.05661 1.94604
85000 1.97912 2.05661 1.94604
86000 1.97912 2.05661 1.94604
87000 1.97912 2.05661 1.94604
88000 1.97912 2.05661 1.94604
89000 1.97912 2.05661 1.94604
90000 1.97912 2.05661 1.94604
91000 1.97912 2.05661 1.94604
92000 1.97912 2.05661 1.94604
93000 1.97912 2.05661 1.94604
94000 1.97912 2.05661 1.94604
95000 1.97912 2.05661 1.94604
96000 1.97912 2.05661 1.94604
97000 1.97912 2.05661 1.94604
98000 1.97912 2.05661 1.94604
99000 1.97912 2.05661 1.94604
100000 1.97912 2.05661 1.94604
101000 1.97912 2.05661 1.94604
102000 1.97912 2.05661 1.94604
103000 1.97912 2.05661 1.94604
104000 1.97912 2.05661 1.94604
105000 1.97912 2.05661 1.94604
106000 1.97912 2.05661 1.94604
107000 1.97912 2.05661 1.94604
108000 1.97912 2.05661 1.94604
109000 1.97912 2.05661 1.94604
110000 1.97912 2.05661 1.94604
111000 1.97912 2.05661 1.94604
112000 1.97912 2.05661 1.94604
113000 1.97912 2.05661 1.94604
114000 1.97912 2.05661 1.94604
115000 1.97912 2.05661 1.94604
116000 1.97912 2.05661 1.94604
117000 1.97912 2.05661 1.94604
118000 1.97912 2.05661 1.94604
119000 1.97912 2.05661 1.94604
120000 1.97912 2.05661 1.94604
121000 1.97912 2.05661 1.94604
122000 1.97912 2.05661 1.94604
123000 1.97912 2.05661 1.94604
124000 1.97912 2.05661 1.94604
125000 1.97912 2.05661 1.94604
126000 1.97912 2.05661 1.94604
127000 1.97912 2.05661 1.94604
128000 1.97912 2.05661 1.94604
129000 1.97912 2.05661 1.94604
130000 1.97912 2.05661 1.94604
131000 1.97912 2.05661 1.94604
132000 1.97912 2.05661 1.94604
133000 1.97912 2.05661 1.94604
134000 1.97912 2.05661 1.94604
135000 1.97912 2.05661 1.94604
136000 1.97912 2.05661 1.94604
137000 1.97912 2.05661 1.94604
138000 1.97912 2.05661 1.94604
139000 1.97912 2.05661 1.94604
140000 1.97912 2.05661 1.94604
141000 1.97912 2.05661 1.94604
142000 1.97912 2.05661 1.94604
143000 1.97912 2.05661 1.94604
144000 1.97912 2.05661 1.94604
145000 1.97912 2.05661 1.94604
146000 1.97912 2.05661 1.94604
147000 1.97912 2.05661 1.94604
148000 1.97912 2.05661 1.94604
149000 1.97912 2.05661 1.94604
150000 1.97912 2.05661 1.94604
151000 1.97912 2.05661 1.94604
152000 1.97912 2.05661 1.94604
153000 1.97912 2.05661 1.94604
154000 1.97912 2.05661 1.94604
155000 1.97912 2.05661 1.94604
156000 1.97912 2.05661 1.94604
157000 1.97912 2.05661 1.94604
158000 1.97912 2.05661 1.94604
159000 1.97912 2.05661 1.94604
160000 1.97912 2.05661 1.94604
161000 1.97912 2.05661 1.94604
162000 1.97912 2.05661 1.94604
163000 1.97912 2.05661 1.94604
164000 1.97912 2.05661 1.94604
165000 1.97912 2.05661 1.94604
166000 1.97912 2.05661 1.94604
167000 1.97912 2.05661 1.94604
168000 1.97912 2.05661 1.94604
169000 1.97912 2.05661 1.94604
170000 1.97912 2.05661 1.94604
171000 1.97912 2.05661 1.94604
172000 1.97912 2.05661 1.94604
173000 1.97912 2.05661 1.94604
174000 1.97912 2.05661 1.94604
175000 1.97912 2.05661 1.94604
176000 1.97912 2.05661 1.94604
177000 1.97912 2.05661 1.94604
178000 1.97912 2.05661 1.94604
179000 1.97912 2.05661 1.94604
180000 1.97912 2.05661 1.94604
181000 1.97912 2.05661 1.94604
182000 1.97912 2.05661 1.94604
183000 1.97912 2.05661 1.94604
184000 1.97912 2.05661 1.94604
185000 1.97912 2.05661 1.94604
186000 1.97912 2.05661 1.94604
187000 1.97912 2.05661 1.94604
188000 1.97912 2.05661 1.94604
189000 1.97912 2.05661 1.94604
190000 1.97912 2.05661 1.94604
191000 1.97912 2.05661 1.94604
192000 1.97912 2.05661 1.94604
193000 1.97912 2.05661 1.94604
194000 1.97912 2.05661 1.94604
195000 1.97912 2.05661 1.94604
196000 1.97912 2.05661 1.94604
197000 1.97912 2.05661 1.94604
198000 1.97912 2.05661 1.94604
199000 1.97912 2.05661 1.94604
200000 1.97912 2.05661 1.94604
201000 1.97912 2.05661 1.94604
202000 1.97912 2.05661 1.94604
203000 1.97912 2.05661 1.94604
204000 1.97912 2.05661 1.94604
205000 1.97912 2.05661 1.94604
206000 1.97912 2.05661 1.94604
207000 1.97912 2.05661 1.94604
208000 1.97912 2.05661 1.94604
209000 1.97912 2.05661 1.94604
210000 1.97912 2.05661 1.94604
211000 1.97912 2.05661 1.94604
212000 1.97912 2.05661 1.94604
213000 1.97912 2.05661 1.94604
214000 1.97912 2.05661 1.94604
215000 1.97912 2.05661 1.94604
216000 1.97912 2.05661 1.94604
217000 1.97912 2.05661 1.94604
218000 1.97912 2.05661 1.94604
219000 1.97912 2.05661 1.94604
220000 1.97912 2.05661 1.94604
221000 1.97912 2.05661 1.94604
222000 1.97912 2.05661 1.94604
223000 1.97912 2.05661 1.94604
224000 1.97912 2.05661 1.94604
225000 1.97912 2.05661 1.94604
226000 1.97912 2.05661 1.94604
227000 1.97912 2.05661 1.94604
228000 1.97912 2.05661 1.94604
229000 1.97912 2.05661 1.94604
230000 1.97912 2.05661 1.94604
231000 1.97912 2.05661 1.94604
232000 1.97912 2.05661 1.94604
233000 1.97912 2.05661 1.94604
234000 1.97912 2.05661 1.94604
235000 1.97912 2.05661 1.94604
236000 1.97912 2.05661 1.94604
237000 1.97912 2.05661 1.94604
238000 1.97912 2.05661 1.94604
239000 1.97912 2.05661 1.94604
240000 1.97912 2.05661 1.94604
241000 1.97912 2.05661 1.94604
242000 1.97912 2.05661 1.94604
243000 1.97912 2.05661 1.94604
244000 1.97912 2.05661 1.94604
245000 1.97912 2.05661 1.94604
246000 1.97912 2.05661 1.94604
247000 1.97912 2.05661 1.94604
248000 1.97912 2.05661 1.94604
249000 1.97912 2.05661 1.94604
250000 1.97912 2.05661 1.94604
251000 1.97912 2.05661 1.94604
252000 1.97912 2.05661 1.94604
253000 1.97912 2.05661 1.94604
254000 1.97912 2.05661 1.94604
255000 1.97912 2.05661 1.94604
256000 1.97912 2.05661 1.94604
257000 1.97912 2.05661 1.94604
258000 1.97912 2.05661 1.94604
259000 1.97912 2.05661 1.94604
260000 1.97912 2.05661 1.94604
261000 1.97912 2.05661 1.94604
262000 1.97912 2.05661 1.94604
263000 1.97912 2.05661 1.94604
264000 1.97912 2.05661 1.94604
265000 1.97912 2.05661 1.94604
266000 1.97912 2.05661 1.94604
267000 1.97912 2.05661 1.94604
268000 1.97912 2.05661 1.94604
269000 1.97912 2.05661 1.94604
270000 1.97912 2.05661 1.94604
271000 1.97912 2.05661 1.94604
272000 1.97912 2.05661 1.94604
273000 1.97912 2.05661 1.94604
274000 1.97912 2.05661 1.94604
275000 1.97912 2.05661 1.94604
276000 1.97912 2.05661 1.94604
277000 1.97912 2.05661 1.94604
278000 1.97912 2.05661 1.94604
279000 1.97912 2.05661 1.94604
280000 1.97912 2.05661 1.94604
281000 1.97912 2.05661 1.94604
282000 1.97912 2.05661 1.94604
283000 1.97912 2.05661 1.94604
284000 1.97912 2.05661 1.94604
285000 1.97912 2.05661 1.94604
286000 1.97912 2.05661 1.94604
287000 1.97912 2.05661 1.94604
288000 1.97912 2.05661 1.94604
289000 1.97912 2.05661 1.94604
290000 1.97912 2.05661 1.94604
291000 1.97912 2.05661 1.94604
292000 1.97912 2.05661 1.94604
293000 1.97912 2.05661 1.94604
294000 1.97912 2.05661 1.94604
295000 1.97912 2.05661 1.94604
296000 1.97912 2.05661 1.94604
297000 1.97912 2.05661 1.94604
298000 1.97912 2.05661 1.94604
299000 1.97912 2.05661 1.94604
300000 1.97912 2.05661 1.94604
301000 1.97912 2.05661 1.94604
302000 1.97912 2.05661 1.94604
303000 1.97912 2.05661 1.94604
304000 1.97912 2.05661 1.94604
305000 1.97912 2.05661 1.94604
306000 1.97912 2.05661 1.94604
307000 1.97912 2.05661 1.94604
308000 1.97912 2.05661 1.94604
309000 1.97912 2.05661 1.94604
310000 1.97912 2.05661 1.94604
311000 1.97912 2.05661 1.94604
312000 1.97912 2.05661 1.94604
313000 1.97912 2.05661 1.94604
314000 1.97912 2.05661 1.94604
315000 1.97912 2.05661 1.94604
316000 1.97912 2.05661 1.94604
317000 1.97912 2.05661 1.94604
318000 1.97912 2.05661 1.94604
319000 1.97912 2.05661 1.94604
320000 1.97912 2.05661 1.94604
321000 1.97912 2.05661 1.94604
322000 1.97912 2.05661 1.94604
323000 1.97912 2.05661 1.94604
324000 1.97912 2.05661 1.94604
325000 1.97912 2.05661 1.94604
326000 1.97912 2.05661 1.94604
327000 1.97912 2.05661 1.94604
328000 1.97912 2.05661 1.94604
329000 1.97912 2.05661 1.94604
330000 1.97912 2.05661 1.94604
331000 1.97912 2.05661 1.94604
332000 1.97912 2.05661 1.94604
333000 1.97912 2.05661 1.94604
334000 1.97912 2.05661 1.94604
335000 1.97912 2.05661 1.94604
336000 1.97912 2.05661 1.94604
337000 1.97912 2.05661 1.94604
338000 1.97912 2.05661 1.94604
339000 1.97912 2.05661 1.94604
340000 1.97912 2.05661 1.94604
341000 1.97912 2.05661 1.94604
342000 1.97912 2.05661 1.94604
343000 1.97912 2.05661 1.94604
344000 1.97912 2.05661 1.94604
345000 1.97912 2.05661 1.94604
346000 1.97912 2.05661 1.94604
347000 1.97912 2.05661 1.94604
348000 1.97912 2.05661 1.94604
349000 1.97912 2.05661 1.94604
350000 1.97912 2.05661 1.94604
351000 1.97912 2.05661 1.94604
352000 1.97912 2.05661 1.94604
353000 1.97912 2.05661 1.94604
354000 1.97912 2.05661 1.94604
355000 1.97912 2.05661 1.94604
