# Time-averaged data for fix msd
# TimeStep c_msd[4]
1000 0.749568
2000 3.04272
3000 5.60326
4000 9.29145
5000 11.8774
6000 16.0427
7000 19.9899
8000 24.4669
9000 29.6797
10000 35.2383
11000 41.1992
12000 47.8968
13000 51.9102
14000 54.938
15000 61.1598
16000 68.2421
17000 71.9956
18000 76.3393
19000 81.4154
20000 87.2359
21000 92.5271
22000 97.6869
23000 100.191
24000 98.9521
25000 100.282
26000 105.142
27000 109.474
28000 112.624
29000 113.631
30000 115.08
31000 116.71
32000 122.882
33000 130.003
34000 135.36
35000 140.552
36000 146.484
37000 153.189
38000 158.749
39000 165.942
40000 171.192
41000 178.529
42000 184.377
43000 184.487
44000 187.774
45000 188.908
46000 190.391
47000 190.851
48000 194.221
49000 192.379
50000 195.91
51000 203.858
52000 205.621
53000 209.217
54000 210.951
55000 216.541
56000 218.464
57000 219.841
58000 227.7
59000 235.124
60000 244.062
61000 254.32
62000 265.753
63000 273.823
64000 282.386
65000 287.984
66000 287.666
67000 288.054
68000 288.525
69000 290.976
70000 290.805
71000 293.824
72000 304.484
73000 310.918
74000 313.747
75000 315.016
76000 314.353
77000 316.497
78000 313.002
79000 312.769
80000 315.617
81000 318.218
82000 324.154
83000 329.16
84000 344.297
85000 348.727
86000 350.526
87000 351.356
88000 352.606
89000 357.403
90000 366.595
91000 375.203
92000 376.675
93000 383.343
94000 384.229
95000 383.407
96000 381.827
97000 387.063
98000 387.529
99000 389.613
100000 390.614
101000 396.81
102000 400.125
103000 408.072
104000 412.437
105000 412.552
106000 416.841
107000 417.918
108000 418.758
109000 425.622
110000 431.006
111000 438.069
112000 443.106
113000 449.938
114000 453.519
115000 458.429
116000 464.236
117000 468.15
118000 463.808
119000 467.334
120000 480.387
121000 492.559
122000 501.028
123000 508.62
124000 519.161
125000 524.925
126000 532.786
127000 539.562
128000 542.333
129000 554.969
130000 557.096
131000 553.319
132000 555.43
133000 563.397
134000 572.06
135000 575.912
136000 567.985
137000 565.288
138000 574.171
139000 584.171
140000 587.29
141000 591.42
142000 585.41
143000 588.562
144000 595.849
145000 602.284
146000 598.31
147000 597.821
148000 609.08
149000 621.712
150000 629.515
151000 634.896
152000 640.296
153000 652.552
154000 667.568
155000 683.087
156000 689.65
157000 700.142
158000 705.543
159000 702.835
160000 702.858
161000 706.806
162000 714.566
163000 715.052
164000 713.509
165000 712.468
166000 722.243
167000 731.366
168000 740.808
169000 745
170000 741.36
171000 746.443
172000 745.285
173000 742.789
174000 751.704
175000 754.376
176000 761.816
177000 765.327
178000 759.004
179000 754.67
180000 759.661
181000 760.82
182000 764.535
183000 772.036
184000 770.475
185000 759.102
186000 760.854
187000 765.812
188000 771.984
189000 775.495
190000 771.386
191000 767.13
192000 772.041
193000 781.873
194000 772.141
195000 770.494
196000 768.361
197000 780.328
198000 793.903
199000 807.638
200000 808.883
201000 803.391
202000 811.071
203000 818.436
204000 840.445
205000 862.68
206000 876.608
207000 888.273
208000 889.492
209000 897.806
210000 911.913
211000 911.577
212000 920.591
213000 923.604
214000 931.765
215000 940.545
216000 937.016
217000 932.966
218000 935.946
219000 946.577
220000 941.499
221000 927.237
222000 925.589
223000 933.161
224000 927.5
225000 924.127
226000 923.358
227000 914.737
228000 904.607
229000 899.238
230000 902.737
231000 913.801
232000 924.713
233000 950.532
234000 970.007
235000 977.192
236000 979.754
237000 980.711
238000 991.474
239000 982.509
240000 978.456
241000 987.811
242000 987.429
243000 983.856
244000 982.726
245000 980.145
246000 970.355
247000 985.094
248000 995.439
249000 1002.9
250000 999.881
251000 1012.89
252000 1019.14
253000 1029.1
254000 1026.72
255000 1032.48
256000 1037.7
257000 1034.12
258000 1032.27
259000 1037.5
260000 1027.45
261000 1024.56
262000 1017.93
263000 1022.66
264000 1020.89
265000 1006.98
266000 1008.3
267000 1004.14
268000 1010.96
269000 1016.07
270000 1022.01
271000 1036.78
272000 1046.99
273000 1058.25
274000 1078.78
275000 1084.66
276000 1080.38
277000 1073.87
278000 1084.58
279000 1096.34
280000 1097.9
281000 1097.45
282000 1099.83
283000 1095.89
284000 1087.93
285000 1096.34
286000 1121.41
287000 1121.81
288000 1125.38
289000 1134.66
290000 1136.34
291000 1138.05
292000 1147.25
293000 1152.64
294000 1152.38
295000 1158.06
296000 1163.83
297000 1152.18
298000 1149.07
299000 1145.57
300000 1152
301000 1151.44
302000 1164.54
303000 1159.36
304000 1151.76
305000 1155.99
306000 1149.38
307000 1143.46
308000 1147.55
309000 1135.64
310000 1130.17
311000 1125.05
312000 1111.64
313000 1112.32
314000 1103.76
315000 1100.8
316000 1107.13
317000 1111.36
318000 1119.94
319000 1126.93
320000 1129.66
321000 1131.23
322000 1143.55
323000 1152.15
324000 1147.15
325000 1148.6
326000 1150.61
327000 1158.61
328000 1166.16
329000 1179.22
330000 1187.73
331000 1197.07
332000 1201.24
333000 1214.29
334000 1221.16
335000 1222.71
336000 1231.3
337000 1225.54
338000 1232.3
339000 1238.66
340000 1245.31
341000 1269.09
342000 1277.87
343000 1284.96
344000 1299.46
345000 1308.81
346000 1306.21
347000 1329.81
348000 1347.98
349000 1346.08
350000 1357.98
351000 1354.27
352000 1363.78
353000 1364.71
354000 1370.05
355000 1399.65
356000 1408.18
357000 1419.08
358000 1433.64
359000 1449.25
360000 1437.89
361000 1452.63
362000 1472.4
363000 1482.44
364000 1494.6
365000 1512.06
366000 1530.35
367000 1535.51
368000 1533.14
369000 1528.75
370000 1535.66
371000 1526.56
372000 1530.12
373000 1520.12
374000 1526.5
375000 1511.78
376000 1516.84
377000 1520.8
378000 1516.75
379000 1502.9
380000 1495.33
381000 1487.11
382000 1498.44
383000 1499.15
384000 1521.79
385000 1537.25
386000 1538.41
387000 1536.42
388000 1540.57
389000 1550.54
390000 1558.98
391000 1551.52
392000 1558.29
393000 1549.01
394000 1539.94
395000 1527.01
396000 1526.89
397000 1531.29
398000 1543.29
399000 1538.13
400000 1548.84
401000 1569.26
402000 1578.2
403000 1591.64
404000 1588.15
405000 1594.14
406000 1615.64
407000 1631.6
408000 1623.32
409000 1614.16
410000 1609.52
411000 1611.28
412000 1616.41
413000 1618.87
414000 1630.38
415000 1632.57
416000 1637.89
417000 1634.35
418000 1641.4
419000 1654.53
420000 1660.15
421000 1664.64
422000 1671.48
423000 1678.36
424000 1667.57
425000 1670.1
426000 1662.55
427000 1653.59
428000 1645.73
429000 1647.49
430000 1658.09
431000 1673.79
432000 1674.78
433000 1676.35
434000 1683.78
435000 1680.81
436000 1699.75
437000 1702.28
438000 1686.12
439000 1683.89
440000 1705.8
441000 1724.62
442000 1722.59
443000 1708.58
444000 1706.36
445000 1725.15
446000 1729.06
447000 1726.68
448000 1732.66
449000 1749.84
450000 1770.22
451000 1786.89
452000 1787.01
453000 1796.39
454000 1802.01
455000 1800.01
456000 1794.17
457000 1789.96
458000 1775.29
459000 1779.6
460000 1770.3
461000 1760.64
462000 1767.12
463000 1777.96
464000 1775.87
465000 1786.83
466000 1806.27
467000 1817.74
468000 1825.98
469000 1842.24
470000 1852.96
471000 1860.94
472000 1855.11
473000 1848.3
474000 1836.8
475000 1825.14
476000 1820.76
477000 1814.89
478000 1812
479000 1813.5
480000 1815.02
481000 1817.81
482000 1831.96
483000 1836.35
484000 1854.34
485000 1872.69
486000 1884.06
487000 1891.68
488000 1885.29
489000 1878.48
490000 1884.85
491000 1888.86
492000 1899.69
493000 1900.94
494000 1916.81
495000 1934.25
496000 1943.89
497000 1937.51
498000 1941.94
499000 1951.08
500000 1975.1
501000 1984.64
502000 1990.5
503000 1999.74
504000 2006.51
505000 2001.59
506000 2003.67
507000 2006.1
508000 2005.31
509000 2002.55
510000 2004.22
511000 1993.58
512000 1986.75
513000 1980.29
514000 1977.69
515000 1977.15
516000 1974.34
517000 1963.26
518000 1967.18
519000 1981.5
520000 1974.52
521000 1972.41
522000 1964.41
523000 1967.99
524000 1984.63
525000 1988.97
526000 1987.73
527000 1994.19
528000 2001.42
529000 2013.45
530000 2029.17
531000 2021.11
532000 2041.95
533000 2049.33
534000 2065.77
535000 2071.69
536000 2069.06
537000 2060.87
538000 2065.23
539000 2063.05
540000 2060.07
541000 2058.93
542000 2047.38
543000 2052.31
544000 2068.13
545000 2074.01
546000 2109.79
547000 2132.59
548000 2132.73
549000 2151.44
550000 2153.21
551000 2164.82
552000 2179.57
553000 2186.25
554000 2195.12
555000 2193.56
556000 2168.59
557000 2177.68
558000 2169.63
559000 2157.68
560000 2175.17
561000 2208.94
562000 2231.64
563000 2240.03
564000 2230.93
565000 2228.13
566000 2229.96
567000 2240.47
568000 2228.62
569000 2224.94
570000 2214.35
571000 2212.91
572000 2217.23
573000 2255.11
574000 2271.66
575000 2277.98
576000 2278.54
577000 2292.25
578000 2305.72
579000 2313.84
580000 2305.96
581000 2304.9
582000 2294.31
583000 2303.56
584000 2311.48
585000 2304.25
586000 2301.51
587000 2322.86
588000 2327.73
589000 2337.86
590000 2346.72
591000 2352.42
592000 2347.83
593000 2358.54
594000 2390.5
595000 2412.26
596000 2420.12
597000 2420.16
598000 2424.86
599000 2429.63
600000 2430.81
601000 2448.35
602000 2441.74
603000 2419.6
604000 2435.91
605000 2466.61
606000 2485.91
607000 2490.26
608000 2495.87
609000 2497.66
610000 2489.68
611000 2507.56
612000 2521.98
613000 2535.94
614000 2554.78
615000 2579.15
616000 2606.04
617000 2631.46
618000 2652.21
619000 2663.92
620000 2651.17
621000 2645.2
622000 2653.27
623000 2655.17
624000 2643.06
625000 2640.34
626000 2643.43
627000 2650.44
628000 2660.94
629000 2666.75
630000 2659.57
631000 2634.6
632000 2610.62
633000 2577.12
634000 2560.51
635000 2566.56
636000 2595.95
637000 2606
638000 2623.56
639000 2623.77
640000 2608.6
641000 2602.8
642000 2586.08
643000 2591.44
644000 2606.09
645000 2607.63
646000 2582.93
647000 2554.38
648000 2542.9
649000 2527.93
650000 2524.95
651000 2540.93
652000 2546.77
653000 2554.49
654000 2555.38
655000 2568.18
656000 2595.81
657000 2589.76
658000 2579.78
659000 2590.37
660000 2601.9
661000 2614.55
662000 2611.55
663000 2606.12
664000 2613.73
665000 2610.81
666000 2601.97
667000 2626.02
668000 2650
669000 2661.9
670000 2657.33
671000 2665.21
672000 2675.69
673000 2674.04
674000 2688.13
675000 2695.33
676000 2705.87
677000 2713.37
678000 2722.43
679000 2719.68
680000 2720.65
681000 2729.6
682000 2735.25
683000 2740.66
684000 2728.91
685000 2726.47
686000 2722.71
687000 2719.25
688000 2739.68
689000 2746.67
690000 2755.97
691000 2764.5
692000 2769.28
693000 2775.32
694000 2778.86
695000 2763.38
696000 2748.8
697000 2743.8
698000 2742.06
699000 2746.35
700000 2745.95
701000 2755.61
702000 2736
703000 2727.88
704000 2725.64
705000 2717.26
706000 2716.22
707000 2721.4
708000 2737.31
709000 2750.1
710000 2770.17
711000 2788.09
712000 2821.57
713000 2850.24
714000 2854.54
715000 2869.2
716000 2867.31
717000 2850.32
718000 2846.01
719000 2849.2
720000 2870.11
721000 2881.56
722000 2912.48
723000 2924.38
724000 2940.44
725000 2937.1
726000 2947.07
727000 2956.45
728000 2936.31
729000 2941.54
730000 2969.66
731000 2983.86
732000 2990.42
733000 2973.63
734000 2980.76
735000 2992.04
736000 3008.69
737000 3007.02
738000 3011.56
739000 3009.04
740000 3004.38
741000 3019.43
742000 3016.73
743000 3017.39
744000 3012.28
745000 3015.3
746000 3017.49
747000 3002.87
748000 3009.81
749000 3010.21
750000 3010.53
751000 3014.63
752000 3012.21
753000 3039.89
754000 3026.11
755000 3020.65
756000 3020.67
757000 3010.73
758000 3022.46
759000 2997.1
760000 2999.44
761000 3011.55
762000 2999.51
763000 2974.7
764000 2960.25
765000 2968.98
766000 2960.54
767000 2961.72
768000 2983.23
769000 3001.36
770000 2997.06
771000 3006.67
772000 3027.09
773000 3046.62
774000 3051.69
775000 3063.62
776000 3061.71
777000 3065.84
778000 3069.16
779000 3079.98
780000 3069.29
781000 3079.74
782000 3073.73
783000 3054.87
784000 3062.75
785000 3075.18
786000 3087.21
787000 3127.43
788000 3145.8
789000 3139.55
790000 3128.25
791000 3123.4
792000 3142.12
793000 3173.42
794000 3205.32
795000 3231.97
796000 3245.72
797000 3273.31
