# Time-averaged data for fix msd
# TimeStep c_msd[4]
1000 0.897901
2000 1.8687
3000 2.62577
4000 3.34627
5000 4.08425
6000 4.82649
7000 5.5456
8000 6.17006
9000 6.90888
10000 7.65775
11000 8.36727
12000 8.98424
13000 9.5319
14000 10.3938
15000 11.3416
16000 12.1658
17000 12.7308
18000 13.5996
19000 14.3271
20000 15.0947
21000 15.9029
22000 16.4052
23000 17.3477
24000 18.2581
25000 18.9608
26000 19.6198
27000 20.1714
28000 20.9788
29000 21.474
30000 21.9964
31000 23.1029
32000 24.3332
33000 24.8874
34000 25.5852
35000 26.1714
36000 26.7346
37000 27.4941
38000 28.4279
39000 29.4033
40000 29.9925
41000 30.6189
42000 31.3731
43000 32.3187
44000 33.2859
45000 34.0554
46000 34.7507
47000 34.9937
48000 35.6796
49000 36.269
50000 36.6033
51000 37.4881
52000 38.5218
53000 39.2976
54000 39.8549
55000 40.3741
56000 40.9033
57000 41.4171
58000 42.0744
59000 42.9422
60000 43.892
61000 44.6895
62000 45.4409
63000 46.1498
64000 46.9
65000 47.3359
66000 48.1939
67000 49.2123
68000 50.014
69000 50.9058
70000 51.4767
71000 52.381
72000 52.8677
73000 53.665
74000 54.5197
75000 55.1616
76000 55.8475
77000 56.6584
78000 57.6888
79000 58.401
80000 58.8762
81000 59.1894
82000 59.7229
83000 60.55
84000 61.1824
85000 62.0892
86000 62.8791
87000 63.6766
88000 64.9507
89000 65.6831
90000 66.0867
91000 67.0413
92000 67.5615
93000 68.4266
94000 69.596
95000 70.1784
96000 70.4022
97000 71.7138
98000 72.2588
99000 73.3124
100000 74.0159
101000 74.723
102000 75.5208
103000 75.9363
104000 76.9027
105000 77.5375
106000 77.7027
107000 78.3829
108000 78.9189
109000 80.4376
110000 81.0873
111000 82.1516
112000 83.0317
113000 83.7412
114000 84.342
115000 85.1606
116000 86.5012
117000 87.3744
118000 88.0464
119000 88.1294
120000 88.7446
121000 89.4375
122000 90.5446
123000 90.8353
124000 92.0453
125000 92.4417
126000 93.3455
127000 94.3565
128000 95.023
129000 95.7477
130000 96.7332
131000 97.7809
132000 98.3412
133000 99.9476
134000 101.008
135000 101.639
136000 102.106
137000 103.605
138000 104.963
139000 105.723
140000 106.745
141000 107.473
142000 107.931
143000 108.847
144000 109.21
145000 110.408
146000 111.277
147000 112.269
148000 112.91
149000 113.507
150000 114.245
