# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
118000 0.254 0.38
119000 0.224 0.36
120000 0.236 0.328
121000 0.263 0.385
122000 0.234 0.348
123000 0.216 0.338
124000 0.242 0.388
125000 0.239 0.365
126000 0.238 0.384
127000 0.246 0.358
128000 0.23 0.388
129000 0.243 0.387
130000 0.247 0.385
131000 0.264 0.38
132000 0.24 0.362
133000 0.256 0.37
134000 0.272 0.402
135000 0.258 0.358
136000 0.27 0.346
137000 0.236 0.37
138000 0.242 0.374
139000 0.256 0.4
140000 0.251 0.349
141000 0.246 0.39
142000 0.229 0.319
143000 0.241 0.389
144000 0.245 0.439
145000 0.249 0.357
146000 0.248 0.358
147000 0.274 0.38
148000 0.251 0.379
149000 0.254 0.348
150000 0.241 0.401
151000 0.273 0.349
152000 0.237 0.365
153000 0.255 0.375
154000 0.257 0.365
155000 0.244 0.354
156000 0.238 0.35
157000 0.268 0.372
158000 0.264 0.372
159000 0.254 0.356
160000 0.246 0.346
161000 0.242 0.324
162000 0.256 0.366
163000 0.239 0.329
164000 0.259 0.341
165000 0.258 0.362
166000 0.245 0.381
167000 0.237 0.359
168000 0.242 0.388
169000 0.243 0.361
170000 0.256 0.352
171000 0.25 0.402
172000 0.258 0.37
173000 0.283 0.401
174000 0.256 0.348
175000 0.249 0.363
176000 0.249 0.405
177000 0.254 0.356
178000 0.234 0.338
179000 0.256 0.344
180000 0.262 0.386
181000 0.242 0.342
182000 0.225 0.369
183000 0.239 0.341
184000 0.252 0.354
185000 0.238 0.368
186000 0.271 0.319
187000 0.288 0.344
188000 0.263 0.343
189000 0.274 0.368
190000 0.265 0.367
191000 0.248 0.342
192000 0.269 0.381
193000 0.242 0.344
194000 0.26 0.362
195000 0.265 0.359
196000 0.258 0.362
197000 0.237 0.343
198000 0.227 0.343
199000 0.251 0.327
200000 0.242 0.366
201000 0.232 0.358
202000 0.243 0.359
203000 0.268 0.386
204000 0.251 0.359
205000 0.234 0.332
206000 0.236 0.314
207000 0.25 0.36
208000 0.241 0.327
209000 0.267 0.319
210000 0.244 0.334
211000 0.238 0.332
212000 0.241 0.383
213000 0.264 0.354
214000 0.282 0.368
215000 0.231 0.353
216000 0.247 0.329
217000 0.249 0.347
218000 0.256 0.328
219000 0.245 0.333
220000 0.267 0.367
221000 0.278 0.406
222000 0.257 0.377
223000 0.248 0.364
224000 0.249 0.347
225000 0.261 0.351
226000 0.243 0.319
227000 0.251 0.363
228000 0.262 0.364
229000 0.25 0.35
230000 0.238 0.342
231000 0.252 0.35
232000 0.288 0.336
233000 0.287 0.343
234000 0.242 0.338
235000 0.232 0.378
236000 0.26 0.352
237000 0.255 0.331
238000 0.231 0.317
239000 0.252 0.348
240000 0.244 0.322
241000 0.247 0.395
242000 0.275 0.309
243000 0.217 0.351
244000 0.259 0.357
245000 0.277 0.363
246000 0.245 0.323
247000 0.263 0.371
248000 0.239 0.357
249000 0.268 0.352
250000 0.262 0.318
251000 0.25 0.318
252000 0.247 0.315
253000 0.253 0.353
254000 0.265 0.385
255000 0.292 0.352
256000 0.286 0.368
257000 0.269 0.363
258000 0.245 0.361
259000 0.256 0.326
260000 0.262 0.318
261000 0.249 0.341
262000 0.255 0.329
263000 0.233 0.317
264000 0.281 0.333
265000 0.238 0.31
266000 0.245 0.351
267000 0.243 0.299
268000 0.241 0.319
269000 0.26 0.308
270000 0.261 0.335
271000 0.242 0.306
272000 0.253 0.383
273000 0.265 0.335
274000 0.257 0.345
275000 0.241 0.321
276000 0.259 0.325
277000 0.259 0.381
278000 0.262 0.34
279000 0.256 0.334
280000 0.248 0.342
281000 0.237 0.371
282000 0.259 0.345
283000 0.258 0.348
284000 0.257 0.357
285000 0.277 0.351
286000 0.265 0.327
287000 0.263 0.341
288000 0.251 0.311
289000 0.243 0.317
290000 0.257 0.337
291000 0.231 0.289
292000 0.275 0.343
293000 0.268 0.374
294000 0.271 0.359
295000 0.241 0.305
296000 0.246 0.318
297000 0.227 0.317
298000 0.256 0.342
299000 0.259 0.307
300000 0.258 0.372
301000 0.226 0.314
302000 0.227 0.313
303000 0.236 0.296
304000 0.263 0.303
305000 0.21 0.31
306000 0.27 0.332
307000 0.271 0.375
308000 0.213 0.321
309000 0.249 0.327
310000 0.264 0.306
311000 0.271 0.325
312000 0.25 0.342
313000 0.234 0.374
314000 0.255 0.313
315000 0.266 0.346
316000 0.265 0.385
317000 0.229 0.295
318000 0.246 0.348
319000 0.251 0.337
320000 0.258 0.346
321000 0.237 0.341
322000 0.244 0.334
323000 0.244 0.322
324000 0.259 0.329
325000 0.236 0.354
326000 0.243 0.315
327000 0.249 0.333
328000 0.257 0.321
329000 0.24 0.332
330000 0.219 0.287
331000 0.243 0.315
332000 0.254 0.322
333000 0.225 0.345
334000 0.234 0.352
335000 0.277 0.319
336000 0.274 0.334
337000 0.26 0.328
338000 0.23 0.298
339000 0.252 0.334
340000 0.243 0.349
341000 0.264 0.38
342000 0.284 0.318
343000 0.247 0.315
344000 0.266 0.328
345000 0.248 0.32
346000 0.259 0.313
347000 0.27 0.318
348000 0.244 0.306
349000 0.305 0.351
350000 0.263 0.343
351000 0.269 0.333
352000 0.241 0.327
353000 0.267 0.359
354000 0.251 0.309
355000 0.252 0.364
356000 0.262 0.318
357000 0.25 0.328
358000 0.245 0.337
359000 0.256 0.324
360000 0.286 0.34
361000 0.277 0.371
362000 0.266 0.392
363000 0.302 0.31
364000 0.272 0.34
365000 0.263 0.323
366000 0.252 0.314
367000 0.275 0.327
368000 0.265 0.313
369000 0.267 0.323
370000 0.248 0.328
371000 0.283 0.309
372000 0.314 0.338
373000 0.256 0.33
374000 0.263 0.359
375000 0.25 0.306
376000 0.245 0.285
377000 0.268 0.326
378000 0.27 0.342
379000 0.263 0.343
380000 0.252 0.296
381000 0.261 0.347
382000 0.276 0.328
383000 0.252 0.338
384000 0.266 0.338
385000 0.263 0.293
386000 0.262 0.332
387000 0.273 0.315
388000 0.254 0.35
389000 0.246 0.3
390000 0.251 0.321
391000 0.262 0.306
392000 0.241 0.331
393000 0.271 0.345
394000 0.254 0.328
395000 0.271 0.345
396000 0.256 0.334
397000 0.26 0.332
398000 0.236 0.31
399000 0.236 0.336
400000 0.266 0.316
401000 0.241 0.291
402000 0.26 0.296
403000 0.249 0.325
404000 0.258 0.328
405000 0.261 0.327
406000 0.246 0.286
407000 0.234 0.33
408000 0.227 0.331
409000 0.245 0.277
410000 0.244 0.318
411000 0.247 0.287
412000 0.235 0.277
413000 0.242 0.344
414000 0.28 0.362
415000 0.259 0.357
416000 0.243 0.339
417000 0.26 0.332
418000 0.276 0.364
419000 0.263 0.339
420000 0.261 0.291
421000 0.265 0.367
422000 0.28 0.394
423000 0.25 0.322
424000 0.271 0.353
425000 0.264 0.35
426000 0.239 0.357
427000 0.267 0.319
428000 0.255 0.361
429000 0.279 0.335
430000 0.267 0.309
431000 0.265 0.331
432000 0.237 0.295
433000 0.266 0.36
434000 0.265 0.327
435000 0.248 0.33
436000 0.234 0.32
437000 0.285 0.319
438000 0.279 0.367
439000 0.219 0.343
440000 0.231 0.323
441000 0.271 0.341
442000 0.284 0.364
443000 0.248 0.332
444000 0.261 0.325
445000 0.266 0.294
446000 0.272 0.344
447000 0.228 0.334
448000 0.262 0.326
449000 0.267 0.325
450000 0.29 0.344
451000 0.261 0.295
452000 0.251 0.317
453000 0.26 0.312
454000 0.249 0.345
455000 0.266 0.33
456000 0.254 0.362
457000 0.267 0.337
458000 0.256 0.334
459000 0.269 0.283
460000 0.243 0.319
461000 0.282 0.366
462000 0.26 0.32
463000 0.239 0.289
464000 0.241 0.303
465000 0.256 0.296
466000 0.294 0.318
467000 0.225 0.325
468000 0.273 0.313
469000 0.302 0.308
470000 0.248 0.31
471000 0.23 0.278
472000 0.233 0.311
473000 0.271 0.297
474000 0.262 0.302
475000 0.242 0.33
476000 0.267 0.349
477000 0.235 0.301
478000 0.239 0.295
479000 0.236 0.29
480000 0.254 0.338
481000 0.243 0.285
482000 0.276 0.298
483000 0.264 0.322
484000 0.232 0.284
485000 0.241 0.291
486000 0.251 0.307
487000 0.246 0.288
488000 0.264 0.332
489000 0.253 0.345
490000 0.248 0.274
491000 0.266 0.28
492000 0.257 0.351
493000 0.263 0.301
494000 0.256 0.29
495000 0.241 0.291
496000 0.258 0.326
497000 0.271 0.315
498000 0.287 0.349
499000 0.276 0.292
500000 0.242 0.354
501000 0.264 0.332
502000 0.254 0.336
503000 0.246 0.294
504000 0.228 0.316
505000 0.278 0.326
506000 0.253 0.269
507000 0.267 0.303
508000 0.282 0.316
509000 0.266 0.302
510000 0.256 0.33
511000 0.28 0.34
512000 0.263 0.321
513000 0.238 0.332
514000 0.29 0.336
515000 0.292 0.296
516000 0.28 0.33
517000 0.264 0.324
518000 0.235 0.311
519000 0.256 0.312
520000 0.281 0.313
521000 0.264 0.334
522000 0.261 0.311
523000 0.267 0.301
524000 0.256 0.296
525000 0.274 0.328
526000 0.253 0.325
527000 0.286 0.354
528000 0.284 0.296
529000 0.251 0.301
530000 0.265 0.331
531000 0.285 0.337
532000 0.263 0.323
533000 0.265 0.319
534000 0.23 0.3
535000 0.243 0.315
536000 0.252 0.314
537000 0.267 0.351
538000 0.25 0.318
539000 0.285 0.295
540000 0.277 0.317
541000 0.264 0.318
542000 0.25 0.312
543000 0.269 0.285
544000 0.26 0.318
545000 0.247 0.335
546000 0.276 0.352
547000 0.282 0.33
548000 0.259 0.301
549000 0.259 0.337
550000 0.261 0.281
551000 0.254 0.318
552000 0.289 0.349
553000 0.254 0.312
554000 0.277 0.311
555000 0.275 0.317
556000 0.26 0.288
557000 0.269 0.311
558000 0.23 0.306
559000 0.276 0.332
560000 0.296 0.29
561000 0.291 0.341
562000 0.252 0.306
563000 0.253 0.315
564000 0.251 0.319
565000 0.248 0.298
566000 0.256 0.31
567000 0.28 0.326
568000 0.268 0.324
569000 0.284 0.328
570000 0.266 0.344
571000 0.273 0.325
572000 0.252 0.312
573000 0.256 0.33
574000 0.25 0.356
575000 0.279 0.315
576000 0.246 0.288
577000 0.242 0.282
578000 0.221 0.311
579000 0.275 0.325
580000 0.256 0.328
581000 0.254 0.32
582000 0.253 0.337
583000 0.235 0.351
584000 0.257 0.313
585000 0.223 0.329
586000 0.28 0.326
587000 0.265 0.301
588000 0.252 0.294
589000 0.263 0.289
590000 0.252 0.314
591000 0.28 0.29
592000 0.24 0.284
593000 0.243 0.301
594000 0.27 0.276
595000 0.249 0.309
596000 0.23 0.304
597000 0.252 0.262
598000 0.256 0.29
599000 0.28 0.272
600000 0.234 0.314
601000 0.261 0.297
602000 0.253 0.309
603000 0.259 0.291
604000 0.261 0.323
605000 0.257 0.315
606000 0.249 0.331
607000 0.25 0.32
608000 0.26 0.344
609000 0.269 0.315
610000 0.257 0.309
611000 0.266 0.312
612000 0.268 0.298
613000 0.262 0.318
614000 0.25 0.268
615000 0.267 0.303
616000 0.254 0.326
617000 0.269 0.293
618000 0.25 0.286
619000 0.259 0.297
620000 0.262 0.304
621000 0.256 0.298
622000 0.264 0.28
623000 0.236 0.284
624000 0.243 0.271
625000 0.278 0.316
626000 0.291 0.319
627000 0.253 0.323
628000 0.272 0.282
629000 0.23 0.296
630000 0.246 0.288
631000 0.253 0.261
632000 0.248 0.306
633000 0.232 0.304
634000 0.254 0.306
635000 0.256 0.302
636000 0.295 0.309
637000 0.255 0.323
638000 0.258 0.312
639000 0.262 0.296
640000 0.248 0.304
641000 0.277 0.323
642000 0.254 0.266
643000 0.249 0.297
644000 0.264 0.31
645000 0.263 0.277
646000 0.25 0.29
647000 0.248 0.292
648000 0.277 0.321
649000 0.232 0.31
650000 0.274 0.298
651000 0.26 0.274
652000 0.235 0.269
653000 0.262 0.302
654000 0.287 0.263
655000 0.25 0.274
656000 0.25 0.282
657000 0.256 0.276
658000 0.256 0.312
659000 0.254 0.324
660000 0.252 0.364
661000 0.287 0.319
662000 0.247 0.267
663000 0.289 0.349
664000 0.27 0.28
665000 0.289 0.317
666000 0.238 0.3
667000 0.259 0.289
668000 0.258 0.286
669000 0.245 0.297
670000 0.247 0.297
671000 0.272 0.288
672000 0.251 0.329
673000 0.264 0.24
674000 0.239 0.303
675000 0.27 0.304
676000 0.262 0.278
677000 0.235 0.279
678000 0.248 0.288
679000 0.231 0.281
680000 0.248 0.296
681000 0.228 0.32
682000 0.271 0.331
683000 0.278 0.308
684000 0.269 0.303
685000 0.255 0.305
686000 0.235 0.325
687000 0.26 0.3
688000 0.269 0.335
689000 0.268 0.302
690000 0.304 0.286
691000 0.255 0.291
692000 0.273 0.301
693000 0.271 0.335
694000 0.278 0.276
695000 0.233 0.319
696000 0.266 0.302
697000 0.287 0.319
698000 0.271 0.283
699000 0.254 0.294
700000 0.253 0.267
701000 0.242 0.298
702000 0.273 0.275
703000 0.236 0.256
704000 0.242 0.284
705000 0.271 0.319
706000 0.257 0.263
707000 0.283 0.297
708000 0.258 0.332
709000 0.249 0.287
710000 0.235 0.277
711000 0.264 0.304
712000 0.229 0.313
713000 0.237 0.285
714000 0.261 0.303
715000 0.251 0.291
716000 0.267 0.307
717000 0.245 0.309
718000 0.283 0.251
719000 0.257 0.261
720000 0.264 0.304
721000 0.256 0.278
722000 0.262 0.328
723000 0.264 0.33
724000 0.238 0.336
725000 0.252 0.31
726000 0.227 0.287
727000 0.239 0.295
728000 0.241 0.313
729000 0.263 0.301
730000 0.283 0.309
731000 0.264 0.302
732000 0.258 0.294
733000 0.278 0.304
734000 0.258 0.29
735000 0.255 0.289
736000 0.233 0.283
737000 0.265 0.287
738000 0.255 0.287
739000 0.254 0.294
740000 0.261 0.319
741000 0.261 0.323
742000 0.267 0.291
743000 0.27 0.328
744000 0.237 0.291
745000 0.265 0.339
746000 0.273 0.291
747000 0.281 0.351
748000 0.254 0.28
749000 0.274 0.304
750000 0.253 0.295
751000 0.275 0.309
752000 0.242 0.31
753000 0.236 0.298
754000 0.264 0.286
755000 0.235 0.317
756000 0.233 0.287
757000 0.275 0.323
758000 0.238 0.28
759000 0.261 0.295
760000 0.267 0.291
761000 0.276 0.29
762000 0.249 0.319
763000 0.274 0.296
764000 0.277 0.313
765000 0.275 0.303
766000 0.265 0.285
767000 0.28 0.292
768000 0.267 0.313
769000 0.272 0.302
770000 0.266 0.294
771000 0.28 0.31
772000 0.268 0.29
773000 0.229 0.287
774000 0.236 0.28
775000 0.274 0.286
776000 0.274 0.34
777000 0.27 0.33
778000 0.265 0.315
779000 0.271 0.311
780000 0.238 0.28
781000 0.266 0.366
782000 0.244 0.324
783000 0.271 0.289
784000 0.268 0.264
785000 0.26 0.252
786000 0.251 0.311
787000 0.288 0.292
788000 0.236 0.308
789000 0.285 0.267
790000 0.288 0.33
791000 0.242 0.288
792000 0.287 0.313
793000 0.243 0.281
794000 0.245 0.285
795000 0.29 0.322
796000 0.254 0.316
797000 0.245 0.279
798000 0.27 0.294
799000 0.249 0.285
800000 0.242 0.266
801000 0.253 0.295
802000 0.235 0.263
803000 0.244 0.318
804000 0.234 0.262
805000 0.301 0.341
806000 0.259 0.277
807000 0.285 0.277
808000 0.265 0.287
809000 0.244 0.288
810000 0.244 0.254
811000 0.26 0.296
812000 0.259 0.277
813000 0.227 0.283
814000 0.264 0.274
815000 0.263 0.267
816000 0.238 0.308
817000 0.276 0.266
818000 0.257 0.287
819000 0.254 0.306
820000 0.269 0.323
821000 0.244 0.294
822000 0.25 0.26
823000 0.255 0.311
824000 0.262 0.3
825000 0.258 0.312
826000 0.262 0.314
827000 0.225 0.325
828000 0.214 0.278
829000 0.25 0.25
830000 0.251 0.295
831000 0.227 0.285
832000 0.261 0.271
833000 0.277 0.311
834000 0.227 0.279
835000 0.229 0.269
836000 0.247 0.309
837000 0.233 0.275
838000 0.252 0.296
839000 0.265 0.281
840000 0.261 0.313
841000 0.232 0.288
842000 0.253 0.263
843000 0.261 0.301
844000 0.249 0.285
845000 0.256 0.276
846000 0.27 0.272
847000 0.245 0.297
848000 0.263 0.305
849000 0.267 0.301
850000 0.272 0.3
851000 0.283 0.317
852000 0.228 0.294
853000 0.256 0.31
854000 0.228 0.294
855000 0.257 0.291
856000 0.254 0.292
857000 0.266 0.32
858000 0.261 0.313
859000 0.28 0.31
860000 0.266 0.284
861000 0.258 0.296
862000 0.244 0.322
863000 0.278 0.318
864000 0.236 0.324
865000 0.273 0.297
866000 0.259 0.271
867000 0.253 0.307
868000 0.261 0.267
869000 0.24 0.29
870000 0.259 0.329
871000 0.28 0.302
872000 0.241 0.337
873000 0.254 0.308
874000 0.226 0.296
875000 0.271 0.291
876000 0.276 0.312
877000 0.237 0.277
878000 0.285 0.329
879000 0.243 0.295
880000 0.285 0.279
881000 0.228 0.276
882000 0.266 0.256
883000 0.28 0.288
884000 0.296 0.312
885000 0.255 0.339
886000 0.272 0.292
887000 0.232 0.284
888000 0.246 0.258
889000 0.249 0.253
890000 0.233 0.313
891000 0.243 0.261
892000 0.238 0.24
893000 0.242 0.296
894000 0.273 0.297
895000 0.266 0.268
896000 0.236 0.256
897000 0.216 0.29
898000 0.265 0.277
899000 0.238 0.276
900000 0.245 0.291
901000 0.234 0.312
902000 0.26 0.314
903000 0.259 0.297
904000 0.236 0.262
905000 0.256 0.258
906000 0.263 0.263
907000 0.246 0.274
908000 0.241 0.293
909000 0.227 0.275
910000 0.264 0.28
911000 0.273 0.299
912000 0.242 0.248
913000 0.257 0.307
914000 0.233 0.303
915000 0.247 0.249
916000 0.237 0.289
917000 0.237 0.247
918000 0.258 0.252
919000 0.256 0.302
920000 0.27 0.278
921000 0.27 0.286
922000 0.239 0.275
923000 0.241 0.319
924000 0.265 0.287
925000 0.236 0.296
926000 0.248 0.26
927000 0.251 0.295
928000 0.259 0.299
929000 0.241 0.307
930000 0.206 0.276
931000 0.244 0.298
932000 0.253 0.297
933000 0.28 0.292
934000 0.239 0.239
935000 0.262 0.29
936000 0.259 0.303
937000 0.235 0.299
938000 0.247 0.293
939000 0.264 0.258
940000 0.275 0.297
941000 0.256 0.276
942000 0.233 0.243
943000 0.238 0.26
944000 0.264 0.298
945000 0.248 0.272
946000 0.269 0.275
947000 0.238 0.272
948000 0.245 0.269
949000 0.256 0.29
950000 0.238 0.302
951000 0.224 0.28
952000 0.225 0.271
953000 0.229 0.293
954000 0.268 0.306
955000 0.27 0.296
956000 0.247 0.285
957000 0.234 0.32
958000 0.23 0.274
959000 0.244 0.286
960000 0.241 0.283
961000 0.241 0.283
962000 0.244 0.282
963000 0.228 0.318
964000 0.225 0.269
965000 0.238 0.258
966000 0.269 0.263
967000 0.248 0.286
968000 0.192 0.304
969000 0.273 0.301
970000 0.251 0.265
971000 0.213 0.267
972000 0.24 0.28
973000 0.226 0.292
974000 0.244 0.258
975000 0.223 0.281
976000 0.253 0.281
977000 0.232 0.294
978000 0.235 0.259
979000 0.236 0.292
980000 0.238 0.298
981000 0.254 0.266
982000 0.255 0.257
983000 0.263 0.261
984000 0.231 0.281
985000 0.247 0.295
986000 0.223 0.291
987000 0.251 0.291
988000 0.23 0.272
989000 0.231 0.279
990000 0.245 0.297
991000 0.25 0.26
992000 0.26 0.228
993000 0.26 0.242
994000 0.247 0.271
995000 0.275 0.303
996000 0.259 0.309
997000 0.26 0.326
998000 0.243 0.307
999000 0.28 0.294
1000000 0.258 0.324
