# Time-averaged data for fix com
# TimeStep c_com[1] c_com[2] c_com[3]
1000 1.53803 2.14194 2.15001
2000 1.53803 2.14194 2.15001
3000 1.53803 2.14194 2.15001
4000 1.53803 2.14194 2.15001
5000 1.53803 2.14194 2.15001
6000 1.53803 2.14194 2.15001
7000 1.53803 2.14194 2.15001
8000 1.53803 2.14194 2.15001
9000 1.53803 2.14194 2.15001
10000 1.53803 2.14194 2.15001
11000 1.53803 2.14194 2.15001
12000 1.53803 2.14194 2.15001
13000 1.53803 2.14194 2.15001
14000 1.53803 2.14194 2.15001
15000 1.53803 2.14194 2.15001
16000 1.53803 2.14194 2.15001
17000 1.53803 2.14194 2.15001
18000 1.53803 2.14194 2.15001
19000 1.53803 2.14194 2.15001
20000 1.53803 2.14194 2.15001
21000 1.53803 2.14194 2.15001
22000 1.53803 2.14194 2.15001
23000 1.53803 2.14194 2.15001
24000 1.53803 2.14194 2.15001
25000 1.53803 2.14194 2.15001
26000 1.53803 2.14194 2.15001
27000 1.53803 2.14194 2.15001
28000 1.53803 2.14194 2.15001
29000 1.53803 2.14194 2.15001
30000 1.53803 2.14194 2.15001
31000 1.53803 2.14194 2.15001
32000 1.53803 2.14194 2.15001
33000 1.53803 2.14194 2.15001
34000 1.53803 2.14194 2.15001
35000 1.53803 2.14194 2.15001
36000 1.53803 2.14194 2.15001
37000 1.53803 2.14194 2.15001
38000 1.53803 2.14194 2.15001
39000 1.53803 2.14194 2.15001
40000 1.53803 2.14194 2.15001
41000 1.53803 2.14194 2.15001
42000 1.53803 2.14194 2.15001
43000 1.53803 2.14194 2.15001
44000 1.53803 2.14194 2.15001
45000 1.53803 2.14194 2.15001
46000 1.53803 2.14194 2.15001
47000 1.53803 2.14194 2.15001
48000 1.53803 2.14194 2.15001
49000 1.53803 2.14194 2.15001
50000 1.53803 2.14194 2.15001
51000 1.53803 2.14194 2.15001
52000 1.53803 2.14194 2.15001
53000 1.53803 2.14194 2.15001
54000 1.53803 2.14194 2.15001
55000 1.53803 2.14194 2.15001
56000 1.53803 2.14194 2.15001
57000 1.53803 2.14194 2.15001
58000 1.53803 2.14194 2.15001
59000 1.53803 2.14194 2.15001
60000 1.53803 2.14194 2.15001
61000 1.53803 2.14194 2.15001
62000 1.53803 2.14194 2.15001
63000 1.53803 2.14194 2.15001
64000 1.53803 2.14194 2.15001
65000 1.53803 2.14194 2.15001
66000 1.53803 2.14194 2.15001
67000 1.53803 2.14194 2.15001
68000 1.53803 2.14194 2.15001
69000 1.53803 2.14194 2.15001
70000 1.53803 2.14194 2.15001
71000 1.53803 2.14194 2.15001
72000 1.53803 2.14194 2.15001
73000 1.53803 2.14194 2.15001
74000 1.53803 2.14194 2.15001
75000 1.53803 2.14194 2.15001
76000 1.53803 2.14194 2.15001
77000 1.53803 2.14194 2.15001
78000 1.53803 2.14194 2.15001
79000 1.53803 2.14194 2.15001
80000 1.53803 2.14194 2.15001
81000 1.53803 2.14194 2.15001
82000 1.53803 2.14194 2.15001
83000 1.53803 2.14194 2.15001
84000 1.53803 2.14194 2.15001
85000 1.53803 2.14194 2.15001
86000 1.53803 2.14194 2.15001
87000 1.53803 2.14194 2.15001
88000 1.53803 2.14194 2.15001
89000 1.53803 2.14194 2.15001
90000 1.53803 2.14194 2.15001
91000 1.53803 2.14194 2.15001
92000 1.53803 2.14194 2.15001
93000 1.53803 2.14194 2.15001
94000 1.53803 2.14194 2.15001
95000 1.53803 2.14194 2.15001
96000 1.53803 2.14194 2.15001
97000 1.53803 2.14194 2.15001
98000 1.53803 2.14194 2.15001
99000 1.53803 2.14194 2.15001
100000 1.53803 2.14194 2.15001
101000 1.53803 2.14194 2.15001
102000 1.53803 2.14194 2.15001
103000 1.53803 2.14194 2.15001
104000 1.53803 2.14194 2.15001
105000 1.53803 2.14194 2.15001
106000 1.53803 2.14194 2.15001
107000 1.53803 2.14194 2.15001
108000 1.53803 2.14194 2.15001
109000 1.53803 2.14194 2.15001
110000 1.53803 2.14194 2.15001
111000 1.53803 2.14194 2.15001
112000 1.53803 2.14194 2.15001
113000 1.53803 2.14194 2.15001
114000 1.53803 2.14194 2.15001
115000 1.53803 2.14194 2.15001
116000 1.53803 2.14194 2.15001
117000 1.53803 2.14194 2.15001
118000 1.53803 2.14194 2.15001
119000 1.53803 2.14194 2.15001
120000 1.53803 2.14194 2.15001
121000 1.53803 2.14194 2.15001
122000 1.53803 2.14194 2.15001
123000 1.53803 2.14194 2.15001
124000 1.53803 2.14194 2.15001
125000 1.53803 2.14194 2.15001
126000 1.53803 2.14194 2.15001
127000 1.53803 2.14194 2.15001
128000 1.53803 2.14194 2.15001
129000 1.53803 2.14194 2.15001
130000 1.53803 2.14194 2.15001
131000 1.53803 2.14194 2.15001
132000 1.53803 2.14194 2.15001
133000 1.53803 2.14194 2.15001
134000 1.53803 2.14194 2.15001
135000 1.53803 2.14194 2.15001
136000 1.53803 2.14194 2.15001
137000 1.53803 2.14194 2.15001
138000 1.53803 2.14194 2.15001
139000 1.53803 2.14194 2.15001
140000 1.53803 2.14194 2.15001
141000 1.53803 2.14194 2.15001
142000 1.53803 2.14194 2.15001
143000 1.53803 2.14194 2.15001
144000 1.53803 2.14194 2.15001
145000 1.53803 2.14194 2.15001
146000 1.53803 2.14194 2.15001
147000 1.53803 2.14194 2.15001
148000 1.53803 2.14194 2.15001
149000 1.53803 2.14194 2.15001
150000 1.53803 2.14194 2.15001
151000 1.53803 2.14194 2.15001
152000 1.53803 2.14194 2.15001
153000 1.53803 2.14194 2.15001
154000 1.53803 2.14194 2.15001
155000 1.53803 2.14194 2.15001
156000 1.53803 2.14194 2.15001
157000 1.53803 2.14194 2.15001
158000 1.53803 2.14194 2.15001
159000 1.53803 2.14194 2.15001
160000 1.53803 2.14194 2.15001
161000 1.53803 2.14194 2.15001
162000 1.53803 2.14194 2.15001
163000 1.53803 2.14194 2.15001
164000 1.53803 2.14194 2.15001
165000 1.53803 2.14194 2.15001
166000 1.53803 2.14194 2.15001
167000 1.53803 2.14194 2.15001
168000 1.53803 2.14194 2.15001
169000 1.53803 2.14194 2.15001
170000 1.53803 2.14194 2.15001
171000 1.53803 2.14194 2.15001
172000 1.53803 2.14194 2.15001
173000 1.53803 2.14194 2.15001
174000 1.53803 2.14194 2.15001
175000 1.53803 2.14194 2.15001
176000 1.53803 2.14194 2.15001
177000 1.53803 2.14194 2.15001
178000 1.53803 2.14194 2.15001
179000 1.53803 2.14194 2.15001
180000 1.53803 2.14194 2.15001
181000 1.53803 2.14194 2.15001
182000 1.53803 2.14194 2.15001
183000 1.53803 2.14194 2.15001
184000 1.53803 2.14194 2.15001
185000 1.53803 2.14194 2.15001
186000 1.53803 2.14194 2.15001
187000 1.53803 2.14194 2.15001
188000 1.53803 2.14194 2.15001
189000 1.53803 2.14194 2.15001
190000 1.53803 2.14194 2.15001
191000 1.53803 2.14194 2.15001
192000 1.53803 2.14194 2.15001
193000 1.53803 2.14194 2.15001
194000 1.53803 2.14194 2.15001
195000 1.53803 2.14194 2.15001
196000 1.53803 2.14194 2.15001
197000 1.53803 2.14194 2.15001
198000 1.53803 2.14194 2.15001
199000 1.53803 2.14194 2.15001
200000 1.53803 2.14194 2.15001
201000 1.53803 2.14194 2.15001
202000 1.53803 2.14194 2.15001
203000 1.53803 2.14194 2.15001
204000 1.53803 2.14194 2.15001
205000 1.53803 2.14194 2.15001
206000 1.53803 2.14194 2.15001
207000 1.53803 2.14194 2.15001
208000 1.53803 2.14194 2.15001
209000 1.53803 2.14194 2.15001
210000 1.53803 2.14194 2.15001
211000 1.53803 2.14194 2.15001
212000 1.53803 2.14194 2.15001
213000 1.53803 2.14194 2.15001
214000 1.53803 2.14194 2.15001
215000 1.53803 2.14194 2.15001
216000 1.53803 2.14194 2.15001
217000 1.53803 2.14194 2.15001
218000 1.53803 2.14194 2.15001
219000 1.53803 2.14194 2.15001
220000 1.53803 2.14194 2.15001
221000 1.53803 2.14194 2.15001
222000 1.53803 2.14194 2.15001
223000 1.53803 2.14194 2.15001
224000 1.53803 2.14194 2.15001
225000 1.53803 2.14194 2.15001
226000 1.53803 2.14194 2.15001
227000 1.53803 2.14194 2.15001
228000 1.53803 2.14194 2.15001
229000 1.53803 2.14194 2.15001
230000 1.53803 2.14194 2.15001
231000 1.53803 2.14194 2.15001
232000 1.53803 2.14194 2.15001
233000 1.53803 2.14194 2.15001
234000 1.53803 2.14194 2.15001
235000 1.53803 2.14194 2.15001
236000 1.53803 2.14194 2.15001
237000 1.53803 2.14194 2.15001
238000 1.53803 2.14194 2.15001
239000 1.53803 2.14194 2.15001
240000 1.53803 2.14194 2.15001
241000 1.53803 2.14194 2.15001
242000 1.53803 2.14194 2.15001
243000 1.53803 2.14194 2.15001
244000 1.53803 2.14194 2.15001
245000 1.53803 2.14194 2.15001
246000 1.53803 2.14194 2.15001
247000 1.53803 2.14194 2.15001
248000 1.53803 2.14194 2.15001
249000 1.53803 2.14194 2.15001
250000 1.53803 2.14194 2.15001
251000 1.53803 2.14194 2.15001
252000 1.53803 2.14194 2.15001
253000 1.53803 2.14194 2.15001
254000 1.53803 2.14194 2.15001
255000 1.53803 2.14194 2.15001
256000 1.53803 2.14194 2.15001
257000 1.53803 2.14194 2.15001
258000 1.53803 2.14194 2.15001
259000 1.53803 2.14194 2.15001
260000 1.53803 2.14194 2.15001
261000 1.53803 2.14194 2.15001
262000 1.53803 2.14194 2.15001
263000 1.53803 2.14194 2.15001
264000 1.53803 2.14194 2.15001
265000 1.53803 2.14194 2.15001
266000 1.53803 2.14194 2.15001
267000 1.53803 2.14194 2.15001
268000 1.53803 2.14194 2.15001
269000 1.53803 2.14194 2.15001
270000 1.53803 2.14194 2.15001
271000 1.53803 2.14194 2.15001
272000 1.53803 2.14194 2.15001
273000 1.53803 2.14194 2.15001
274000 1.53803 2.14194 2.15001
275000 1.53803 2.14194 2.15001
276000 1.53803 2.14194 2.15001
277000 1.53803 2.14194 2.15001
278000 1.53803 2.14194 2.15001
279000 1.53803 2.14194 2.15001
280000 1.53803 2.14194 2.15001
281000 1.53803 2.14194 2.15001
282000 1.53803 2.14194 2.15001
283000 1.53803 2.14194 2.15001
284000 1.53803 2.14194 2.15001
285000 1.53803 2.14194 2.15001
286000 1.53803 2.14194 2.15001
287000 1.53803 2.14194 2.15001
288000 1.53803 2.14194 2.15001
289000 1.53803 2.14194 2.15001
290000 1.53803 2.14194 2.15001
291000 1.53803 2.14194 2.15001
292000 1.53803 2.14194 2.15001
293000 1.53803 2.14194 2.15001
294000 1.53803 2.14194 2.15001
295000 1.53803 2.14194 2.15001
296000 1.53803 2.14194 2.15001
297000 1.53803 2.14194 2.15001
298000 1.53803 2.14194 2.15001
299000 1.53803 2.14194 2.15001
300000 1.53803 2.14194 2.15001
301000 1.53803 2.14194 2.15001
302000 1.53803 2.14194 2.15001
303000 1.53803 2.14194 2.15001
304000 1.53803 2.14194 2.15001
305000 1.53803 2.14194 2.15001
306000 1.53803 2.14194 2.15001
307000 1.53803 2.14194 2.15001
308000 1.53803 2.14194 2.15001
309000 1.53803 2.14194 2.15001
310000 1.53803 2.14194 2.15001
311000 1.53803 2.14194 2.15001
312000 1.53803 2.14194 2.15001
313000 1.53803 2.14194 2.15001
314000 1.53803 2.14194 2.15001
315000 1.53803 2.14194 2.15001
316000 1.53803 2.14194 2.15001
317000 1.53803 2.14194 2.15001
318000 1.53803 2.14194 2.15001
319000 1.53803 2.14194 2.15001
320000 1.53803 2.14194 2.15001
321000 1.53803 2.14194 2.15001
322000 1.53803 2.14194 2.15001
323000 1.53803 2.14194 2.15001
324000 1.53803 2.14194 2.15001
325000 1.53803 2.14194 2.15001
326000 1.53803 2.14194 2.15001
327000 1.53803 2.14194 2.15001
328000 1.53803 2.14194 2.15001
329000 1.53803 2.14194 2.15001
330000 1.53803 2.14194 2.15001
331000 1.53803 2.14194 2.15001
332000 1.53803 2.14194 2.15001
333000 1.53803 2.14194 2.15001
334000 1.53803 2.14194 2.15001
335000 1.53803 2.14194 2.15001
336000 1.53803 2.14194 2.15001
337000 1.53803 2.14194 2.15001
338000 1.53803 2.14194 2.15001
339000 1.53803 2.14194 2.15001
340000 1.53803 2.14194 2.15001
341000 1.53803 2.14194 2.15001
342000 1.53803 2.14194 2.15001
343000 1.53803 2.14194 2.15001
344000 1.53803 2.14194 2.15001
345000 1.53803 2.14194 2.15001
346000 1.53803 2.14194 2.15001
347000 1.53803 2.14194 2.15001
348000 1.53803 2.14194 2.15001
349000 1.53803 2.14194 2.15001
350000 1.53803 2.14194 2.15001
351000 1.53803 2.14194 2.15001
352000 1.53803 2.14194 2.15001
353000 1.53803 2.14194 2.15001
354000 1.53803 2.14194 2.15001
355000 1.53803 2.14194 2.15001
356000 1.53803 2.14194 2.15001
357000 1.53803 2.14194 2.15001
358000 1.53803 2.14194 2.15001
359000 1.53803 2.14194 2.15001
360000 1.53803 2.14194 2.15001
361000 1.53803 2.14194 2.15001
362000 1.53803 2.14194 2.15001
363000 1.53803 2.14194 2.15001
364000 1.53803 2.14194 2.15001
365000 1.53803 2.14194 2.15001
366000 1.53803 2.14194 2.15001
367000 1.53803 2.14194 2.15001
