# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
225000 0.405 2.045
226000 0.383 1.979
227000 0.392 1.95
228000 0.412 2.006
229000 0.389 2.025
230000 0.413 2.007
231000 0.4 1.958
232000 0.364 1.926
233000 0.376 1.976
234000 0.366 1.948
235000 0.382 1.992
236000 0.375 1.889
237000 0.395 1.975
238000 0.385 2.013
239000 0.369 1.925
240000 0.402 2.074
241000 0.369 1.889
242000 0.382 1.878
243000 0.385 1.993
244000 0.398 2.074
245000 0.404 2.004
246000 0.394 1.984
247000 0.391 1.997
248000 0.374 1.982
249000 0.401 1.947
250000 0.387 2.021
251000 0.4 2.068
252000 0.384 2.002
253000 0.403 1.961
254000 0.375 2.007
255000 0.394 2.01
256000 0.388 1.956
257000 0.381 1.967
258000 0.387 1.989
259000 0.408 2.018
260000 0.374 1.93
261000 0.39 2.032
262000 0.386 1.96
263000 0.368 1.936
264000 0.396 1.946
265000 0.386 1.99
266000 0.397 2.003
267000 0.355 1.897
268000 0.376 2
269000 0.4 1.946
270000 0.385 1.901
271000 0.387 1.981
272000 0.388 1.964
273000 0.386 1.994
274000 0.402 2.022
275000 0.381 1.975
276000 0.383 2.003
277000 0.405 1.987
278000 0.371 1.919
279000 0.383 1.987
280000 0.357 1.961
281000 0.38 1.996
282000 0.364 1.906
283000 0.41 2.004
284000 0.385 1.995
285000 0.38 1.986
286000 0.387 1.973
287000 0.377 2.063
288000 0.393 1.965
289000 0.365 1.991
290000 0.395 1.993
291000 0.379 1.959
292000 0.379 1.943
293000 0.37 2.036
294000 0.4 2.054
295000 0.39 1.956
296000 0.395 1.987
297000 0.386 1.932
298000 0.386 1.946
299000 0.393 2.041
300000 0.369 1.963
301000 0.399 1.999
302000 0.401 1.997
303000 0.37 2.012
304000 0.383 1.977
305000 0.385 2.023
306000 0.364 1.896
307000 0.372 2.002
308000 0.375 1.997
309000 0.392 2.042
310000 0.362 1.992
311000 0.379 1.979
312000 0.398 2.004
313000 0.399 1.971
314000 0.364 1.92
315000 0.386 1.902
316000 0.371 1.951
317000 0.372 1.928
318000 0.388 2.014
319000 0.373 2.027
320000 0.394 2.046
321000 0.377 1.961
322000 0.388 1.96
323000 0.397 2.015
324000 0.41 1.964
325000 0.373 1.931
326000 0.373 1.949
327000 0.393 2.003
328000 0.412 2.022
329000 0.383 1.969
330000 0.39 2.006
331000 0.348 1.926
332000 0.382 1.998
333000 0.406 2.002
334000 0.378 1.976
335000 0.381 1.995
336000 0.385 2.065
337000 0.377 1.995
338000 0.396 1.928
339000 0.39 2.074
340000 0.398 1.964
341000 0.372 1.956
342000 0.351 1.943
343000 0.393 2.079
344000 0.377 1.965
345000 0.373 2.023
346000 0.389 1.985
347000 0.38 1.958
348000 0.371 2.011
349000 0.392 1.974
350000 0.376 1.966
351000 0.386 1.994
352000 0.372 1.966
353000 0.38 1.992
354000 0.383 1.935
355000 0.376 1.992
356000 0.399 2.003
357000 0.363 1.939
358000 0.36 2.08
359000 0.408 2.014
360000 0.386 1.956
361000 0.372 1.964
362000 0.376 1.9
363000 0.38 1.956
364000 0.393 2.061
365000 0.398 1.99
366000 0.36 1.972
367000 0.395 2.045
368000 0.384 2.03
369000 0.389 2.037
370000 0.402 1.934
371000 0.382 2.028
372000 0.393 1.999
373000 0.366 1.984
374000 0.401 1.961
375000 0.395 2.031
376000 0.374 2.038
377000 0.358 1.954
378000 0.372 2.008
379000 0.378 1.89
380000 0.397 2.019
381000 0.36 2.042
382000 0.379 1.981
383000 0.386 1.974
384000 0.387 2.029
385000 0.405 2.059
386000 0.399 2.059
387000 0.368 1.97
388000 0.395 2.057
389000 0.369 1.979
390000 0.389 2.031
391000 0.396 2.056
392000 0.362 1.956
393000 0.377 1.967
394000 0.398 2.01
395000 0.401 1.971
396000 0.372 2.07
397000 0.373 1.993
398000 0.393 1.915
399000 0.385 2.031
400000 0.403 2.027
401000 0.389 1.985
402000 0.395 1.947
403000 0.399 1.971
404000 0.385 1.955
405000 0.391 1.997
406000 0.384 1.954
407000 0.396 2.032
408000 0.389 1.997
409000 0.411 1.949
410000 0.388 1.89
411000 0.389 1.897
412000 0.382 1.948
413000 0.407 1.991
414000 0.381 1.959
415000 0.368 1.948
416000 0.37 1.946
417000 0.37 2.036
418000 0.375 2.007
419000 0.392 2.036
420000 0.399 2.047
421000 0.374 2.014
422000 0.369 2.013
423000 0.38 1.976
424000 0.392 1.99
425000 0.402 1.982
426000 0.401 1.981
427000 0.396 1.956
428000 0.375 1.979
429000 0.39 1.944
430000 0.39 2.034
431000 0.372 1.894
432000 0.401 1.983
433000 0.386 1.948
434000 0.392 1.986
435000 0.398 2.016
436000 0.381 1.965
437000 0.373 1.971
438000 0.365 1.993
439000 0.383 1.961
440000 0.384 1.976
441000 0.399 2.101
442000 0.389 1.999
443000 0.415 2.077
444000 0.381 1.927
445000 0.4 2.006
446000 0.39 2.028
447000 0.387 1.975
448000 0.362 2.094
449000 0.385 1.983
450000 0.379 2.053
451000 0.37 2.038
452000 0.386 1.978
453000 0.392 2.004
454000 0.388 2.136
455000 0.379 1.961
456000 0.399 1.987
457000 0.392 1.968
458000 0.386 1.998
459000 0.387 1.993
460000 0.393 2.007
461000 0.393 2.007
462000 0.409 1.993
463000 0.379 2.011
464000 0.394 1.994
465000 0.41 1.944
466000 0.365 1.959
467000 0.397 2.019
468000 0.386 2
469000 0.371 2.031
470000 0.386 2.034
471000 0.366 2.034
472000 0.393 2.097
473000 0.404 2.062
474000 0.375 1.953
475000 0.392 2.07
476000 0.364 1.972
477000 0.366 2.008
478000 0.392 1.96
479000 0.372 2.066
480000 0.376 2.004
481000 0.41 1.95
482000 0.366 2.022
483000 0.378 2.066
484000 0.399 2.017
485000 0.372 2.056
486000 0.384 2.04
487000 0.424 2.07
488000 0.386 2.048
489000 0.423 2.037
490000 0.399 2.085
491000 0.393 1.931
492000 0.411 1.991
493000 0.384 2.032
494000 0.388 2.048
495000 0.384 1.936
496000 0.4 1.976
497000 0.413 2.041
498000 0.367 2.007
499000 0.398 1.936
500000 0.396 2.018
501000 0.355 1.951
502000 0.378 2.018
503000 0.394 2.044
504000 0.38 2.078
505000 0.404 1.988
506000 0.355 1.971
507000 0.373 1.915
508000 0.393 2.051
509000 0.397 2.019
510000 0.373 2.043
511000 0.386 2.038
512000 0.409 2.107
513000 0.377 2.023
514000 0.369 2.037
515000 0.366 2.038
516000 0.392 1.998
517000 0.395 2.027
518000 0.391 2.071
519000 0.402 2.054
520000 0.406 1.99
521000 0.42 2.026
522000 0.409 2.057
523000 0.378 2.014
524000 0.39 2.004
525000 0.402 1.996
526000 0.375 1.943
527000 0.374 2.018
528000 0.386 2.128
529000 0.397 2.069
530000 0.358 1.984
531000 0.403 1.993
532000 0.401 2.045
533000 0.381 1.943
534000 0.381 2.059
535000 0.39 2.084
536000 0.382 2.046
537000 0.385 2.051
538000 0.378 2.062
539000 0.391 2.065
540000 0.418 2.022
541000 0.401 1.953
542000 0.384 2.028
543000 0.389 1.981
544000 0.379 2.047
545000 0.389 2.073
546000 0.401 2.059
547000 0.402 2.02
548000 0.386 2.118
549000 0.384 2.022
550000 0.362 1.972
551000 0.371 2.043
552000 0.373 2.055
553000 0.394 2.082
554000 0.397 2.035
555000 0.387 2.043
556000 0.406 2.122
557000 0.381 1.931
558000 0.375 1.963
559000 0.375 2.041
560000 0.359 2.009
561000 0.385 2.047
562000 0.373 1.903
563000 0.363 2.153
564000 0.398 2.058
565000 0.395 2.055
566000 0.381 2.013
567000 0.397 2.057
568000 0.385 2.071
569000 0.39 1.994
570000 0.394 2.04
571000 0.415 2.005
572000 0.383 2.035
573000 0.406 2.044
574000 0.371 2.057
575000 0.379 1.981
576000 0.392 2.04
577000 0.397 1.947
578000 0.354 2.016
579000 0.355 2.017
580000 0.391 2.055
581000 0.399 2.063
582000 0.379 2.079
583000 0.404 2.056
584000 0.373 2.061
585000 0.388 2
586000 0.366 1.948
587000 0.374 2.052
588000 0.392 2.034
589000 0.383 2.049
590000 0.378 2.012
591000 0.385 2.091
592000 0.397 1.955
593000 0.391 2.133
594000 0.385 1.989
595000 0.375 2.049
596000 0.358 1.998
597000 0.383 2.011
598000 0.386 2.09
599000 0.396 1.99
600000 0.395 1.991
601000 0.394 2.008
602000 0.411 2.067
603000 0.384 2.024
604000 0.375 2.007
605000 0.387 2.039
606000 0.378 2.02
607000 0.368 2.04
608000 0.39 1.962
609000 0.395 2.083
610000 0.406 2.014
611000 0.389 1.999
612000 0.387 2.031
613000 0.383 2.073
614000 0.368 2.036
615000 0.375 2.057
616000 0.381 2.005
617000 0.37 2.034
618000 0.383 1.993
619000 0.377 1.993
620000 0.401 1.973
621000 0.408 2.09
622000 0.364 2.012
623000 0.373 1.991
624000 0.37 1.978
625000 0.389 2.017
626000 0.35 1.968
627000 0.362 1.998
628000 0.387 2.043
629000 0.414 2.084
630000 0.387 2.007
631000 0.405 2.099
632000 0.395 2.011
633000 0.38 2.028
634000 0.416 2.052
635000 0.381 2.055
636000 0.406 2.066
637000 0.378 2.018
638000 0.38 2.046
639000 0.371 2.053
640000 0.36 2.036
641000 0.384 2.072
642000 0.392 1.938
643000 0.355 1.969
644000 0.387 1.943
645000 0.371 2.027
646000 0.402 2.028
647000 0.417 2.109
648000 0.407 2.007
649000 0.409 2.047
650000 0.42 2.1
651000 0.362 1.96
652000 0.383 2.013
653000 0.37 2.064
654000 0.393 2.039
655000 0.374 2.11
656000 0.369 2.159
657000 0.376 2.048
658000 0.385 2.069
659000 0.375 2.005
660000 0.377 2.071
661000 0.378 2.062
662000 0.386 2.062
663000 0.377 1.999
664000 0.368 1.986
665000 0.366 1.954
666000 0.39 2.05
667000 0.373 1.941
668000 0.389 2.003
669000 0.368 2.044
670000 0.384 1.994
671000 0.416 2.11
672000 0.381 2.059
673000 0.394 2.1
674000 0.384 2.016
675000 0.408 2.066
676000 0.371 2.083
677000 0.36 2.076
678000 0.374 1.928
679000 0.373 2.061
680000 0.377 2.035
681000 0.383 2.053
682000 0.368 1.992
683000 0.375 2.051
684000 0.369 2.007
685000 0.377 1.979
686000 0.392 2.126
687000 0.372 1.998
688000 0.383 1.971
689000 0.399 2.077
690000 0.383 2.045
691000 0.366 2.05
692000 0.376 2.022
693000 0.373 2.031
694000 0.356 1.954
695000 0.39 2.092
696000 0.38 2.046
697000 0.384 2.044
698000 0.394 2.136
699000 0.394 2.01
700000 0.365 2.077
701000 0.385 2.039
702000 0.375 2.029
703000 0.392 2.052
704000 0.382 2.078
705000 0.346 2.04
706000 0.404 2.042
707000 0.383 1.977
708000 0.371 2.087
709000 0.366 2.054
710000 0.383 2.103
711000 0.391 2.097
712000 0.392 2.034
713000 0.394 2.04
714000 0.366 2.002
715000 0.37 1.978
716000 0.372 2.038
717000 0.385 1.939
718000 0.381 2.065
719000 0.376 2.038
720000 0.372 2.084
721000 0.389 2.089
722000 0.385 1.995
723000 0.36 2.032
724000 0.373 2.049
725000 0.378 2.07
726000 0.369 2.005
727000 0.372 2.12
728000 0.383 2.019
729000 0.415 2.167
730000 0.369 2.067
731000 0.375 1.955
732000 0.392 2.024
733000 0.391 2.053
734000 0.382 2.046
735000 0.365 2.033
736000 0.367 1.991
737000 0.373 2.073
738000 0.405 2.059
739000 0.426 2.124
740000 0.375 2.035
741000 0.39 2.13
742000 0.385 1.993
743000 0.405 1.991
744000 0.391 2.079
745000 0.364 2.048
746000 0.39 2.03
747000 0.377 2.009
748000 0.405 2.059
749000 0.37 1.974
750000 0.389 2.019
751000 0.359 2.097
752000 0.4 1.988
753000 0.391 1.999
754000 0.363 2.071
755000 0.373 1.979
756000 0.389 2.073
757000 0.369 2.001
758000 0.393 2.073
759000 0.378 2.044
760000 0.369 2.097
761000 0.384 1.962
762000 0.396 2.07
763000 0.39 2.1
764000 0.353 2.043
765000 0.41 2.116
766000 0.381 2.127
767000 0.381 2.043
768000 0.368 2
769000 0.386 2.094
770000 0.366 1.894
771000 0.386 1.964
772000 0.37 1.988
773000 0.364 2.03
774000 0.381 2.049
775000 0.367 2.053
776000 0.4 2.082
777000 0.362 1.992
778000 0.366 2.038
779000 0.375 1.973
780000 0.387 2.049
781000 0.405 2.077
782000 0.368 2.006
783000 0.39 2.062
784000 0.366 2.022
785000 0.385 2.119
786000 0.391 2.069
787000 0.376 2.052
788000 0.386 2.042
789000 0.373 2.075
790000 0.381 2.023
791000 0.396 2.016
792000 0.381 2.021
793000 0.406 2.096
794000 0.386 2.068
795000 0.383 2.137
796000 0.391 2.013
797000 0.409 2.071
798000 0.393 2.041
799000 0.406 2.074
800000 0.385 2.079
801000 0.384 2.048
802000 0.377 2.017
803000 0.383 2.001
804000 0.362 2.014
805000 0.404 2.016
806000 0.374 1.984
807000 0.369 1.993
808000 0.38 2.09
809000 0.376 2.026
810000 0.411 2.105
811000 0.38 1.978
812000 0.369 2.003
813000 0.394 2.08
814000 0.367 2.065
815000 0.396 1.972
816000 0.385 2.021
817000 0.394 2.042
818000 0.427 2.013
819000 0.392 2.084
820000 0.407 2.113
821000 0.373 1.971
822000 0.383 2.051
823000 0.391 2.025
824000 0.371 1.985
825000 0.362 1.958
826000 0.395 2.149
827000 0.388 2.082
828000 0.412 2.09
829000 0.401 2.045
830000 0.412 2.086
831000 0.384 2.008
832000 0.386 2.028
833000 0.353 2.027
834000 0.403 2.045
835000 0.374 1.982
836000 0.368 2.122
837000 0.37 1.968
838000 0.375 2.145
839000 0.372 1.954
840000 0.371 1.963
841000 0.377 2.063
842000 0.386 2.034
843000 0.405 2.091
844000 0.385 2.123
845000 0.37 1.994
846000 0.386 2
847000 0.393 2.025
848000 0.395 2.111
849000 0.422 2.098
850000 0.417 2.131
851000 0.379 2.045
852000 0.389 2.081
853000 0.368 1.994
854000 0.398 1.968
855000 0.382 2.01
856000 0.387 1.999
857000 0.379 1.915
858000 0.396 2.028
859000 0.357 1.969
860000 0.417 2.083
861000 0.378 1.938
862000 0.4 2.038
863000 0.387 2.073
864000 0.389 2.023
865000 0.376 2.006
866000 0.405 2.053
867000 0.393 2.097
868000 0.383 2.051
869000 0.364 1.974
870000 0.372 2.056
871000 0.418 2.158
872000 0.394 2
873000 0.393 2.023
874000 0.425 2.055
875000 0.39 1.972
876000 0.375 2.077
877000 0.398 2.12
878000 0.406 2.06
879000 0.392 2.002
880000 0.399 1.963
881000 0.398 2.042
882000 0.375 2.031
883000 0.37 2.082
884000 0.401 2.121
885000 0.373 2.127
886000 0.391 2.067
887000 0.355 2.007
888000 0.39 2.046
889000 0.4 2.082
890000 0.369 2.073
891000 0.385 2.071
892000 0.374 2.096
893000 0.405 2.051
894000 0.379 2.025
895000 0.401 2.089
896000 0.387 1.997
897000 0.363 1.965
898000 0.376 2.088
899000 0.398 1.944
900000 0.395 2.065
901000 0.361 1.949
902000 0.391 2.023
903000 0.357 2.059
904000 0.394 2.064
905000 0.37 2.128
906000 0.391 2.099
907000 0.369 1.993
908000 0.411 2.045
909000 0.373 2.081
910000 0.382 1.98
911000 0.4 2.098
912000 0.372 1.956
913000 0.388 1.982
914000 0.395 2.103
915000 0.412 2.052
916000 0.408 2.114
917000 0.371 2.055
918000 0.423 2.109
919000 0.414 2.006
920000 0.386 2.008
921000 0.399 2.041
922000 0.377 2.071
923000 0.381 2.029
924000 0.371 2.067
925000 0.379 2.139
926000 0.406 2.13
927000 0.376 2.044
928000 0.36 1.962
929000 0.401 2.079
930000 0.371 2.029
931000 0.369 2.029
932000 0.385 2.027
933000 0.369 1.947
934000 0.38 2.08
935000 0.372 2.03
936000 0.38 2.09
937000 0.387 2.081
938000 0.379 1.985
939000 0.386 2.046
940000 0.382 2.07
941000 0.388 2.054
942000 0.393 2.017
943000 0.403 2.035
944000 0.354 2.096
945000 0.384 2.04
946000 0.397 2.111
947000 0.356 2.01
948000 0.38 2.096
949000 0.406 2.08
950000 0.386 2.084
951000 0.39 1.994
952000 0.376 2.098
953000 0.402 2.052
954000 0.387 2.047
955000 0.396 2.06
956000 0.406 2.094
957000 0.37 2.086
958000 0.387 2.091
959000 0.396 1.996
960000 0.391 2.055
961000 0.396 2.066
962000 0.38 1.986
963000 0.385 2.041
964000 0.387 2.025
965000 0.381 2.067
966000 0.35 1.994
967000 0.384 2.068
968000 0.38 2.032
969000 0.36 2.048
970000 0.386 1.996
971000 0.386 2.092
972000 0.379 2.061
973000 0.397 2.063
974000 0.361 2.009
975000 0.402 2.088
976000 0.36 2.022
977000 0.395 2.147
978000 0.361 2.075
979000 0.385 2.029
980000 0.395 2.067
981000 0.389 2.103
982000 0.379 1.977
983000 0.387 1.975
984000 0.376 2.044
985000 0.37 1.974
986000 0.399 2.123
987000 0.395 2.133
988000 0.388 2.042
989000 0.381 1.999
990000 0.4 2.076
991000 0.382 2.028
992000 0.383 2.035
993000 0.366 2.022
994000 0.393 2.061
995000 0.408 2.064
996000 0.382 2.064
997000 0.393 2.105
998000 0.409 1.985
999000 0.396 2.052
1000000 0.38 2.042
