# Time-averaged data for fix msd
# TimeStep c_msd[4]
1000 0.504134
2000 0.8485
3000 1.18627
4000 1.55203
5000 1.80366
6000 1.85762
7000 1.99758
8000 2.03325
9000 2.19094
10000 2.26295
11000 2.35676
12000 2.41412
13000 2.3658
14000 2.4456
15000 2.46507
16000 2.40112
17000 2.47196
18000 2.52181
19000 2.52122
20000 2.55962
21000 2.55753
22000 2.61258
23000 2.69263
24000 2.69076
25000 2.70507
26000 2.76653
27000 2.74435
28000 2.7215
29000 2.73491
30000 2.6856
31000 2.71936
32000 2.7342
33000 2.72449
34000 2.76927
35000 2.8079
36000 2.81071
37000 2.87049
38000 2.91443
39000 2.97576
40000 2.99384
41000 3.01207
42000 3.00837
43000 2.94156
44000 3.03598
45000 3.10861
46000 3.10133
47000 2.97878
48000 3.11954
49000 3.08108
50000 3.08137
51000 3.07282
52000 3.13327
53000 3.11938
54000 3.11057
55000 3.24651
56000 3.13199
57000 3.19902
58000 3.2207
59000 3.30721
60000 3.19728
61000 3.32705
62000 3.27779
63000 3.38621
64000 3.27578
65000 3.28425
66000 3.34545
67000 3.2537
68000 3.29665
69000 3.31827
70000 3.28338
71000 3.25025
72000 3.27777
73000 3.3044
74000 3.24616
75000 3.27349
76000 3.28333
77000 3.25304
78000 3.32903
79000 3.28417
80000 3.33411
81000 3.312
82000 3.30185
83000 3.29752
84000 3.26327
85000 3.28833
86000 3.22223
87000 3.27131
88000 3.32356
89000 3.35475
90000 3.38828
91000 3.47848
92000 3.29962
93000 3.40372
94000 3.25877
95000 3.35974
96000 3.33342
97000 3.31232
98000 3.28302
99000 3.2894
100000 3.34336
101000 3.29133
102000 3.22982
103000 3.2849
104000 3.26113
105000 3.31462
106000 3.25106
107000 3.31209
108000 3.24135
109000 3.32808
110000 3.30703
111000 3.29957
112000 3.33998
113000 3.42507
114000 3.31657
115000 3.34438
116000 3.4049
117000 3.3571
118000 3.35801
119000 3.36946
120000 3.30495
121000 3.31018
122000 3.37222
123000 3.35993
124000 3.38751
125000 3.37811
126000 3.36452
127000 3.3955
128000 3.40011
129000 3.40899
130000 3.362
131000 3.2778
132000 3.31962
133000 3.35636
134000 3.30029
135000 3.34751
136000 3.25643
137000 3.32551
138000 3.36904
139000 3.37728
140000 3.37755
141000 3.44908
142000 3.42122
143000 3.36062
144000 3.45351
145000 3.46453
146000 3.48158
147000 3.39787
148000 3.42552
149000 3.32531
150000 3.35937
151000 3.36602
152000 3.36857
153000 3.39974
154000 3.33126
155000 3.32493
156000 3.37974
157000 3.3674
158000 3.38438
159000 3.39799
160000 3.38644
161000 3.38273
162000 3.30248
163000 3.37368
164000 3.38243
165000 3.29532
166000 3.37834
167000 3.29045
168000 3.29851
169000 3.24671
170000 3.25029
171000 3.35648
172000 3.39884
173000 3.30898
174000 3.34375
175000 3.31028
176000 3.30363
177000 3.30274
178000 3.31473
179000 3.23346
180000 3.28409
181000 3.38391
182000 3.34569
183000 3.32787
184000 3.33092
185000 3.34003
186000 3.37778
187000 3.2768
188000 3.34079
189000 3.33744
190000 3.30991
191000 3.36179
192000 3.31821
193000 3.38988
194000 3.38604
195000 3.43812
196000 3.39597
197000 3.33496
198000 3.37456
199000 3.37394
200000 3.37904
201000 3.38854
202000 3.49277
203000 3.48005
204000 3.36244
205000 3.29516
206000 3.35087
207000 3.34146
208000 3.44182
209000 3.39307
210000 3.31982
211000 3.39116
212000 3.32959
213000 3.3308
214000 3.33322
215000 3.39996
216000 3.3432
217000 3.41228
218000 3.35206
219000 3.26945
220000 3.30784
