# Time-averaged data for fix msd
# TimeStep c_msd[4]
400 0.12755
500 0.588204
600 1.30035
700 2.1861
800 3.2492
900 4.46881
1000 5.79253
1100 7.20152
1200 8.65473
1300 10.2022
1400 11.7921
1500 13.4076
1600 15.0117
1700 16.5892
1800 18.1395
1900 19.6667
2000 21.2068
2100 22.755
2200 24.3113
2300 25.9018
2400 27.4945
2500 29.0783
2600 30.5601
2700 32.0169
2800 33.5344
2900 35.0183
3000 36.5095
3100 38.0151
3200 39.5331
3300 41.0594
3400 42.6384
3500 44.2403
3600 45.7524
3700 47.2757
3800 48.8768
3900 50.4119
4000 51.9273
4100 53.459
4200 54.9297
4300 56.4271
4400 57.8132
4500 59.1508
4600 60.5628
4700 62.0408
4800 63.5995
4900 65.0469
5000 66.4173
5100 67.6886
5200 68.9761
5300 70.3156
5400 71.6692
5500 73.0412
5600 74.496
5700 75.9844
5800 77.5444
5900 79.0074
6000 80.392
6100 81.7401
6200 83.0753
6300 84.3461
6400 85.6249
6500 86.8875
6600 88.2381
6700 89.5068
6800 90.7432
6900 91.9613
7000 93.215
7100 94.4836
7200 95.6422
7300 96.7648
7400 97.9626
7500 99.2184
7600 100.446
7700 101.652
7800 102.748
7900 104.003
8000 105.256
8100 106.51
8200 107.749
8300 108.933
8400 110.004
8500 110.964
8600 111.91
8700 112.845
8800 113.633
8900 114.428
9000 115.315
9100 116.129
9200 116.97
9300 117.847
9400 118.687
9500 119.627
9600 120.624
9700 121.588
9800 122.563
9900 123.484
10000 124.336
10100 125.162
10200 126.137
10300 127.073
10400 127.928
10500 128.783
10600 129.675
10700 130.512
10800 131.364
10900 132.435
11000 133.468
11100 134.561
11200 135.565
11300 136.514
11400 137.598
11500 138.697
11600 139.826
11700 140.983
11800 141.987
11900 142.893
12000 143.739
12100 144.534
12200 145.416
12300 146.15
12400 146.956
12500 147.806
12600 148.543
12700 149.328
12800 150.09
12900 150.92
13000 151.741
13100 152.596
13200 153.476
13300 154.421
13400 155.344
13500 156.308
13600 157.278
13700 158.178
13800 159.027
13900 159.934
14000 160.774
14100 161.754
14200 162.85
14300 164.049
14400 165.318
14500 166.506
14600 167.812
14700 169.164
14800 170.457
14900 171.511
15000 172.459
15100 173.497
15200 174.525
15300 175.63
15400 176.658
15500 177.462
15600 178.242
15700 179.152
15800 180.007
15900 180.826
16000 181.71
16100 182.495
16200 183.377
16300 184.283
16400 185.198
16500 186.078
16600 186.95
16700 187.677
16800 188.592
16900 189.608
17000 190.61
17100 191.572
17200 192.373
17300 193.319
17400 194.148
17500 195.032
17600 195.926
17700 196.807
17800 197.629
17900 198.445
18000 199.341
18100 200.147
18200 200.954
18300 201.875
18400 202.919
18500 203.797
18600 204.654
18700 205.559
18800 206.506
18900 207.492
19000 208.452
19100 209.34
19200 210.179
19300 211.078
19400 211.996
19500 212.774
19600 213.57
19700 214.472
19800 215.431
19900 216.391
20000 217.266
20100 218.21
20200 219.206
