# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
105000 2.182 6.717
106000 2.17 6.731
107000 2.167 6.713
108000 2.172 6.706
109000 2.176 6.722
110000 2.172 6.715
111000 2.164 6.709
112000 2.168 6.711
113000 2.178 6.725
114000 2.167 6.723
115000 2.174 6.709
116000 2.169 6.714
117000 2.166 6.721
118000 2.17 6.707
119000 2.167 6.749
120000 2.16 6.735
121000 2.166 6.743
122000 2.173 6.744
123000 2.175 6.745
124000 2.171 6.738
125000 2.17 6.733
126000 2.171 6.736
127000 2.171 6.747
128000 2.166 6.773
129000 2.166 6.743
130000 2.159 6.751
131000 2.167 6.731
132000 2.168 6.732
133000 2.174 6.714
134000 2.172 6.741
135000 2.162 6.739
136000 2.178 6.76
137000 2.172 6.733
138000 2.167 6.741
139000 2.17 6.759
140000 2.16 6.736
141000 2.172 6.745
142000 2.177 6.752
143000 2.161 6.738
144000 2.176 6.756
145000 2.177 6.746
146000 2.171 6.727
147000 2.172 6.746
148000 2.173 6.74
149000 2.167 6.753
150000 2.159 6.76
151000 2.17 6.753
152000 2.164 6.723
153000 2.166 6.729
154000 2.177 6.722
155000 2.166 6.744
156000 2.161 6.756
157000 2.167 6.741
158000 2.17 6.738
159000 2.178 6.739
160000 2.172 6.753
161000 2.171 6.752
162000 2.178 6.738
163000 2.177 6.738
164000 2.172 6.747
165000 2.168 6.74
166000 2.175 6.744
167000 2.17 6.751
168000 2.172 6.756
169000 2.173 6.74
170000 2.177 6.741
171000 2.176 6.731
172000 2.171 6.74
173000 2.174 6.731
174000 2.177 6.759
175000 2.175 6.747
176000 2.172 6.752
177000 2.183 6.739
178000 2.173 6.76
179000 2.177 6.726
180000 2.185 6.758
181000 2.18 6.74
182000 2.18 6.738
183000 2.177 6.751
184000 2.163 6.74
185000 2.179 6.757
186000 2.173 6.745
187000 2.177 6.736
188000 2.162 6.739
189000 2.171 6.748
190000 2.176 6.773
191000 2.174 6.741
192000 2.183 6.729
193000 2.177 6.74
194000 2.186 6.756
195000 2.184 6.738
196000 2.184 6.746
197000 2.188 6.736
198000 2.182 6.744
199000 2.172 6.736
200000 2.171 6.725
201000 2.177 6.741
202000 2.185 6.725
203000 2.171 6.752
204000 2.17 6.744
205000 2.174 6.758
206000 2.184 6.756
207000 2.18 6.756
208000 2.182 6.738
209000 2.182 6.762
210000 2.178 6.744
211000 2.179 6.741
212000 2.184 6.747
213000 2.181 6.745
214000 2.175 6.75
215000 2.17 6.752
216000 2.178 6.745
217000 2.179 6.735
218000 2.185 6.735
219000 2.171 6.745
220000 2.181 6.74
221000 2.18 6.746
222000 2.175 6.757
223000 2.175 6.758
224000 2.171 6.751
225000 2.181 6.735
226000 2.174 6.77
227000 2.179 6.748
228000 2.18 6.751
229000 2.178 6.752
230000 2.183 6.734
231000 2.19 6.756
232000 2.181 6.745
233000 2.185 6.731
234000 2.187 6.722
235000 2.179 6.734
236000 2.183 6.744
237000 2.191 6.728
238000 2.184 6.757
239000 2.195 6.727
240000 2.187 6.756
241000 2.179 6.741
242000 2.185 6.714
243000 2.194 6.74
244000 2.179 6.759
245000 2.181 6.746
246000 2.187 6.718
247000 2.182 6.731
248000 2.177 6.72
249000 2.188 6.729
250000 2.183 6.738
251000 2.191 6.736
252000 2.185 6.741
253000 2.186 6.731
254000 2.178 6.732
255000 2.181 6.744
256000 2.177 6.736
257000 2.18 6.755
258000 2.187 6.742
259000 2.188 6.754
260000 2.191 6.76
261000 2.185 6.747
262000 2.179 6.758
263000 2.19 6.754
264000 2.187 6.756
265000 2.183 6.769
266000 2.179 6.763
267000 2.19 6.758
268000 2.182 6.755
269000 2.183 6.752
270000 2.18 6.765
271000 2.176 6.763
272000 2.177 6.758
273000 2.18 6.739
274000 2.176 6.763
275000 2.172 6.765
276000 2.171 6.763
277000 2.175 6.746
278000 2.178 6.77
279000 2.173 6.765
280000 2.18 6.768
281000 2.175 6.758
282000 2.172 6.762
283000 2.168 6.758
284000 2.178 6.774
285000 2.169 6.772
286000 2.17 6.746
287000 2.175 6.742
288000 2.178 6.758
289000 2.174 6.758
290000 2.173 6.753
291000 2.174 6.749
292000 2.18 6.761
293000 2.172 6.751
294000 2.174 6.748
295000 2.17 6.741
296000 2.173 6.761
297000 2.167 6.755
298000 2.182 6.748
299000 2.177 6.747
300000 2.179 6.773
301000 2.175 6.749
302000 2.183 6.749
303000 2.169 6.75
304000 2.182 6.755
305000 2.178 6.744
306000 2.183 6.754
307000 2.173 6.742
308000 2.174 6.741
309000 2.175 6.759
310000 2.174 6.755
311000 2.177 6.764
312000 2.172 6.759
313000 2.186 6.748
314000 2.175 6.76
315000 2.179 6.764
316000 2.168 6.771
317000 2.18 6.758
318000 2.17 6.773
319000 2.172 6.761
320000 2.174 6.752
321000 2.18 6.765
322000 2.18 6.767
323000 2.186 6.76
324000 2.176 6.768
325000 2.174 6.768
326000 2.179 6.773
327000 2.178 6.766
328000 2.173 6.756
329000 2.182 6.792
330000 2.186 6.762
331000 2.171 6.782
332000 2.181 6.8
333000 2.173 6.793
334000 2.18 6.775
335000 2.177 6.741
336000 2.183 6.776
337000 2.172 6.789
338000 2.174 6.784
339000 2.172 6.768
340000 2.176 6.788
341000 2.172 6.775
342000 2.172 6.777
343000 2.171 6.769
344000 2.172 6.766
345000 2.168 6.767
346000 2.176 6.786
347000 2.175 6.751
348000 2.177 6.778
349000 2.178 6.773
350000 2.163 6.766
351000 2.17 6.775
352000 2.171 6.783
353000 2.169 6.796
354000 2.169 6.773
355000 2.167 6.757
356000 2.164 6.766
357000 2.174 6.784
358000 2.171 6.784
359000 2.176 6.778
360000 2.174 6.764
361000 2.176 6.777
362000 2.18 6.785
363000 2.168 6.789
364000 2.171 6.778
365000 2.174 6.794
366000 2.164 6.791
367000 2.18 6.788
368000 2.174 6.783
369000 2.175 6.771
370000 2.173 6.786
371000 2.173 6.792
372000 2.168 6.787
373000 2.173 6.787
374000 2.177 6.785
375000 2.177 6.787
376000 2.173 6.775
377000 2.177 6.752
378000 2.172 6.749
379000 2.175 6.775
380000 2.178 6.775
381000 2.17 6.772
382000 2.167 6.781
383000 2.166 6.772
384000 2.176 6.789
385000 2.175 6.776
386000 2.17 6.77
387000 2.17 6.796
388000 2.184 6.793
389000 2.17 6.793
390000 2.175 6.773
391000 2.176 6.769
392000 2.184 6.777
393000 2.186 6.786
394000 2.179 6.776
395000 2.177 6.768
396000 2.175 6.788
397000 2.173 6.765
398000 2.17 6.769
399000 2.17 6.745
400000 2.176 6.765
401000 2.173 6.783
402000 2.175 6.776
403000 2.178 6.768
404000 2.167 6.78
405000 2.168 6.794
406000 2.164 6.788
407000 2.168 6.785
408000 2.169 6.785
409000 2.169 6.779
410000 2.166 6.779
411000 2.164 6.795
412000 2.168 6.795
413000 2.167 6.784
414000 2.168 6.78
415000 2.166 6.777
416000 2.173 6.78
417000 2.165 6.79
418000 2.164 6.789
419000 2.173 6.773
420000 2.176 6.779
421000 2.169 6.771
422000 2.167 6.751
423000 2.173 6.772
424000 2.178 6.76
425000 2.176 6.771
426000 2.174 6.764
427000 2.171 6.77
428000 2.182 6.78
429000 2.171 6.775
430000 2.172 6.77
431000 2.173 6.762
432000 2.162 6.768
433000 2.164 6.767
434000 2.169 6.77
435000 2.17 6.764
436000 2.169 6.778
437000 2.174 6.768
438000 2.187 6.766
439000 2.178 6.786
440000 2.183 6.785
441000 2.182 6.772
442000 2.177 6.767
443000 2.17 6.783
444000 2.176 6.772
445000 2.174 6.766
446000 2.189 6.772
447000 2.176 6.78
448000 2.161 6.792
449000 2.171 6.795
450000 2.164 6.786
451000 2.168 6.784
452000 2.179 6.778
453000 2.173 6.789
454000 2.181 6.781
455000 2.176 6.784
456000 2.168 6.78
457000 2.178 6.806
458000 2.18 6.803
459000 2.171 6.791
460000 2.187 6.776
461000 2.176 6.797
462000 2.169 6.768
463000 2.173 6.789
464000 2.183 6.78
465000 2.177 6.784
466000 2.175 6.765
467000 2.182 6.782
468000 2.175 6.772
469000 2.172 6.792
470000 2.182 6.79
471000 2.185 6.793
472000 2.177 6.777
473000 2.182 6.79
474000 2.182 6.796
475000 2.181 6.803
476000 2.18 6.787
477000 2.175 6.803
478000 2.175 6.784
479000 2.183 6.776
480000 2.194 6.784
481000 2.176 6.802
482000 2.18 6.779
483000 2.177 6.786
484000 2.184 6.778
485000 2.185 6.769
486000 2.174 6.786
487000 2.174 6.782
488000 2.184 6.768
489000 2.179 6.781
490000 2.186 6.786
491000 2.184 6.797
492000 2.184 6.77
493000 2.187 6.769
494000 2.187 6.786
495000 2.183 6.784
496000 2.195 6.777
497000 2.191 6.779
498000 2.191 6.779
499000 2.184 6.758
500000 2.185 6.773
501000 2.186 6.783
502000 2.18 6.78
503000 2.188 6.781
504000 2.185 6.786
505000 2.179 6.768
506000 2.183 6.782
507000 2.188 6.796
508000 2.19 6.79
509000 2.183 6.807
510000 2.19 6.781
511000 2.178 6.793
512000 2.178 6.796
513000 2.178 6.78
514000 2.191 6.804
515000 2.187 6.797
516000 2.178 6.787
517000 2.187 6.793
518000 2.182 6.788
519000 2.184 6.828
520000 2.193 6.801
521000 2.178 6.81
522000 2.188 6.805
523000 2.19 6.788
524000 2.185 6.806
525000 2.182 6.8
526000 2.178 6.796
527000 2.187 6.786
528000 2.181 6.803
529000 2.186 6.8
530000 2.177 6.787
531000 2.188 6.792
532000 2.18 6.8
533000 2.177 6.791
534000 2.182 6.796
535000 2.183 6.78
536000 2.186 6.791
537000 2.19 6.809
538000 2.174 6.792
539000 2.176 6.789
540000 2.183 6.799
541000 2.182 6.809
542000 2.179 6.805
543000 2.179 6.815
544000 2.182 6.804
545000 2.192 6.797
546000 2.186 6.788
547000 2.179 6.793
548000 2.187 6.798
549000 2.193 6.793
550000 2.19 6.796
551000 2.193 6.795
552000 2.189 6.797
553000 2.18 6.826
554000 2.196 6.812
555000 2.187 6.812
556000 2.185 6.815
557000 2.195 6.802
558000 2.183 6.793
559000 2.188 6.823
560000 2.18 6.81
561000 2.188 6.81
562000 2.191 6.789
563000 2.19 6.796
564000 2.183 6.805
565000 2.185 6.794
566000 2.18 6.812
567000 2.188 6.816
568000 2.189 6.814
569000 2.189 6.816
570000 2.187 6.813
571000 2.191 6.809
572000 2.188 6.8
573000 2.187 6.794
574000 2.185 6.794
575000 2.181 6.799
576000 2.194 6.803
577000 2.187 6.795
578000 2.184 6.789
579000 2.187 6.804
580000 2.175 6.815
581000 2.183 6.79
582000 2.185 6.818
583000 2.177 6.792
584000 2.183 6.801
585000 2.189 6.802
586000 2.182 6.799
587000 2.185 6.798
588000 2.183 6.806
589000 2.182 6.802
590000 2.186 6.803
591000 2.192 6.797
592000 2.183 6.794
593000 2.182 6.803
594000 2.185 6.833
595000 2.182 6.806
596000 2.187 6.806
597000 2.185 6.783
598000 2.177 6.818
599000 2.184 6.803
600000 2.186 6.802
601000 2.181 6.82
602000 2.18 6.793
603000 2.183 6.809
604000 2.182 6.815
605000 2.181 6.812
606000 2.185 6.809
607000 2.186 6.812
608000 2.188 6.819
609000 2.186 6.834
610000 2.188 6.811
611000 2.189 6.821
612000 2.174 6.821
613000 2.188 6.825
614000 2.195 6.799
615000 2.183 6.818
616000 2.192 6.818
617000 2.18 6.81
618000 2.184 6.822
619000 2.183 6.811
620000 2.183 6.788
621000 2.178 6.816
622000 2.179 6.812
623000 2.177 6.799
624000 2.178 6.804
625000 2.185 6.797
626000 2.197 6.805
627000 2.182 6.797
628000 2.184 6.788
629000 2.179 6.804
630000 2.185 6.808
631000 2.184 6.83
632000 2.182 6.801
633000 2.183 6.798
634000 2.182 6.798
635000 2.175 6.818
636000 2.177 6.822
637000 2.178 6.835
638000 2.185 6.818
639000 2.178 6.822
640000 2.182 6.804
641000 2.182 6.82
642000 2.178 6.811
643000 2.179 6.812
644000 2.179 6.798
645000 2.184 6.806
646000 2.164 6.817
647000 2.184 6.813
648000 2.178 6.816
649000 2.176 6.793
650000 2.189 6.827
651000 2.178 6.816
652000 2.178 6.787
653000 2.193 6.802
654000 2.187 6.808
655000 2.186 6.791
656000 2.182 6.809
657000 2.186 6.802
658000 2.182 6.82
659000 2.187 6.796
660000 2.176 6.824
661000 2.172 6.818
662000 2.174 6.798
663000 2.181 6.814
664000 2.175 6.81
665000 2.174 6.785
666000 2.179 6.805
667000 2.18 6.802
668000 2.191 6.8
669000 2.176 6.8
670000 2.173 6.822
671000 2.174 6.794
672000 2.169 6.797
673000 2.181 6.824
674000 2.185 6.822
675000 2.185 6.816
676000 2.186 6.8
677000 2.189 6.797
678000 2.183 6.808
679000 2.182 6.819
680000 2.188 6.816
681000 2.185 6.809
682000 2.18 6.828
683000 2.184 6.819
684000 2.174 6.794
685000 2.187 6.813
686000 2.178 6.806
687000 2.193 6.817
688000 2.193 6.817
689000 2.183 6.817
690000 2.188 6.819
691000 2.186 6.813
692000 2.184 6.82
693000 2.185 6.817
694000 2.182 6.816
695000 2.177 6.808
696000 2.18 6.837
697000 2.184 6.797
698000 2.173 6.827
699000 2.18 6.8
700000 2.176 6.813
701000 2.172 6.82
702000 2.172 6.837
703000 2.18 6.825
704000 2.168 6.827
705000 2.172 6.821
706000 2.171 6.817
707000 2.175 6.814
708000 2.167 6.818
709000 2.164 6.831
710000 2.172 6.81
711000 2.174 6.825
712000 2.173 6.822
713000 2.178 6.818
714000 2.175 6.794
715000 2.177 6.819
716000 2.181 6.829
717000 2.187 6.792
718000 2.17 6.819
719000 2.177 6.821
720000 2.177 6.828
721000 2.181 6.827
722000 2.182 6.821
723000 2.178 6.827
724000 2.175 6.816
725000 2.178 6.792
726000 2.17 6.824
727000 2.166 6.813
728000 2.181 6.817
729000 2.178 6.822
730000 2.171 6.818
731000 2.182 6.83
732000 2.18 6.821
733000 2.175 6.828
734000 2.175 6.831
735000 2.175 6.817
736000 2.174 6.826
737000 2.173 6.843
738000 2.174 6.831
739000 2.176 6.816
740000 2.169 6.829
741000 2.173 6.822
742000 2.175 6.835
743000 2.172 6.82
744000 2.176 6.824
745000 2.188 6.814
746000 2.179 6.82
747000 2.172 6.805
748000 2.175 6.826
749000 2.186 6.819
750000 2.18 6.834
751000 2.19 6.838
752000 2.19 6.811
753000 2.181 6.819
754000 2.179 6.816
755000 2.182 6.846
756000 2.176 6.827
757000 2.18 6.839
758000 2.173 6.829
759000 2.179 6.822
760000 2.179 6.816
761000 2.18 6.832
762000 2.176 6.822
763000 2.182 6.807
764000 2.168 6.821
765000 2.185 6.817
766000 2.171 6.814
767000 2.18 6.817
768000 2.178 6.82
769000 2.184 6.825
770000 2.181 6.831
771000 2.18 6.817
772000 2.177 6.83
773000 2.178 6.829
774000 2.189 6.815
775000 2.176 6.831
776000 2.171 6.817
777000 2.188 6.815
778000 2.175 6.825
779000 2.188 6.821
780000 2.186 6.842
781000 2.188 6.836
782000 2.186 6.839
783000 2.189 6.827
784000 2.181 6.841
785000 2.175 6.836
786000 2.182 6.835
787000 2.183 6.835
788000 2.175 6.83
789000 2.184 6.833
790000 2.177 6.825
791000 2.178 6.836
792000 2.175 6.832
793000 2.174 6.821
794000 2.183 6.846
795000 2.173 6.852
796000 2.182 6.82
797000 2.176 6.833
798000 2.178 6.835
799000 2.178 6.82
800000 2.178 6.834
801000 2.178 6.828
802000 2.177 6.837
803000 2.182 6.824
804000 2.175 6.822
805000 2.187 6.833
806000 2.181 6.825
807000 2.181 6.843
808000 2.173 6.805
809000 2.18 6.837
810000 2.179 6.838
811000 2.178 6.832
812000 2.169 6.828
813000 2.179 6.828
814000 2.171 6.832
815000 2.175 6.829
816000 2.172 6.837
817000 2.181 6.853
818000 2.171 6.824
819000 2.175 6.827
820000 2.17 6.832
821000 2.175 6.835
822000 2.186 6.836
823000 2.176 6.822
824000 2.177 6.842
825000 2.181 6.836
826000 2.182 6.833
827000 2.183 6.843
828000 2.183 6.817
829000 2.183 6.819
830000 2.181 6.835
831000 2.184 6.836
832000 2.181 6.833
833000 2.172 6.824
834000 2.183 6.849
835000 2.184 6.847
836000 2.189 6.842
837000 2.191 6.834
838000 2.186 6.835
839000 2.183 6.852
840000 2.189 6.853
841000 2.178 6.841
842000 2.182 6.83
843000 2.181 6.835
844000 2.187 6.855
845000 2.175 6.866
846000 2.175 6.851
847000 2.175 6.858
848000 2.167 6.853
849000 2.175 6.843
850000 2.17 6.86
851000 2.173 6.852
852000 2.167 6.87
853000 2.184 6.863
854000 2.17 6.859
855000 2.173 6.843
856000 2.177 6.856
857000 2.179 6.857
858000 2.173 6.865
859000 2.167 6.86
860000 2.184 6.854
861000 2.179 6.839
862000 2.185 6.851
863000 2.186 6.841
864000 2.183 6.835
865000 2.177 6.844
866000 2.176 6.837
867000 2.184 6.856
868000 2.18 6.857
869000 2.182 6.824
870000 2.188 6.845
871000 2.178 6.842
872000 2.173 6.849
873000 2.172 6.851
874000 2.183 6.865
875000 2.179 6.845
876000 2.176 6.851
877000 2.181 6.865
878000 2.173 6.852
879000 2.184 6.863
880000 2.167 6.86
881000 2.174 6.842
882000 2.176 6.84
883000 2.172 6.869
884000 2.173 6.86
885000 2.171 6.87
886000 2.168 6.851
887000 2.163 6.863
888000 2.174 6.868
889000 2.18 6.874
890000 2.178 6.854
891000 2.179 6.87
892000 2.183 6.857
893000 2.18 6.859
894000 2.181 6.846
895000 2.18 6.849
896000 2.179 6.84
897000 2.171 6.838
898000 2.169 6.866
899000 2.169 6.85
900000 2.173 6.841
901000 2.175 6.864
902000 2.172 6.881
903000 2.177 6.871
904000 2.177 6.86
905000 2.178 6.873
906000 2.178 6.853
907000 2.175 6.874
908000 2.165 6.873
909000 2.172 6.859
910000 2.181 6.858
911000 2.173 6.868
912000 2.167 6.858
913000 2.172 6.855
914000 2.168 6.87
915000 2.168 6.861
916000 2.176 6.852
917000 2.178 6.86
918000 2.172 6.865
919000 2.177 6.863
920000 2.179 6.863
921000 2.18 6.87
922000 2.172 6.871
923000 2.174 6.875
924000 2.177 6.859
925000 2.174 6.888
926000 2.166 6.864
927000 2.173 6.865
928000 2.174 6.846
929000 2.167 6.861
930000 2.175 6.871
931000 2.172 6.866
932000 2.171 6.889
933000 2.175 6.855
934000 2.177 6.862
935000 2.179 6.866
936000 2.177 6.867
937000 2.182 6.864
938000 2.179 6.864
939000 2.168 6.861
940000 2.173 6.857
941000 2.181 6.862
942000 2.174 6.851
943000 2.177 6.864
944000 2.182 6.868
945000 2.179 6.869
946000 2.168 6.86
947000 2.18 6.837
948000 2.167 6.852
949000 2.177 6.88
950000 2.179 6.856
951000 2.177 6.858
952000 2.175 6.867
953000 2.181 6.862
954000 2.176 6.854
955000 2.18 6.846
956000 2.169 6.852
957000 2.17 6.855
958000 2.17 6.837
959000 2.179 6.845
960000 2.178 6.861
961000 2.183 6.851
962000 2.176 6.84
963000 2.185 6.846
964000 2.175 6.855
965000 2.177 6.85
966000 2.18 6.845
967000 2.183 6.838
968000 2.18 6.867
969000 2.177 6.857
970000 2.178 6.865
971000 2.174 6.859
972000 2.185 6.862
973000 2.181 6.848
974000 2.18 6.864
975000 2.179 6.849
976000 2.176 6.857
977000 2.176 6.873
978000 2.181 6.875
979000 2.186 6.854
980000 2.174 6.86
981000 2.179 6.859
982000 2.184 6.861
983000 2.174 6.847
984000 2.183 6.854
985000 2.183 6.857
986000 2.171 6.852
987000 2.169 6.877
988000 2.178 6.879
989000 2.175 6.875
990000 2.172 6.869
991000 2.178 6.854
992000 2.173 6.866
993000 2.162 6.885
994000 2.176 6.851
995000 2.188 6.862
996000 2.18 6.871
997000 2.178 6.86
998000 2.174 6.87
999000 2.173 6.866
1000000 2.178 6.867
