# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
476000 0 0 2.24 7.12
477000 0 0 2.4 7.44
478000 0 0 2.52 7.48
479000 0 0 2.2 7.56
480000 0 0 2.72 7.76
481000 0 0.04 2.2 7.64
482000 0 0 2.28 7.8
483000 0 0 2 7.64
484000 0 0 2.6 7.64
485000 0 0 1.92 7.24
486000 0 0 2.32 7.4
487000 0 0 2.32 7.36
488000 0 0 2.52 7.6
489000 0 0 2.44 7.28
490000 0 0.08 2.68 7.28
491000 0 0 1.8 7.24
492000 0 0 2.48 6.96
493000 0 0 2.24 7.44
494000 0 0 2.48 7.2
495000 0 0 2.56 7.4
496000 0 0 2.36 7.2
497000 0 0 1.96 7.36
498000 0 0 2.52 7.32
499000 0 0.04 2.8 7.56
500000 0 0 2.92 7.32
501000 0 0 2.28 7.68
502000 0 0 2.6 7.68
503000 0 0 2.36 7.24
504000 0 0 2.32 7.88
505000 0 0 2.64 7.08
506000 0 0 2.28 7.92
507000 0 0 2.44 7.2
508000 0 0 2.2 7.28
509000 0 0 2.08 7.48
510000 0 0 2.36 7.4
511000 0 0 2.6 7.24
512000 0 0 2.12 7.32
513000 0 0 2.2 6.92
514000 0 0 2.44 6.92
515000 0 0.04 1.96 7.52
516000 0 0 2.32 7.64
517000 0 0.04 2.68 7.52
518000 0 0 2.28 7.36
519000 0 0 2.36 6.88
520000 0 0 2.48 7.36
521000 0 0 2.36 7.72
522000 0 0 2.68 7.52
523000 0 0 2.4 7.36
524000 0 0 2.4 7.52
525000 0 0 2.64 7.08
526000 0 0 2.28 7.08
527000 0 0 2.16 7.08
528000 0 0 2.2 6.96
529000 0 0.04 2.2 7.28
530000 0 0 2.28 7.04
531000 0 0 2.16 7
532000 0 0 2.16 7.04
533000 0 0.04 2.44 7.2
534000 0 0 2.48 7.16
535000 0 0 2.96 7.32
536000 0 0 2.24 7.24
537000 0 0 2.24 7.2
538000 0 0 2.4 7.48
539000 0 0 2.68 7.2
540000 0 0 2.16 6.84
541000 0 0 2.16 6.72
542000 0 0 1.8 7.32
543000 0 0 2.4 7.56
544000 0 0 2.48 7.16
545000 0 0 2.48 7.4
546000 0 0 1.92 7.52
547000 0 0 2.44 7.24
548000 0 0 2.28 7.4
549000 0 0 2.4 7.4
550000 0 0 2.24 7.48
551000 0 0 2.84 7
552000 0 0 2.36 7.4
553000 0 0 2.12 7
554000 0 0 2.24 7.12
555000 0 0 2.32 7.24
556000 0 0 2.72 7.12
557000 0 0.04 2.24 7.56
558000 0 0 2.72 7.36
559000 0 0 2.44 7.4
560000 0 0 2.24 7.28
561000 0 0 2.64 7.24
562000 0 0 2.36 7.56
563000 0 0 2.4 7.36
564000 0 0 2.28 7.44
565000 0 0 2.52 7.4
566000 0 0 2.12 7.56
567000 0 0 2.44 7.52
