# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
184000 0 0 1.456 4.032
185000 0 0 1.424 4.044
186000 0 0 1.438 4.044
187000 0 0 1.442 4.05
188000 0 0 1.498 4.046
189000 0 0 1.43 4.044
190000 0 0 1.368 4.046
191000 0 0 1.432 4.052
192000 0 0 1.472 4.06
193000 0 0 1.49 4.064
194000 0 0 1.402 4.064
195000 0 0 1.432 4.06
196000 0 0 1.408 4.054
197000 0 0 1.432 4.056
198000 0 0 1.428 4.054
199000 0 0 1.522 4.048
200000 0 0 1.536 4.046
201000 0 0 1.394 4.044
202000 0 0 1.476 4.06
203000 0 0 1.358 4.058
204000 0 0 1.516 4.054
205000 0 0 1.45 4.056
206000 0 0 1.504 4.054
207000 0 0 1.408 4.058
208000 0 0 1.494 4.05
209000 0 0 1.396 4.06
210000 0 0 1.458 4.05
211000 0 0 1.492 4.058
212000 0 0 1.37 4.06
213000 0 0 1.506 4.062
214000 0 0 1.358 4.044
215000 0 0 1.478 4.048
216000 0 0 1.426 4.05
217000 0 0 1.42 4.05
218000 0 0 1.404 4.056
219000 0 0 1.362 4.072
220000 0 0 1.52 4.066
221000 0 0 1.344 4.06
222000 0 0 1.436 4.06
223000 0 0 1.41 4.056
224000 0 0 1.484 4.054
225000 0 0 1.396 4.062
226000 0 0 1.418 4.066
227000 0 0 1.446 4.078
228000 0 0 1.42 4.072
229000 0 0 1.376 4.07
230000 0 0 1.464 4.076
231000 0 0 1.474 4.078
232000 0 0 1.432 4.08
233000 0 0 1.39 4.076
234000 0 0 1.43 4.064
235000 0 0 1.41 4.06
236000 0 0 1.476 4.066
237000 0 0 1.512 4.058
238000 0 0 1.454 4.068
239000 0 0 1.474 4.078
240000 0 0 1.494 4.08
241000 0 0 1.482 4.072
242000 0 0 1.4 4.082
243000 0 0 1.414 4.08
244000 0 0 1.416 4.08
245000 0 0 1.484 4.09
246000 0 0 1.44 4.074
247000 0 0 1.478 4.086
248000 0 0 1.478 4.08
249000 0 0 1.426 4.096
250000 0 0 1.452 4.09
251000 0 0 1.486 4.082
252000 0 0 1.486 4.076
253000 0 0 1.472 4.088
254000 0 0 1.466 4.08
255000 0 0 1.452 4.082
256000 0 0 1.48 4.078
257000 0 0 1.496 4.084
258000 0 0 1.46 4.082
259000 0 0 1.454 4.078
260000 0 0 1.504 4.082
261000 0 0 1.412 4.082
262000 0 0 1.466 4.074
263000 0 0 1.414 4.094
264000 0 0 1.482 4.09
265000 0 0 1.446 4.092
266000 0 0 1.418 4.1
267000 0 0 1.5 4.1
268000 0 0 1.486 4.102
269000 0 0 1.47 4.09
270000 0 0 1.428 4.086
271000 0 0 1.502 4.096
272000 0 0 1.534 4.088
273000 0 0 1.504 4.088
274000 0 0 1.442 4.086
275000 0 0 1.41 4.092
276000 0 0 1.468 4.088
277000 0 0 1.41 4.096
278000 0 0 1.47 4.094
279000 0 0 1.434 4.112
280000 0 0 1.468 4.094
281000 0 0 1.5 4.092
282000 0 0 1.458 4.092
283000 0 0 1.446 4.09
284000 0 0 1.478 4.078
285000 0 0 1.468 4.094
286000 0 0 1.542 4.104
287000 0 0 1.418 4.088
288000 0 0 1.492 4.092
289000 0 0 1.438 4.096
290000 0 0 1.474 4.102
291000 0 0 1.464 4.112
292000 0 0 1.506 4.1
293000 0 0 1.43 4.1
294000 0 0 1.46 4.116
295000 0 0 1.524 4.11
296000 0 0 1.46 4.108
297000 0 0 1.44 4.104
298000 0 0 1.458 4.108
299000 0 0 1.47 4.1
300000 0 0 1.508 4.1
301000 0 0 1.504 4.094
302000 0 0 1.412 4.092
303000 0 0 1.504 4.108
304000 0 0 1.46 4.092
305000 0 0 1.48 4.098
306000 0 0 1.508 4.092
307000 0 0 1.37 4.096
308000 0 0 1.448 4.086
309000 0 0 1.424 4.086
310000 0 0 1.432 4.094
311000 0 0 1.43 4.094
312000 0 0 1.438 4.098
313000 0 0 1.456 4.106
314000 0 0 1.404 4.102
315000 0 0 1.408 4.096
316000 0 0 1.52 4.102
317000 0 0 1.446 4.09
318000 0 0 1.486 4.088
319000 0 0 1.474 4.094
320000 0 0 1.458 4.088
321000 0 0 1.418 4.082
322000 0 0 1.42 4.082
323000 0 0 1.476 4.092
324000 0 0 1.548 4.094
325000 0 0 1.532 4.088
326000 0 0 1.414 4.096
327000 0 0 1.404 4.102
328000 0 0 1.504 4.094
329000 0 0 1.516 4.102
330000 0 0 1.468 4.086
331000 0 0 1.424 4.092
332000 0 0 1.436 4.1
333000 0 0 1.452 4.1
334000 0 0 1.498 4.102
335000 0 0 1.532 4.102
336000 0 0 1.426 4.098
337000 0 0 1.442 4.09
338000 0 0 1.528 4.1
339000 0 0 1.424 4.088
340000 0 0 1.466 4.094
341000 0 0 1.442 4.086
342000 0 0 1.536 4.088
343000 0 0 1.49 4.1
344000 0 0 1.498 4.098
345000 0 0 1.512 4.096
346000 0 0 1.4 4.088
347000 0 0 1.448 4.1
348000 0 0 1.396 4.104
349000 0 0 1.436 4.108
350000 0 0 1.498 4.106
351000 0 0 1.53 4.102
352000 0 0 1.456 4.106
353000 0 0 1.532 4.112
354000 0 0 1.55 4.114
355000 0 0 1.424 4.106
356000 0 0 1.372 4.11
357000 0 0 1.518 4.1
358000 0 0 1.572 4.114
359000 0 0 1.348 4.106
360000 0 0 1.506 4.106
361000 0 0 1.482 4.092
362000 0 0 1.476 4.102
363000 0 0 1.438 4.098
364000 0 0 1.432 4.102
365000 0 0 1.448 4.1
366000 0 0 1.52 4.104
367000 0 0 1.488 4.104
368000 0 0 1.446 4.096
369000 0 0 1.444 4.09
370000 0 0 1.498 4.1
371000 0 0 1.46 4.116
372000 0 0 1.402 4.124
373000 0 0 1.45 4.122
374000 0 0 1.45 4.118
375000 0 0 1.48 4.122
376000 0 0 1.452 4.112
377000 0 0 1.492 4.1
378000 0 0 1.432 4.11
379000 0 0 1.426 4.116
380000 0 0 1.474 4.116
381000 0 0 1.518 4.12
382000 0 0 1.396 4.118
383000 0 0 1.508 4.124
384000 0 0 1.4 4.124
385000 0 0 1.514 4.126
386000 0 0 1.426 4.128
387000 0 0 1.472 4.126
388000 0 0 1.4 4.128
389000 0 0 1.5 4.13
390000 0 0 1.45 4.122
391000 0 0 1.448 4.126
392000 0 0 1.446 4.122
393000 0 0 1.554 4.116
394000 0 0 1.44 4.116
395000 0 0 1.54 4.106
396000 0 0 1.392 4.11
397000 0 0 1.446 4.112
398000 0 0 1.5 4.114
399000 0 0 1.47 4.128
400000 0 0 1.508 4.126
401000 0 0 1.474 4.124
402000 0 0 1.456 4.114
403000 0 0 1.488 4.112
404000 0 0 1.44 4.12
405000 0 0 1.472 4.114
406000 0 0 1.432 4.13
407000 0 0 1.446 4.126
408000 0 0 1.404 4.126
409000 0 0 1.462 4.12
410000 0 0 1.536 4.116
411000 0 0 1.452 4.118
412000 0 0 1.422 4.122
413000 0 0 1.402 4.126
414000 0 0 1.502 4.126
415000 0 0 1.492 4.124
416000 0 0 1.438 4.128
417000 0 0 1.498 4.122
418000 0 0 1.464 4.118
419000 0 0 1.424 4.136
